S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
295.474	104.881	-0.354997	0	0	0	0	0.015
290.763	109.88	-0.643264	0	0	0	0	0.03
285.909	114.913	-0.821937	0	0	0	0	0.045
280.921	119.928	-0.849012	0	0	0	0	0.06
275.813	124.868	-0.681657	0	0	0	0	0.075
270.6	129.678	-0.277366	0	0	0	0	0.09
265.299	134.297	0.40473	0	0	0	0	0.105
259.929	138.668	1.40248	0	0	0	0	0.12
254.513	142.737	2.74939	0	0	0	0	0.135
249.073	146.454	4.47334	0	0	0	0	0.15
243.631	149.773	6.5956	0	0	0	0	0.165
238.213	152.657	9.12995	0	0	0	0	0.18
232.84	155.078	12.0822	0	0	0	0	0.195
227.536	157.014	15.4501	0	0	0	0	0.21
222.321	158.455	19.2232	0	0	0	0	0.225
217.217	159.4	23.3837	0	0	0	0	0.24
212.24	159.853	27.9066	0	0	0	0	0.255
207.407	159.832	32.7613	0	0	0	0	0.27
202.731	159.357	37.9121	0	0	0	0	0.285
198.224	158.456	43.3194	0	0	0	0	0.3
193.895	157.164	48.9412	0	0	0	0	0.315
189.75	155.516	54.734	0	0	0	0	0.33
185.795	153.551	60.654	0	0	0	0	0.345
182.032	151.311	66.6578	0	0	0	0	0.36
178.461	148.836	72.7034	0	0	0	0	0.375
175.083	146.166	78.751	0	0	0	0	0.39
171.894	143.343	84.7633	0	0	0	0	0.405
168.892	140.402	90.7062	0	0	0	0	0.42
166.071	137.38	96.5486	0	0	0	0	0.435
163.427	134.31	102.263	0	0	0	0	0.45
160.954	131.221	107.825	0	0	0	0	0.465
158.645	128.14	113.215	0	0	0	0	0.48
156.492	125.094	118.414	0	0	0	0	0.495
154.489	122.102	123.41	0	0	0	0	0.51
152.627	119.183	128.189	0	0	0	0	0.525
150.9	116.355	132.745	0	0	0	0	0.54
149.299	113.63	137.071	0	0	0	0	0.555
147.818	111.019	141.163	0	0	0	0	0.57
146.448	108.532	145.02	0	0	0	0	0.585
145.182	106.177	148.641	0	0	0	0	0.6
144.013	103.959	152.028	0	0	0	0	0.615
142.933	101.882	155.185	0	0	0	0	0.63
141.937	99.9487	158.115	0	0	0	0	0.645
141.017	98.1608	160.823	0	0	0	0	0.66
140.167	96.5188	163.315	0	0	0	0	0.675
139.38	95.0221	165.598	0	0	0	0	0.69
138.652	93.6695	167.678	0	0	0	0	0.705
137.976	92.4588	169.565	0	0	0	0	0.72
137.348	91.3873	171.265	0	0	0	0	0.735
136.761	90.4518	172.787	0	0	0	0	0.75
136.212	89.6483	174.14	0	0	0	0	0.765
135.695	88.9724	175.332	0	0	0	0	0.78
135.207	88.4192	176.374	0	0	0	0	0.795
134.743	87.9831	177.274	0	0	0	0	0.81
134.3	87.6585	178.042	0	0	0	0	0.825
133.874	87.4387	178.687	0	0	0	0	0.84
133.462	87.3168	179.221	0	0	0	0	0.855
133.061	87.2855	179.654	0	0	0	0	0.87
132.668	87.3368	179.995	0	0	0	0	0.885
132.281	87.4622	180.257	0	0	0	0	0.9
131.898	87.6525	180.449	0	0	0	0	0.915
131.518	87.8984	180.584	0	0	0	0	0.93
131.138	88.1898	180.673	0	0	0	0	0.945
130.758	88.516	180.726	0	0	0	0	0.96
130.376	88.8663	180.758	0	0	0	0	0.975
129.993	89.2293	180.778	0	0	0	0	0.99
129.608	89.5935	180.798	0	0	0	0	1.005
129.222	89.9472	180.831	0	0	0	0	1.02
128.834	90.2787	180.887	0	0	0	0	1.035
128.446	90.5762	180.978	0	0	0	0	1.05
128.058	90.8283	181.114	0	0	0	0	1.065
127.672	91.0241	181.304	0	0	0	0	1.08
127.29	91.1529	181.557	0	0	0	0	1.095
126.912	91.2052	181.882	0	0	0	0	1.11
126.543	91.1718	182.286	0	0	0	0	1.125
126.182	91.0451	182.773	0	0	0	0	1.14
125.833	90.8183	183.349	0	0	0	0	1.155
125.498	90.4859	184.016	0	0	0	0	1.17
125.18	90.0441	184.776	0	0	0	0	1.185
124.881	89.4902	185.629	0	0	0	0	1.2
124.603	88.8232	186.574	0	0	0	0	1.215
124.349	88.0435	187.607	0	0	0	0	1.23
124.122	87.153	188.725	0	0	0	0	1.245
123.924	86.1551	189.921	0	0	0	0	1.26
123.756	85.0544	191.19	0	0	0	0	1.275
123.62	83.857	192.523	0	0	0	0	1.29
123.52	82.5699	193.91	0	0	0	0	1.305
123.455	81.2011	195.344	0	0	0	0	1.32
123.427	79.7595	196.813	0	0	0	0	1.335
123.438	78.2546	198.307	0	0	0	0	1.35
123.488	76.6963	199.815	0	0	0	0	1.365
123.578	75.0949	201.327	0	0	0	0	1.38
123.708	73.4608	202.831	0	0	0	0	1.395
123.878	71.8045	204.318	0	0	0	0	1.41
124.088	70.136	205.776	0	0	0	0	1.425
124.338	68.4655	207.197	0	0	0	0	1.44
124.627	66.8024	208.571	0	0	0	0	1.455
124.954	65.1558	209.891	0	0	0	0	1.47
125.318	63.5343	211.148	0	0	0	0	1.485
125.718	61.9455	212.336	0	0	0	0	1.5
126.153	60.3969	213.45	0	0	0	0	1.515
126.621	58.8948	214.484	0	0	0	0	1.53
127.121	57.445	215.434	0	0	0	0	1.545
127.651	56.0528	216.296	0	0	0	0	1.56
128.209	54.7225	217.069	0	0	0	0	1.575
128.793	53.4578	217.75	0	0	0	0	1.59
129.401	52.2619	218.337	0	0	0	0	1.605
130.031	51.1374	218.831	0	0	0	0	1.62
130.682	50.0862	219.232	0	0	0	0	1.635
131.35	49.1099	219.54	0	0	0	0	1.65
132.035	48.2094	219.756	0	0	0	0	1.665
132.733	47.3853	219.882	0	0	0	0	1.68
133.443	46.6379	219.919	0	0	0	0	1.695
134.163	45.967	219.87	0	0	0	0	1.71
134.89	45.3721	219.738	0	0	0	0	1.725
135.622	44.8526	219.525	0	0	0	0	1.74
136.358	44.4073	219.235	0	0	0	0	1.755
137.095	44.035	218.87	0	0	0	0	1.77
137.832	43.7342	218.434	0	0	0	0	1.785
138.566	43.5031	217.931	0	0	0	0	1.8
139.296	43.3397	217.364	0	0	0	0	1.815
140.02	43.2417	216.738	0	0	0	0	1.83
140.736	43.2066	216.058	0	0	0	0	1.845
141.442	43.2317	215.326	0	0	0	0	1.86
142.137	43.3137	214.549	0	0	0	0	1.875
142.82	43.4493	213.73	0	0	0	0	1.89
143.489	43.6348	212.876	0	0	0	0	1.905
144.143	43.8659	211.991	0	0	0	0	1.92
144.78	44.1382	211.082	0	0	0	0	1.935
145.4	44.4467	210.153	0	0	0	0	1.95
146.002	44.7863	209.211	0	0	0	0	1.965
146.586	45.1512	208.263	0	0	0	0	1.98
147.15	45.5352	207.315	0	0	0	0	1.995
147.694	45.9321	206.374	0	0	0	0	2.01
148.219	46.3349	205.446	0	0	0	0	2.025
148.725	46.7366	204.538	0	0	0	0	2.04
149.211	47.1301	203.659	0	0	0	0	2.055
149.679	47.5078	202.813	0	0	0	0	2.07
150.129	47.8623	202.009	0	0	0	0	2.085
150.561	48.1863	201.252	0	0	0	0	2.1
150.978	48.4726	200.549	0	0	0	0	2.115
151.381	48.7142	199.905	0	0	0	0	2.13
151.771	48.9047	199.324	0	0	0	0	2.145
152.15	49.0381	198.812	0	0	0	0	2.16
152.52	49.1093	198.371	0	0	0	0	2.175
152.883	49.1137	198.003	0	0	0	0	2.19
153.241	49.0478	197.711	0	0	0	0	2.205
153.596	48.909	197.495	0	0	0	0	2.22
153.952	48.6958	197.353	0	0	0	0	2.235
154.309	48.4076	197.284	0	0	0	0	2.25
154.67	48.0449	197.285	0	0	0	0	2.265
155.038	47.6096	197.353	0	0	0	0	2.28
155.414	47.1041	197.482	0	0	0	0	2.295
155.802	46.5321	197.666	0	0	0	0	2.31
156.201	45.8982	197.9	0	0	0	0	2.325
156.616	45.2077	198.177	0	0	0	0	2.34
157.046	44.4664	198.488	0	0	0	0	2.355
157.493	43.6809	198.826	0	0	0	0	2.37
157.959	42.8579	199.183	0	0	0	0	2.385
158.445	42.0048	199.55	0	0	0	0	2.4
158.95	41.1286	199.921	0	0	0	0	2.415
159.477	40.2368	200.286	0	0	0	0	2.43
160.024	39.3364	200.64	0	0	0	0	2.445
160.592	38.4346	200.973	0	0	0	0	2.46
161.181	37.5379	201.281	0	0	0	0	2.475
161.791	36.6526	201.557	0	0	0	0	2.49
162.42	35.7848	201.795	0	0	0	0	2.505
163.069	34.9398	201.991	0	0	0	0	2.52
163.737	34.1225	202.141	0	0	0	0	2.535
164.421	33.3375	202.241	0	0	0	0	2.55
165.122	32.5888	202.289	0	0	0	0	2.565
165.838	31.8797	202.282	0	0	0	0	2.58
166.568	31.2133	202.219	0	0	0	0	2.595
167.31	30.5923	202.098	0	0	0	0	2.61
168.063	30.0186	201.919	0	0	0	0	2.625
168.824	29.4943	201.681	0	0	0	0	2.64
169.594	29.0206	201.385	0	0	0	0	2.655
170.369	28.5988	201.032	0	0	0	0	2.67
171.149	28.2297	200.621	0	0	0	0	2.685
171.931	27.914	200.155	0	0	0	0	2.7
172.714	27.6521	199.634	0	0	0	0	2.715
173.496	27.4443	199.06	0	0	0	0	2.73
174.275	27.2906	198.434	0	0	0	0	2.745
175.05	27.191	197.759	0	0	0	0	2.76
175.819	27.1453	197.036	0	0	0	0	2.775
176.579	27.153	196.268	0	0	0	0	2.79
177.33	27.2138	195.456	0	0	0	0	2.805
178.07	27.3268	194.603	0	0	0	0	2.82
178.797	27.4913	193.712	0	0	0	0	2.835
179.509	27.7062	192.785	0	0	0	0	2.85
180.205	27.9701	191.825	0	0	0	0	2.865
