S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
295.444	107.579	-3.02333	0	0	0	0	0.015
290.544	115.628	-6.17179	0	0	0	0	0.03
285.347	124.01	-9.35616	0	0	0	0	0.045
279.86	132.65	-12.5096	0	0	0	0	0.06
274.093	141.465	-15.5583	0	0	0	0	0.075
268.063	150.359	-18.4225	0	0	0	0	0.09
261.791	159.227	-21.0185	0	0	0	0	0.105
255.303	167.959	-23.262	0	0	0	0	0.12
248.632	176.44	-25.0715	0	0	0	0	0.135
241.812	184.559	-26.3712	0	0	0	0	0.15
234.884	192.211	-27.0948	0	0	0	0	0.165
227.887	199.301	-27.1882	0	0	0	0	0.18
220.865	205.747	-26.6114	0	0	0	0	0.195
213.858	211.483	-25.3408	0	0	0	0	0.21
206.907	216.462	-23.3687	0	0	0	0	0.225
200.05	220.654	-20.7042	0	0	0	0	0.24
193.322	224.05	-17.3715	0	0	0	0	0.255
186.753	226.656	-13.4084	0	0	0	0	0.27
180.37	228.495	-8.86416	0	0	0	0	0.285
174.195	229.602	-3.79717	0	0	0	0	0.3
168.246	230.027	1.72764	0	0	0	0	0.315
162.536	229.823	7.64127	0	0	0	0	0.33
157.075	229.052	13.8729	0	0	0	0	0.345
151.868	227.78	20.3521	0	0	0	0	0.36
146.917	226.073	27.0102	0	0	0	0	0.375
142.222	223.996	33.782	0	0	0	0	0.39
137.779	221.614	40.6064	0	0	0	0	0.405
133.584	218.989	47.4275	0	0	0	0	0.42
129.629	216.177	54.1949	0	0	0	0	0.435
125.905	213.231	60.8635	0	0	0	0	0.45
122.405	210.201	67.3943	0	0	0	0	0.465
119.118	207.129	73.7532	0	0	0	0	0.48
116.033	204.056	79.9118	0	0	0	0	0.495
113.139	201.014	85.8462	0	0	0	0	0.51
110.427	198.036	91.537	0	0	0	0	0.525
107.885	195.146	96.9691	0	0	0	0	0.54
105.502	192.367	102.131	0	0	0	0	0.555
103.268	189.718	107.013	0	0	0	0	0.57
101.173	187.215	111.612	0	0	0	0	0.585
99.2074	184.87	115.922	0	0	0	0	0.6
97.3609	182.694	119.945	0	0	0	0	0.615
95.6247	180.695	123.68	0	0	0	0	0.63
93.9901	178.88	127.13	0	0	0	0	0.645
92.4488	177.251	130.3	0	0	0	0	0.66
90.9928	175.813	133.194	0	0	0	0	0.675
89.6147	174.566	135.819	0	0	0	0	0.69
88.3074	173.51	138.183	0	0	0	0	0.705
87.064	172.643	140.293	0	0	0	0	0.72
85.8784	171.963	142.159	0	0	0	0	0.735
84.7446	171.466	143.789	0	0	0	0	0.75
83.6571	171.147	145.196	0	0	0	0	0.765
82.6106	171.001	146.389	0	0	0	0	0.78
81.6006	171.02	147.38	0	0	0	0	0.795
80.6225	171.196	148.181	0	0	0	0	0.81
79.6723	171.522	148.806	0	0	0	0	0.825
78.7464	171.986	149.268	0	0	0	0	0.84
77.8415	172.578	149.581	0	0	0	0	0.855
76.9546	173.286	149.76	0	0	0	0	0.87
76.0832	174.097	149.819	0	0	0	0	0.885
75.2252	174.999	149.776	0	0	0	0	0.9
74.3787	175.975	149.646	0	0	0	0	0.915
73.5423	177.011	149.446	0	0	0	0	0.93
72.7147	178.092	149.193	0	0	0	0	0.945
71.8954	179.2	148.905	0	0	0	0	0.96
71.0837	180.318	148.598	0	0	0	0	0.975
70.2797	181.43	148.291	0	0	0	0	0.99
69.4835	182.517	147.999	0	0	0	0	1.005
68.6957	183.564	147.741	0	0	0	0	1.02
67.9169	184.552	147.531	0	0	0	0	1.035
67.1481	185.465	147.387	0	0	0	0	1.05
66.3907	186.288	147.321	0	0	0	0	1.065
65.6461	187.006	147.348	0	0	0	0	1.08
64.9157	187.604	147.48	0	0	0	0	1.095
64.2014	188.072	147.727	0	0	0	0	1.11
63.5049	188.397	148.098	0	0	0	0	1.125
62.8281	188.57	148.602	0	0	0	0	1.14
62.173	188.584	149.243	0	0	0	0	1.155
61.5415	188.433	150.025	0	0	0	0	1.17
60.9354	188.114	150.951	0	0	0	0	1.185
60.3566	187.623	152.021	0	0	0	0	1.2
59.8069	186.961	153.232	0	0	0	0	1.215
59.2879	186.129	154.583	0	0	0	0	1.23
58.8011	185.131	156.067	0	0	0	0	1.245
58.3481	183.972	157.68	0	0	0	0	1.26
57.93	182.658	159.412	0	0	0	0	1.275
57.5478	181.197	161.255	0	0	0	0	1.29
57.2026	179.598	163.199	0	0	0	0	1.305
56.8951	177.872	165.233	0	0	0	0	1.32
56.6258	176.028	167.346	0	0	0	0	1.335
56.395	174.08	169.525	0	0	0	0	1.35
56.2031	172.039	171.758	0	0	0	0	1.365
56.0499	169.918	174.032	0	0	0	0	1.38
55.9354	167.73	176.334	0	0	0	0	1.395
55.8592	165.489	178.652	0	0	0	0	1.41
55.8208	163.208	180.971	0	0	0	0	1.425
55.8196	160.899	183.281	0	0	0	0	1.44
55.8548	158.576	185.569	0	0	0	0	1.455
55.9254	156.251	187.824	0	0	0	0	1.47
56.0304	153.936	190.033	0	0	0	0	1.485
56.1687	151.644	192.188	0	0	0	0	1.5
56.3388	149.385	194.277	0	0	0	0	1.515
56.5395	147.169	196.291	0	0	0	0	1.53
56.7691	145.007	198.223	0	0	0	0	1.545
57.0262	142.909	200.065	0	0	0	0	1.56
57.3091	140.882	201.809	0	0	0	0	1.575
57.616	138.935	203.449	0	0	0	0	1.59
57.9451	137.075	204.979	0	0	0	0	1.605
58.2945	135.309	206.396	0	0	0	0	1.62
58.6624	133.643	207.695	0	0	0	0	1.635
59.0468	132.081	208.873	0	0	0	0	1.65
