S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	100	0	0	0	0	0	0.000625
299	100	1	0	0	0	0	0.00125
298	101	1	0	0	0	0	0.001875
298	101	1	0	0	0	0	0.0025
298	101	1	0	0	0	0	0.003125
298	100	2	0	0	0	0	0.00375
298	100	2	0	0	0	0	0.004375
297	101	2	0	0	0	0	0.005
297	100	3	0	0	0	0	0.005625
297	99	4	0	0	0	0	0.00625
296	100	4	0	0	0	0	0.006875
296	98	6	0	0	0	0	0.0075
296	97	7	0	0	0	0	0.008125
296	97	7	0	0	0	0	0.00875
296	97	7	0	0	0	0	0.009375
296	97	7	0	0	0	0	0.01
295	98	7	0	0	0	0	0.010625
294	99	7	0	0	0	0	0.01125
294	99	7	0	0	0	0	0.011875
293	100	7	0	0	0	0	0.0125
292	100	8	0	0	0	0	0.013125
292	100	8	0	0	0	0	0.01375
292	99	9	0	0	0	0	0.014375
292	99	9	0	0	0	0	0.015
292	99	9	0	0	0	0	0.015625
292	99	9	0	0	0	0	0.01625
292	99	9	0	0	0	0	0.016875
292	97	11	0	0	0	0	0.0175
292	97	11	0	0	0	0	0.018125
292	97	11	0	0	0	0	0.01875
292	96	12	0	0	0	0	0.019375
292	96	12	0	0	0	0	0.02
292	96	12	0	0	0	0	0.020625
292	96	12	0	0	0	0	0.02125
292	96	12	0	0	0	0	0.021875
292	96	12	0	0	0	0	0.0225
292	96	12	0	0	0	0	0.023125
292	96	12	0	0	0	0	0.02375
292	96	12	0	0	0	0	0.024375
291	96	13	0	0	0	0	0.025
291	96	13	0	0	0	0	0.025625
291	96	13	0	0	0	0	0.02625
291	96	13	0	0	0	0	0.026875
291	96	13	0	0	0	0	0.0275
291	96	13	0	0	0	0	0.028125
291	96	13	0	0	0	0	0.02875
291	96	13	0	0	0	0	0.029375
291	95	14	0	0	0	0	0.03
291	95	14	0	0	0	0	0.030625
291	95	14	0	0	0	0	0.03125
291	94	15	0	0	0	0	0.031875
290	95	15	0	0	0	0	0.0325
290	95	15	0	0	0	0	0.033125
289	96	15	0	0	0	0	0.03375
289	96	15	0	0	0	0	0.034375
289	95	16	0	0	0	0	0.035
289	94	17	0	0	0	0	0.035625
289	94	17	0	0	0	0	0.03625
289	94	17	0	0	0	0	0.036875
289	94	17	0	0	0	0	0.0375
289	94	17	0	0	0	0	0.038125
289	94	17	0	0	0	0	0.03875
289	94	17	0	0	0	0	0.039375
288	95	17	0	0	0	0	0.04
