S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	100	0	0	0	0	0	0.00125
300	100	0	0	0	0	0	0.0025
299	101	0	0	0	0	0	0.00375
298	101	1	0	0	0	1	0.005
297	102	1	0	0	0	0	0.00625
296	103	1	0	0	0	0	0.0075
295	103	2	0	0	0	1	0.00875
293	103	4	0	0	0	2	0.01
292	104	4	0	0	0	0	0.01125
292	104	4	0	0	0	0	0.0125
291	105	4	0	0	0	0	0.01375
289	105	6	0	0	0	2	0.015
289	105	6	0	0	0	0	0.01625
288	105	7	0	0	0	1	0.0175
287	105	8	0	0	0	1	0.01875
286	105	9	0	0	0	1	0.02
284	105	11	0	0	0	2	0.02125
283	104	13	0	0	0	1	0.0225
283	104	13	0	0	0	0	0.02375
283	104	13	0	0	0	0	0.025
283	104	13	0	0	0	0	0.02625
282	104	13	0	0	1	0	0.0275
282	103	14	0	0	0	0	0.02875
280	104	15	0	0	0	1	0.03
280	104	15	0	0	0	0	0.03125
280	104	15	0	0	0	0	0.0325
280	104	15	0	0	0	0	0.03375
278	105	16	0	0	0	1	0.035
277	106	16	0	0	0	0	0.03625
276	107	16	0	0	0	0	0.0375
276	107	16	0	0	0	0	0.03875
276	107	16	0	0	0	0	0.04
272	111	16	0	0	0	0	0.04125
270	112	17	0	0	0	0	0.0425
268	114	17	0	0	0	0	0.04375
268	113	18	0	0	0	0	0.045
267	114	18	0	0	0	0	0.04625
267	114	18	0	0	0	0	0.0475
265	113	21	0	0	0	2	0.04875
264	113	22	0	0	0	1	0.05
264	112	23	0	0	0	0	0.05125
264	111	24	0	0	0	0	0.0525
262	112	25	0	0	0	1	0.05375
262	112	25	0	0	0	0	0.055
260	114	25	0	0	0	0	0.05625
260	112	27	0	0	0	0	0.0575
260	112	27	0	0	0	0	0.05875
260	112	27	0	0	0	0	0.06
260	112	27	0	0	0	0	0.06125
259	112	28	0	0	0	1	0.0625
258	113	28	0	0	0	0	0.06375
256	113	30	0	0	0	2	0.065
256	112	31	0	0	0	0	0.06625
256	112	31	0	0	0	0	0.0675
255	112	32	0	0	0	1	0.06875
254	113	32	0	0	0	0	0.07
255	113	31	0	0	0	0	0.07125
254	114	31	0	0	0	0	0.0725
254	115	30	0	0	0	0	0.07375
254	114	31	0	0	0	0	0.075
252	114	33	0	0	0	2	0.07625
250	113	36	0	0	0	2	0.0775
249	112	38	0	0	0	1	0.07875
249	112	38	0	0	0	0	0.08
249	112	38	0	0	0	0	0.08125
248	112	39	0	0	0	1	0.0825
248	111	39	0	0	1	0	0.08375
247	111	40	0	0	0	1	0.085
247	111	40	0	0	0	0	0.08625
245	112	41	0	0	0	0	0.0875
243	111	44	0	0	0	2	0.08875
243	110	44	0	0	1	0	0.09
243	109	45	0	0	0	0	0.09125
243	109	45	0	0	0	0	0.0925
243	109	45	0	0	0	0	0.09375
243	109	45	0	0	0	0	0.095
242	109	46	0	0	0	1	0.09625
242	107	48	0	0	0	0	0.0975
242	105	50	0	0	0	0	0.09875
241	105	51	0	0	0	1	0.1
241	105	51	0	0	0	0	0.10125
240	104	53	0	0	0	1	0.1025
240	104	53	0	0	0	0	0.10375
240	104	53	0	0	0	0	0.105
239	103	54	0	0	1	1	0.10625
