S	I	R	e	d	dI	f	t
300	100	0	0.176	0.16	4	48	0
245.08	103.044	47.8838	0.174243	0.158403	4.12175	39.2127	0.04
200.786	104.182	86.8938	0.172419	0.156745	4.16727	32.1258	0.08
165.296	103.702	118.703	0.170588	0.15508	4.14808	26.4473	0.12
136.969	101.931	144.683	0.168777	0.153433	4.07725	21.915	0.16
114.427	99.179	165.951	0.167005	0.151823	3.96716	18.3084	0.2
96.5305	95.7183	183.407	0.165288	0.150262	3.82873	15.4449	0.24
82.3472	91.7781	197.778	0.163637	0.148761	3.67112	13.1755	0.28
71.1235	87.5434	209.648	0.162059	0.147326	3.50173	11.3798	0.32
62.254	83.1588	219.487	0.160556	0.14596	3.32635	9.96064	0.36
55.2549	78.7344	227.673	0.159131	0.144665	3.14938	8.84078	0.4
49.741	74.3516	234.509	0.157785	0.143441	2.97407	7.95856	0.44
45.4062	70.0689	240.24	0.156515	0.142286	2.80276	7.26499	0.48
42.0076	65.9266	245.064	0.155319	0.141199	2.63707	6.72122	0.52
39.3527	61.9515	249.139	0.154195	0.140177	2.47806	6.29643	0.56
37.2887	58.1596	252.597	0.15314	0.139218	2.32638	5.96618	0.6
35.6941	54.5593	255.542	0.15215	0.138318	2.18237	5.71106	0.64
34.4728	51.1533	258.06	0.151222	0.137475	2.04613	5.51565	0.68
33.548	47.9401	260.222	0.150353	0.136684	1.9176	5.36768	0.72
32.8587	44.9154	262.085	0.149538	0.135944	1.79662	5.25739	0.76
32.3561	42.073	263.697	0.148775	0.13525	1.68292	5.17698	0.8
32.0016	39.4053	265.097	0.148062	0.134601	1.57621	5.12026	0.84
31.764	36.9042	266.317	0.147393	0.133994	1.47617	5.08224	0.88
31.6184	34.5609	267.384	0.146768	0.133425	1.38243	5.05895	0.92
31.5451	32.3667	268.321	0.146182	0.132893	1.29467	5.04722	0.96
31.5281	30.3129	269.146	0.145634	0.132395	1.21252	5.04449	1
31.5545	28.3911	269.876	0.145122	0.131929	1.13565	5.04872	1.04
31.6143	26.5932	270.523	0.144642	0.131492	1.06373	5.05829	1.08
31.6992	24.9112	271.099	0.144192	0.131084	0.99645	5.07187	1.12
31.8027	23.3379	271.614	0.143772	0.130702	0.933515	5.08843	1.16
31.9195	21.8661	272.074	0.143378	0.130344	0.874643	5.10713	1.2
32.0456	20.4892	272.487	0.14301	0.130009	0.819568	5.12729	1.24
32.1775	19.201	272.86	0.142665	0.129695	0.768041	5.14839	1.28
32.3126	17.9957	273.196	0.142342	0.129402	0.71983	5.17002	1.32
32.449	16.8679	273.5	0.14204	0.129127	0.674715	5.19183	1.36
32.5849	15.8123	273.777	0.141757	0.12887	0.632493	5.21359	1.4
32.7192	14.8243	274.028	0.141492	0.128629	0.592972	5.23507	1.44
32.8509	13.8994	274.258	0.141243	0.128403	0.555975	5.25614	1.48
32.9792	13.0334	274.467	0.141011	0.128192	0.521336	5.27668	1.52
33.1038	12.2225	274.659	0.140794	0.127994	0.488899	5.2966	1.56
33.224	11.463	274.836	0.14059	0.127809	0.458521	5.31585	1.6
33.3399	10.7517	274.998	0.140399	0.127636	0.430066	5.33438	1.64
33.4511	10.0853	275.148	0.140221	0.127474	0.40341	5.35217	1.68
33.5576	9.46088	275.286	0.140054	0.127322	0.378435	5.36921	1.72
33.6593	8.87581	275.414	0.139898	0.12718	0.355033	5.38549	1.76
33.7565	8.32751	275.532	0.139751	0.127047	0.3331	5.40103	1.8
33.849	7.81359	275.642	0.139614	0.126922	0.312544	5.41584	1.84
33.937	7.33185	275.745	0.139486	0.126805	0.293274	5.42992	1.88
34.0206	6.88023	275.84	0.139366	0.126696	0.275209	5.4433	1.92
34.1	6.45679	275.929	0.139254	0.126594	0.258272	5.45601	1.96
34.1754	6.05973	276.012	0.139149	0.126499	0.242389	5.46806	2
34.2467	5.68738	276.09	0.139051	0.12641	0.227495	5.47948	2.04
34.3144	5.33817	276.163	0.138959	0.126326	0.213527	5.4903	2.08
34.3784	5.01062	276.231	0.138873	0.126248	0.200425	5.50054	2.12
34.4389	4.70338	276.295	0.138793	0.126175	0.188135	5.51023	2.16
34.4962	4.41515	276.356	0.138718	0.126107	0.176606	5.51939	2.2
34.5503	4.14475	276.413	0.138647	0.126043	0.16579	5.52806	2.24
34.6015	3.89104	276.467	0.138582	0.125984	0.155642	5.53624	2.28
34.6499	3.65299	276.517	0.138521	0.125928	0.14612	5.54398	2.32
34.6955	3.42962	276.566	0.138464	0.125876	0.137185	5.55129	2.36
34.7387	3.22	276.611	0.138411	0.125828	0.1288	5.55819	2.4
34.7794	3.02328	276.654	0.138361	0.125783	0.120931	5.5647	2.44
34.8178	2.83865	276.695	0.138315	0.125741	0.113546	5.57086	2.48
34.8542	2.66536	276.734	0.138272	0.125702	0.106615	5.57666	2.52
34.8884	2.50272	276.772	0.138232	0.125665	0.100109	5.58215	2.56
34.9208	2.35005	276.807	0.138194	0.125631	0.0940019	5.58732	2.6
34.9513	2.20674	276.841	0.13816	0.1256	0.0882695	5.59221	2.64
34.9801	2.07221	276.873	0.138127	0.12557	0.0828883	5.59682	2.68
35.0073	1.94592	276.904	0.138097	0.125543	0.0778366	5.60117	2.72
35.033	1.82735	276.934	0.138069	0.125518	0.0730941	5.60528	2.76
35.0573	1.71604	276.962	0.138044	0.125494	0.0686417	5.60916	2.8
35.0802	1.61154	276.99	0.13802	0.125473	0.0644615	5.61283	2.84
35.1018	1.51342	277.016	0.137998	0.125452	0.0605368	5.61629	2.88
35.1222	1.42129	277.041	0.137977	0.125434	0.0568518	5.61955	2.92
35.1415	1.33479	277.066	0.137958	0.125417	0.0533918	5.62264	2.96
35.1597	1.25357	277.089	0.137941	0.125401	0.050143	5.62556	3
35.177	1.17731	277.112	0.137925	0.125387	0.0470924	5.62831	3.04
35.1932	1.1057	277.134	0.137911	0.125373	0.0442278	5.63092	3.08
35.2086	1.03845	277.155	0.137897	0.125361	0.041538	5.63338	3.12
35.2232	0.975302	277.176	0.137885	0.12535	0.0390121	5.63571	3.16
35.2369	0.916003	277.196	0.137874	0.12534	0.0366401	5.63791	3.2
35.25	0.860317	277.216	0.137863	0.12533	0.0344127	5.63999	3.24
35.2623	0.808022	277.235	0.137854	0.125322	0.0323209	5.64197	3.28
35.274	0.758911	277.253	0.137846	0.125314	0.0303565	5.64383	3.32
35.285	0.712791	277.271	0.137838	0.125308	0.0285116	5.6456	3.36
35.2955	0.669477	277.289	0.137832	0.125302	0.0267791	5.64728	3.4
35.3054	0.6288	277.306	0.137826	0.125296	0.025152	5.64887	3.44
35.3148	0.590597	277.323	0.137821	0.125291	0.0236239	5.65037	3.48
35.3238	0.554719	277.339	0.137816	0.125287	0.0221888	5.6518	3.52
35.3323	0.521023	277.356	0.137812	0.125284	0.0208409	5.65316	3.56
