S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	99	1	0	0	0	0	0.0025
295	102	3	0	0	0	2	0.005
293	102	5	0	0	0	2	0.0075
290	102	8	0	0	0	3	0.01
286	104	10	0	0	0	2	0.0125
285	105	10	0	0	0	0	0.015
282	105	13	0	0	0	2	0.0175
281	104	15	0	0	0	1	0.02
278	105	17	0	0	0	2	0.0225
277	106	17	0	0	0	0	0.025
275	107	18	0	0	0	1	0.0275
273	109	18	0	0	0	0	0.03
270	111	19	0	0	0	1	0.0325
270	109	21	0	0	0	0	0.035
267	111	22	0	0	0	1	0.0375
264	111	24	0	0	1	2	0.04
263	111	25	0	0	0	1	0.0425
261	110	28	0	0	0	2	0.045
259	110	30	0	0	0	2	0.0475
255	112	32	0	0	0	2	0.05
253	113	33	0	0	0	1	0.0525
252	112	35	0	0	0	0	0.055
249	112	38	0	0	0	3	0.0575
247	112	40	0	0	0	2	0.06
244	112	42	0	0	1	2	0.0625
242	111	44	0	0	1	2	0.065
239	111	47	0	0	0	3	0.0675
235	112	50	0	0	0	3	0.07
234	113	50	0	0	0	0	0.0725
232	112	53	0	0	0	2	0.075
230	111	56	0	0	0	2	0.0775
227	109	60	0	0	1	3	0.08
227	109	60	0	0	0	0	0.0825
227	109	60	0	0	0	0	0.085
224	110	62	0	0	0	2	0.0875
223	110	63	0	0	0	1	0.09
222	110	64	0	0	0	1	0.0925
218	112	66	0	0	0	2	0.095
215	112	69	0	0	0	3	0.0975
215	111	70	0	0	0	0	0.1
214	110	72	0	0	0	1	0.1025
212	110	74	0	0	0	2	0.105
210	111	75	0	0	0	1	0.1075
209	110	77	0	0	0	1	0.11
211	111	74	0	0	0	0	0.1125
209	111	76	0	0	0	2	0.115
206	111	77	0	0	2	1	0.1175
205	110	78	0	0	1	1	0.12
204	110	79	0	0	0	1	0.1225
201	110	82	0	0	0	2	0.125
198	110	84	0	0	1	1	0.1275
197	111	84	0	0	0	0	0.13
196	109	87	0	0	0	1	0.1325
194	109	89	0	0	0	2	0.135
192	110	90	0	0	0	1	0.1375
190	110	92	0	0	0	2	0.14
187	111	94	0	0	0	2	0.1425
187	111	94	0	0	0	0	0.145
184	111	97	0	0	0	3	0.1475
182	109	100	0	0	1	1	0.15
180	108	103	0	0	0	2	0.1525
177	107	106	0	0	1	1	0.155
176	107	107	0	0	0	1	0.1575
175	107	108	0	0	0	1	0.16
174	106	108	0	0	2	0	0.1625
171	106	111	0	0	0	3	0.165
171	106	111	0	0	0	0	0.1675
171	106	111	0	0	0	0	0.17
170	106	112	0	0	0	1	0.1725
168	105	114	0	0	1	2	0.175
168	105	114	0	0	0	0	0.1775
167	105	115	0	0	0	1	0.18
164	104	119	0	0	0	3	0.1825
164	104	119	0	0	0	0	0.185
164	104	119	0	0	0	0	0.1875
163	103	120	0	1	0	0	0.19
163	102	120	0	0	1	0	0.1925
162	102	121	0	0	0	1	0.195
161	100	124	0	0	0	1	0.1975
159	101	125	0	0	0	1	0.2
159	101	125	0	0	0	0	0.2025
158	102	125	0	0	0	0	0.205
158	101	126	0	0	0	0	0.2075
156	101	128	0	0	0	1	0.21
154	101	130	0	0	0	2	0.2125
154	99	131	0	0	1	0	0.215
153	100	131	0	0	0	0	0.2175
152	101	131	0	0	0	0	0.22
151	100	133	0	0	0	1	0.2225
