Peak[t]	I_over[t]	single_runtime	toal_runtime
0.2025	10.6375	0.505295
0.0425	12.9	0.576061
0.0675	7.5125	0.626122
0.14875	5.64375	0.674302
0.2725	3.55625	0.715506
0	2.9625	0.760955
0.0425	2.48375	0.789428
0.13375	5.775	0.86782
0.025	12.3287	0.438163
0.16625	4.16875	0.655942
0.03375	10.645	0.54276
0.25375	12.075	0.497163
0.255	4.15625	0.694724
0.3075	5.04875	0.797796
0	25.8625	0.481251
0.36125	4.50375	0.715423
0.14125	4.95375	0.680044
0.115	11.685	0.517349
0.095	13.0587	0.549609
0.32875	3.69875	0.678161
0.43	2.71	0.769606
0	6.82875	0.663134
0.005	15.7238	0.580635
0.01125	10.7688	0.64819
0.0875	6.105	0.701841
0.12	14.3838	0.437333
0.2525	17.465	0.451021
0.12375	6.5425	0.695922
0.09625	3.3225	0.704989
0.0525	3.52375	0.754962
0.14375	3.7075	0.723111
0.32375	3.56375	0.764921
0.07125	6.77	0.693191
0.0625	16.7237	0.49271
0.08875	18.3438	0.441418
0.095	25.015	0.394041
0.2875	3.85375	0.75532
0	11.8338	0.55263
0.155	14.5838	0.53346
0	13.9563	0.550516
0.0025	9.33875	0.537096
0.1	3.27625	0.804599
0.1925	9.00125	0.663286
0.33625	18.5563	0.431564
0.075	16.295	0.460626
0.05125	9.21	0.660659
0.01625	8.24625	0.681016
0.165	5.15125	0.739645
0.17375	3.81	0.774459
0.0375	6.17125	0.73044
0.1025	13.9175	0.568552
0.05	2.8775	0.768082
0.135	13.9563	0.55277
0.0275	3.41375	0.750859
0.0225	7.39875	0.617821
0.08375	2.70125	0.71071
0.005	13.2075	0.576501
0.14125	4.65	0.758748
0.13625	12.0237	0.590009
0.255	4.1875	0.726681
0.00125	12.0125	0.6407
0.0575	4.42625	0.722397
0.0725	4.85625	0.803719
0.05375	4.02375	0.803225
0.41875	4.07625	0.79997
0	15.685	0.579922
0.03375	13.2063	0.61894
0.32125	6.35625	0.637834
0.075	5.8125	0.712101
0.0025	3.27875	0.728725
0.05875	3.55125	0.752472
0.00875	8.41375	0.663777
0	12.6063	0.554444
0.0025	12.235	0.479167
0.05375	10.6925	0.590734
0.11375	2.47125	0.829747
0.015	5.94	0.784995
0.045	3.32875	0.928052
0.10125	2.91	0.956201
0.305	3.77625	1.23279
0.3	18.4413	0.924052
0.17875	4.515	1.29051
0	2.67375	1.23315
0.01875	11.7387	0.98204
0.1125	5.66	1.354
0.07375	7.4575	1.19272
0.06625	2.45375	1.57343
0.04375	8.00125	1.3351
0.04625	12.06	1.45262
0.08	3.015	1.78229
0.01125	3.8475	1.9263
0	3.22375	1.98775
0.155	5.59125	1.82824
0.16375	6.2925	1.64236
0	8.265	1.39158
0.2225	2.90375	1.41931
0.02	21.0637	0.838391
0	11.0275	0.810584
0.1775	2.58375	1.10511
0.305	14.7175	0.595698
			10.6483
