S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
295.461	106.028	-1.48957	0	0	0	0	0.015
290.67	112.287	-2.95737	0	0	0	0	0.03
285.673	118.66	-4.33299	0	0	0	0	0.045
280.481	125.073	-5.55414	0	0	0	0	0.06
275.108	131.447	-6.55539	0	0	0	0	0.075
269.573	137.697	-7.26978	0	0	0	0	0.09
263.898	143.734	-7.63112	0	0	0	0	0.105
258.107	149.469	-7.57649	0	0	0	0	0.12
252.231	154.818	-7.04881	0	0	0	0	0.135
246.3	159.699	-5.99922	0	0	0	0	0.15
240.345	164.044	-4.38927	0	0	0	0	0.165
234.401	167.791	-2.19251	0	0	0	0	0.18
228.499	170.897	0.604408	0	0	0	0	0.195
222.671	173.328	4.00125	0	0	0	0	0.21
216.947	175.068	7.98444	0	0	0	0	0.225
211.354	176.118	12.5278	0	0	0	0	0.24
205.917	176.489	17.594	0	0	0	0	0.255
200.657	176.207	23.1361	0	0	0	0	0.27
195.592	175.309	29.0995	0	0	0	0	0.285
190.736	173.84	35.4242	0	0	0	0	0.3
186.1	171.854	42.0467	0	0	0	0	0.315
181.692	169.406	48.9019	0	0	0	0	0.33
177.517	166.558	55.9251	0	0	0	0	0.345
173.576	163.371	63.0533	0	0	0	0	0.36
169.87	159.904	70.2268	0	0	0	0	0.375
166.395	156.216	77.3894	0	0	0	0	0.39
163.147	152.362	84.4902	0	0	0	0	0.405
160.121	148.396	91.4829	0	0	0	0	0.42
157.309	144.364	98.3271	0	0	0	0	0.435
154.703	140.309	104.987	0	0	0	0	0.45
152.295	136.271	111.434	0	0	0	0	0.465
150.074	132.283	117.642	0	0	0	0	0.48
148.032	128.375	123.592	0	0	0	0	0.495
146.159	124.573	129.268	0	0	0	0	0.51
144.445	120.896	134.659	0	0	0	0	0.525
142.879	117.364	139.757	0	0	0	0	0.54
141.453	113.99	144.557	0	0	0	0	0.555
140.157	110.785	149.058	0	0	0	0	0.57
138.981	107.759	153.261	0	0	0	0	0.585
137.916	104.916	157.168	0	0	0	0	0.6
136.954	102.263	160.784	0	0	0	0	0.615
136.086	99.7995	164.114	0	0	0	0	0.63
135.304	97.5282	167.167	0	0	0	0	0.645
134.601	95.4483	169.95	0	0	0	0	0.66
133.969	93.5584	172.473	0	0	0	0	0.675
133.4	91.8561	174.743	0	0	0	0	0.69
132.889	90.3384	176.773	0	0	0	0	0.705
132.428	89.0015	178.57	0	0	0	0	0.72
132.012	87.8412	180.147	0	0	0	0	0.735
131.634	86.8526	181.513	0	0	0	0	0.75
131.29	86.0307	182.679	0	0	0	0	0.765
130.973	85.3699	183.657	0	0	0	0	0.78
130.68	84.864	184.456	0	0	0	0	0.795
130.404	84.5067	185.089	0	0	0	0	0.81
130.143	84.2911	185.566	0	0	0	0	0.825
129.892	84.2098	185.899	0	0	0	0	0.84
129.646	84.2549	186.099	0	0	0	0	0.855
129.404	84.4179	186.178	0	0	0	0	0.87
129.161	84.6896	186.149	0	0	0	0	0.885
128.915	85.0603	186.025	0	0	0	0	0.9
128.663	85.5192	185.818	0	0	0	0	0.915
128.403	86.0552	185.541	0	0	0	0	0.93
128.134	86.656	185.21	0	0	0	0	0.945
127.854	87.3086	184.837	0	0	0	0	0.96
127.562	87.9995	184.438	0	0	0	0	0.975
127.258	88.7143	184.028	0	0	0	0	0.99
126.941	89.438	183.621	0	0	0	0	1.005
126.611	90.155	183.234	0	0	0	0	1.02
126.269	90.8497	182.881	0	0	0	0	1.035
125.917	91.506	182.577	0	0	0	0	1.05
125.555	92.1081	182.337	0	0	0	0	1.065
125.186	92.6403	182.174	0	0	0	0	1.08
124.811	93.0877	182.101	0	0	0	0	1.095
124.433	93.4361	182.131	0	0	0	0	1.11
124.055	93.6723	182.272	0	0	0	0	1.125
123.68	93.7846	182.535	0	0	0	0	1.14
123.311	93.7629	182.926	0	0	0	0	1.155
122.952	93.5988	183.449	0	0	0	0	1.17
122.606	93.286	184.108	0	0	0	0	1.185
122.276	92.8202	184.904	0	0	0	0	1.2
121.967	92.1995	185.834	0	0	0	0	1.215
121.681	91.4239	186.895	0	0	0	0	1.23
121.422	90.496	188.082	0	0	0	0	1.245
121.193	89.4203	189.386	0	0	0	0	1.26
120.998	88.2034	190.798	0	0	0	0	1.275
120.839	86.8537	192.307	0	0	0	0	1.29
120.719	85.3811	193.9	0	0	0	0	1.305
120.639	83.7973	195.564	0	0	0	0	1.32
120.602	82.1148	197.283	0	0	0	0	1.335
120.609	80.347	199.044	0	0	0	0	1.35
120.662	78.5081	200.83	0	0	0	0	1.365
120.761	76.6124	202.627	0	0	0	0	1.38
120.907	74.6746	204.419	0	0	0	0	1.395
121.099	72.7089	206.192	0	0	0	0	1.41
121.339	70.7293	207.932	0	0	0	0	1.425
121.625	68.7494	209.626	0	0	0	0	1.44
121.957	66.7819	211.262	0	0	0	0	1.455
122.333	64.8386	212.829	0	0	0	0	1.47
122.752	62.9307	214.317	0	0	0	0	1.485
123.213	61.0682	215.718	0	0	0	0	1.5
123.715	59.26	217.025	0	0	0	0	1.515
124.254	57.5141	218.231	0	0	0	0	1.53
124.83	55.8374	219.332	0	0	0	0	1.545
125.44	54.236	220.324	0	0	0	0	1.56
126.082	52.7146	221.203	0	0	0	0	1.575
126.754	51.2775	221.969	0	0	0	0	1.59
127.452	49.9278	222.62	0	0	0	0	1.605
128.175	48.6681	223.156	0	0	0	0	1.62
128.921	47.5002	223.579	0	0	0	0	1.635
129.686	46.4252	223.889	0	0	0	0	1.65
130.468	45.4438	224.088	0	0	0	0	1.665
131.264	44.5563	224.179	0	0	0	0	1.68
132.073	43.7624	224.165	0	0	0	0	1.695
132.891	43.0615	224.048	0	0	0	0	1.71
133.716	42.4529	223.831	0	0	0	0	1.725
134.546	41.9355	223.519	0	0	0	0	1.74
135.377	41.5079	223.115	0	0	0	0	1.755
136.209	41.1686	222.623	0	0	0	0	1.77
137.038	40.9159	222.046	0	0	0	0	1.785
137.861	40.748	221.391	0	0	0	0	1.8
138.678	40.6627	220.659	0	0	0	0	1.815
139.485	40.6578	219.857	0	0	0	0	1.83
140.281	40.7305	218.988	0	0	0	0	1.845
141.064	40.8782	218.058	0	0	0	0	1.86
141.83	41.0975	217.072	0	0	0	0	1.875
142.58	41.385	216.035	0	0	0	0	1.89
143.31	41.7366	214.953	0	0	0	0	1.905
144.02	42.148	213.832	0	0	0	0	1.92
144.707	42.6139	212.679	0	0	0	0	1.935
145.371	43.129	211.5	0	0	0	0	1.95
146.01	43.6869	210.303	0	0	0	0	1.965
146.623	44.2808	209.096	0	0	0	0	1.98
147.21	44.9032	207.886	0	0	0	0	1.995
147.771	45.546	206.683	0	0	0	0	2.01
148.304	46.2002	205.496	0	0	0	0	2.025
148.81	46.8565	204.334	0	0	0	0	2.04
149.289	47.5051	203.206	0	0	0	0	2.055
149.742	48.1357	202.123	0	0	0	0	2.07
150.169	48.7377	201.093	0	0	0	0	2.085
150.573	49.3005	200.126	0	0	0	0	2.1
150.954	49.8137	199.232	0	0	0	0	2.115
151.315	50.2669	198.418	0	0	0	0	2.13
151.657	50.6505	197.692	0	0	0	0	2.145
151.984	50.9555	197.061	0	0	0	0	2.16
152.297	51.1738	196.53	0	0	0	0	2.175
152.599	51.2985	196.102	0	0	0	0	2.19
152.894	51.324	195.782	0	0	0	0	2.205
153.185	51.2463	195.569	0	0	0	0	2.22
153.475	51.0627	195.463	0	0	0	0	2.235
153.767	50.7725	195.461	0	0	0	0	2.25
154.064	50.3766	195.559	0	0	0	0	2.265
154.37	49.8773	195.753	0	0	0	0	2.28
154.688	49.2788	196.033	0	0	0	0	2.295
155.02	48.5867	196.393	0	0	0	0	2.31
155.369	47.8079	196.823	0	0	0	0	2.325
155.738	46.9504	197.311	0	0	0	0	2.34
156.129	46.0232	197.848	0	0	0	0	2.355
156.543	45.0361	198.42	0	0	0	0	2.37
156.983	43.9993	199.018	0	0	0	0	2.385
157.449	42.9233	199.628	0	0	0	0	2.4
157.942	41.8188	200.24	0	0	0	0	2.415
158.462	40.696	200.842	0	0	0	0	2.43
159.011	39.5652	201.424	0	0	0	0	2.445
159.588	38.436	201.976	0	0	0	0	2.46
160.192	37.3175	202.49	0	0	0	0	2.475
160.824	36.218	202.958	0	0	0	0	2.49
161.482	35.1454	203.373	0	0	0	0	2.505
162.165	34.1064	203.729	0	0	0	0	2.52
162.872	33.1071	204.021	0	0	0	0	2.535
163.602	32.1528	204.245	0	0	0	0	2.55
164.353	31.2481	204.399	0	0	0	0	2.565
165.123	30.3968	204.481	0	0	0	0	2.58
165.91	29.602	204.488	0	0	0	0	2.595
166.714	28.8663	204.42	0	0	0	0	2.61
167.531	28.1917	204.278	0	0	0	0	2.625
168.359	27.5798	204.061	0	0	0	0	2.64
169.198	27.0317	203.77	0	0	0	0	2.655
170.044	26.5482	203.408	0	0	0	0	2.67
170.896	26.13	202.974	0	0	0	0	2.685
171.751	25.7772	202.472	0	0	0	0	2.7
172.607	25.4902	201.903	0	0	0	0	2.715
