S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
297.013	99.9875	2.99989	0	0	0	0	0.01
294.07	99.9454	5.9841	0	0	0	0	0.02
291.174	99.8741	8.95177	0	0	0	0	0.03
288.324	99.7741	11.9021	0	0	0	0	0.04
285.52	99.646	14.8343	0	0	0	0	0.05
282.762	99.4903	17.7477	0	0	0	0	0.06
280.051	99.3077	20.6415	0	0	0	0	0.07
277.386	99.0987	23.515	0	0	0	0	0.08
274.768	98.864	26.3676	0	0	0	0	0.09
272.197	98.6043	29.1985	0	0	0	0	0.1
269.673	98.3201	32.0072	0	0	0	0	0.11
267.195	98.0121	34.793	0	0	0	0	0.12
264.764	97.6811	37.5553	0	0	0	0	0.13
262.379	97.3277	40.2937	0	0	0	0	0.14
260.04	96.9526	43.0074	0	0	0	0	0.15
257.747	96.5566	45.6961	0	0	0	0	0.16
255.5	96.1403	48.3592	0	0	0	0	0.17
253.299	95.7045	50.9962	0	0	0	0	0.18
251.143	95.2498	53.6068	0	0	0	0	0.19
249.033	94.777	56.1904	0	0	0	0	0.2
246.966	94.2869	58.7467	0	0	0	0	0.21
244.945	93.78	61.2753	0	0	0	0	0.22
242.967	93.2572	63.7758	0	0	0	0	0.23
241.033	92.719	66.248	0	0	0	0	0.24
239.142	92.1664	68.6915	0	0	0	0	0.25
237.294	91.5998	71.106	0	0	0	0	0.26
235.489	91.02	73.4913	0	0	0	0	0.27
233.725	90.4277	75.8471	0	0	0	0	0.28
232.003	89.8236	78.1731	0	0	0	0	0.29
230.322	89.2083	80.4693	0	0	0	0	0.3
228.682	88.5824	82.7355	0	0	0	0	0.31
227.082	87.9467	84.9714	0	0	0	0	0.32
225.522	87.3016	87.1769	0	0	0	0	0.33
224	86.6479	89.3519	0	0	0	0	0.34
222.518	85.9861	91.4963	0	0	0	0	0.35
221.073	85.3169	93.6101	0	0	0	0	0.36
219.666	84.6407	95.6931	0	0	0	0	0.37
218.296	83.9582	97.7454	0	0	0	0	0.38
216.963	83.2699	99.7668	0	0	0	0	0.39
215.666	82.5764	101.757	0	0	0	0	0.4
214.405	81.8781	103.717	0	0	0	0	0.41
213.178	81.1756	105.646	0	0	0	0	0.42
211.986	80.4693	107.544	0	0	0	0	0.43
210.828	79.7598	109.412	0	0	0	0	0.44
209.704	79.0475	111.249	0	0	0	0	0.45
208.612	78.3328	113.055	0	0	0	0	0.46
207.553	77.6162	114.831	0	0	0	0	0.47
206.526	76.8981	116.576	0	0	0	0	0.48
205.53	76.179	118.291	0	0	0	0	0.49
204.565	75.4591	119.976	0	0	0	0	0.5
203.63	74.7389	121.631	0	0	0	0	0.51
202.725	74.0187	123.256	0	0	0	0	0.52
201.85	73.2989	124.851	0	0	0	0	0.53
201.003	72.5798	126.417	0	0	0	0	0.54
200.185	71.8618	127.953	0	0	0	0	0.55
199.394	71.1451	129.461	0	0	0	0	0.56
198.631	70.4301	130.939	0	0	0	0	0.57
197.895	69.717	132.388	0	0	0	0	0.58
197.185	69.0061	133.809	0	0	0	0	0.59
196.501	68.2977	135.201	0	0	0	0	0.6
195.843	67.592	136.565	0	0	0	0	0.61
195.21	66.8893	137.901	0	0	0	0	0.62
194.601	66.1897	139.21	0	0	0	0	0.63
194.016	65.4935	140.49	0	0	0	0	0.64
193.455	64.801	141.744	0	0	0	0	0.65
192.917	64.1121	142.971	0	0	0	0	0.66
192.402	63.4273	144.171	0	0	0	0	0.67
191.909	62.7466	145.344	0	0	0	0	0.68
191.438	62.0702	146.491	0	0	0	0	0.69
190.989	61.3982	147.613	0	0	0	0	0.7
190.561	60.7309	148.708	0	0	0	0	0.71
190.154	60.0682	149.778	0	0	0	0	0.72
189.766	59.4105	150.823	0	0	0	0	0.73
189.399	58.7576	151.843	0	0	0	0	0.74
189.052	58.1099	152.839	0	0	0	0	0.75
188.723	57.4674	153.81	0	0	0	0	0.76
188.413	56.8301	154.757	0	0	0	0	0.77
188.122	56.1982	155.68	0	0	0	0	0.78
187.849	55.5718	156.579	0	0	0	0	0.79
187.593	54.9509	157.456	0	0	0	0	0.8
187.355	54.3355	158.309	0	0	0	0	0.81
187.134	53.7258	159.14	0	0	0	0	0.82
186.929	53.1218	159.949	0	0	0	0	0.83
186.741	52.5236	160.735	0	0	0	0	0.84
186.569	51.9311	161.5	0	0	0	0	0.85
186.413	51.3445	162.243	0	0	0	0	0.86
186.271	50.7638	162.965	0	0	0	0	0.87
186.145	50.1889	163.666	0	0	0	0	0.88
186.034	49.62	164.346	0	0	0	0	0.89
185.937	49.0569	165.006	0	0	0	0	0.9
185.855	48.4999	165.645	0	0	0	0	0.91
185.786	47.9488	166.265	0	0	0	0	0.92
185.731	47.4036	166.866	0	0	0	0	0.93
185.689	46.8644	167.447	0	0	0	0	0.94
185.66	46.3312	168.009	0	0	0	0	0.95
185.644	45.8039	168.552	0	0	0	0	0.96
185.641	45.2826	169.077	0	0	0	0	0.97
185.649	44.7673	169.583	0	0	0	0	0.98
185.67	44.2578	170.072	0	0	0	0	0.99
185.703	43.7543	170.543	0	0	0	0	1
185.747	43.2566	170.997	0	0	0	0	1.01
185.802	42.7649	171.433	0	0	0	0	1.02
185.868	42.2789	171.853	0	0	0	0	1.03
185.945	41.7988	172.256	0	0	0	0	1.04
186.033	41.3245	172.643	0	0	0	0	1.05
186.131	40.8559	173.013	0	0	0	0	1.06
186.239	40.3931	173.368	0	0	0	0	1.07
186.357	39.9359	173.707	0	0	0	0	1.08
186.484	39.4845	174.031	0	0	0	0	1.09
186.621	39.0386	174.34	0	0	0	0	1.1
186.768	38.5983	174.634	0	0	0	0	1.11
186.923	38.1635	174.913	0	0	0	0	1.12
187.087	37.7343	175.178	0	0	0	0	1.13
187.26	37.3105	175.429	0	0	0	0	1.14
187.442	36.8921	175.666	0	0	0	0	1.15
187.632	36.4791	175.889	0	0	0	0	1.16
187.83	36.0714	176.099	0	0	0	0	1.17
188.035	35.669	176.296	0	0	0	0	1.18
188.249	35.2718	176.479	0	0	0	0	1.19
188.47	34.8798	176.65	0	0	0	0	1.2
188.699	34.4929	176.808	0	0	0	0	1.21
188.935	34.1111	176.954	0	0	0	0	1.22
189.177	33.7343	177.088	0	0	0	0	1.23
189.427	33.3626	177.21	0	0	0	0	1.24
189.684	32.9957	177.32	0	0	0	0	1.25
189.947	32.6337	177.419	0	0	0	0	1.26
190.217	32.2766	177.506	0	0	0	0	1.27
190.493	31.9243	177.583	0	0	0	0	1.28
190.775	31.5766	177.648	0	0	0	0	1.29
191.063	31.2337	177.703	0	0	0	0	1.3
191.357	30.8953	177.747	0	0	0	0	1.31
191.657	30.5616	177.781	0	0	0	0	1.32
191.963	30.2324	177.805	0	0	0	0	1.33
192.274	29.9076	177.819	0	0	0	0	1.34
192.59	29.5872	177.823	0	0	0	0	1.35
192.911	29.2713	177.818	0	0	0	0	1.36
193.238	28.9596	177.803	0	0	0	0	1.37
193.569	28.6522	177.779	0	0	0	0	1.38
193.906	28.349	177.745	0	0	0	0	1.39
194.247	28.0499	177.703	0	0	0	0	1.4
194.592	27.755	177.653	0	0	0	0	1.41
194.942	27.4641	177.593	0	0	0	0	1.42
195.297	27.1773	177.526	0	0	0	0	1.43
195.656	26.8944	177.45	0	0	0	0	1.44
196.019	26.6154	177.366	0	0	0	0	1.45
196.386	26.3402	177.274	0	0	0	0	1.46
196.756	26.0689	177.175	0	0	0	0	1.47
197.131	25.8013	177.067	0	0	0	0	1.48
197.51	25.5374	176.953	0	0	0	0	1.49
197.892	25.2772	176.831	0	0	0	0	1.5
