S	I	R	e	d	dI	f	t
380	20	0	0	0	0	0	0
380	20	0	0	0	0	0	0.0025
378	20	2	0	0	0	2	0.005
378	20	2	0	0	0	0	0.0075
376	21	3	0	0	0	1	0.01
375	21	4	0	0	0	1	0.0125
374	21	5	0	0	0	1	0.015
374	21	5	0	0	0	0	0.0175
374	21	5	0	0	0	0	0.02
372	23	5	0	0	0	0	0.0225
371	22	7	0	0	0	1	0.025
369	22	9	0	0	0	2	0.0275
367	22	11	0	0	0	2	0.03
366	22	12	0	0	0	1	0.0325
365	22	13	0	0	0	1	0.035
364	23	13	0	0	0	0	0.0375
362	23	15	0	0	0	2	0.04
361	23	16	0	0	0	1	0.0425
360	22	17	0	0	1	1	0.045
360	22	17	0	0	0	0	0.0475
357	24	18	0	0	0	1	0.05
357	23	19	0	0	0	0	0.0525
357	23	19	0	0	0	0	0.055
356	23	20	0	0	0	1	0.0575
356	23	20	0	0	0	0	0.06
355	24	20	0	0	0	0	0.0625
354	24	21	0	0	0	1	0.065
352	24	23	0	0	0	2	0.0675
352	24	23	0	0	0	0	0.07
351	24	24	0	0	0	1	0.0725
351	24	24	0	0	0	0	0.075
349	25	25	0	0	0	1	0.0775
348	25	26	0	0	0	1	0.08
346	25	28	0	0	0	2	0.0825
345	25	29	0	0	0	1	0.085
344	24	31	0	0	0	1	0.0875
343	24	32	0	0	0	1	0.09
343	24	32	0	0	0	0	0.0925
341	24	34	0	0	0	2	0.095
340	24	35	0	0	0	1	0.0975
339	22	38	0	0	0	1	0.1
336	23	40	0	0	0	2	0.1025
334	23	42	0	0	0	2	0.105
334	23	42	0	0	0	0	0.1075
333	23	43	0	0	0	1	0.11
333	23	43	0	0	0	0	0.1125
333	22	43	0	0	1	0	0.115
333	22	43	0	0	0	0	0.1175
333	21	44	0	0	0	0	0.12
331	22	45	0	0	0	1	0.1225
329	22	47	0	0	0	2	0.125
328	22	48	0	0	0	1	0.1275
324	22	51	0	1	0	4	0.13
324	22	51	0	0	0	0	0.1325
324	22	51	0	0	0	0	0.135
324	22	51	0	0	0	0	0.1375
324	22	51	0	0	0	0	0.14
322	22	53	0	0	0	2	0.1425
321	22	54	0	0	0	1	0.145
320	22	55	0	0	0	1	0.1475
319	23	55	0	0	0	0	0.15
318	22	57	0	0	0	1	0.1525
315	23	59	0	0	0	2	0.155
313	23	61	0	0	0	2	0.1575
312	22	62	0	0	1	1	0.16
311	23	62	0	0	0	0	0.1625
311	23	62	0	0	0	0	0.165
311	23	62	0	0	0	0	0.1675
309	23	64	0	0	0	2	0.17
309	23	64	0	0	0	0	0.1725
308	22	65	0	0	1	0	0.175
308	22	65	0	0	0	0	0.1775
307	22	66	0	0	0	1	0.18
307	22	66	0	0	0	0	0.1825
306	21	67	0	0	1	1	0.185
306	21	67	0	0	0	0	0.1875
306	21	67	0	0	0	0	0.19
305	20	68	0	0	1	1	0.1925
304	20	69	0	0	0	1	0.195
303	21	69	0	0	0	0	0.1975
303	21	69	0	0	0	0	0.2
303	21	69	0	0	0	0	0.2025
302	21	70	0	0	0	1	0.205
301	21	71	0	0	0	1	0.2075
301	21	71	0	0	0	0	0.21
299	21	73	0	0	0	2	0.2125
298	21	74	0	0	0	1	0.215
298	21	74	0	0	0	0	0.2175
298	21	74	0	0	0	0	0.22
297	21	75	0	0	0	1	0.2225
295	20	77	0	0	1	2	0.225
293	20	79	0	0	0	2	0.2275
293	20	79	0	0	0	0	0.23
294	20	78	0	0	0	0	0.2325
294	20	78	0	0	0	0	0.235
294	20	78	0	0	0	0	0.2375
291	20	81	0	0	0	3	0.24
290	20	82	0	0	0	1	0.2425
289	20	83	0	0	0	1	0.245
286	22	84	0	0	0	1	0.2475
283	22	87	0	0	0	3	0.25
283	22	87	0	0	0	0	0.2525
283	22	87	0	0	0	0	0.255
282	22	88	0	0	0	1	0.2575
281	22	89	0	0	0	1	0.26
280	22	90	0	0	0	1	0.2625
279	22	91	0	0	0	1	0.265
279	22	91	0	0	0	0	0.2675
279	21	91	0	0	1	1	0.27
278	21	92	0	0	0	1	0.2725
277	19	93	0	0	2	1	0.275
275	19	95	0	0	0	2	0.2775
274	19	96	0	0	0	1	0.28
274	19	96	0	0	0	0	0.2825
274	19	96	0	0	0	0	0.285
273	19	97	0	0	0	1	0.2875
272	19	98	0	0	0	1	0.29
272	18	98	0	0	1	0	0.2925
271	19	98	0	0	0	0	0.295
270	19	99	0	0	0	1	0.2975
269	19	100	0	0	0	1	0.3
268	19	101	0	0	0	1	0.3025
268	18	102	0	0	0	0	0.305
267	18	103	0	0	0	1	0.3075
267	18	103	0	0	0	0	0.31
266	18	104	0	0	0	1	0.3125
266	18	104	0	0	0	0	0.315
266	17	104	0	0	1	0	0.3175
266	17	104	0	0	0	0	0.32
265	18	104	0	0	0	0	0.3225
264	17	105	0	0	1	1	0.325
264	17	105	0	0	0	0	0.3275
264	17	105	0	0	0	0	0.33
264	17	105	0	0	0	0	0.3325
264	17	105	0	0	0	0	0.335
263	17	106	0	0	0	1	0.3375
263	17	106	0	0	0	1	0.34
262	17	107	0	0	0	1	0.3425
260	17	109	0	0	0	2	0.345
259	17	110	0	0	0	1	0.3475
259	17	110	0	0	0	0	0.35
257	17	112	0	0	0	2	0.3525
256	17	113	0	0	0	1	0.355
255	16	114	0	0	1	1	0.3575
254	16	115	0	0	0	1	0.36
