S	I	R	e	d	dI	f	t
300	100	0	0.264	2.4	0.06	0	0
281.584	92.9984	22.9329	0.26236	2.38509	0.0557991	0	0.06
266.2	85.7543	43.3874	0.260926	2.37205	0.0514526	0	0.12
253.334	78.4511	61.4002	0.259502	2.35911	0.0470706	0	0.18
242.683	71.3053	77.0653	0.258095	2.34632	0.0427832	0	0.24
233.956	64.4692	90.5176	0.256702	2.33366	0.0386815	0	0.3
226.889	58.0436	101.918	0.255322	2.32111	0.0348262	0	0.36
221.247	52.0872	111.442	0.253952	2.30866	0.0312523	0	0.42
216.821	46.6263	119.27	0.252593	2.2963	0.0279758	0	0.48
213.431	41.6634	125.578	0.251244	2.28403	0.024998	0	0.54
210.919	37.1845	130.536	0.249903	2.27184	0.0223107	0	0.6
209.151	33.1645	134.305	0.24857	2.25972	0.0198987	0	0.66
208.008	29.572	137.032	0.247244	2.24768	0.0177432	0	0.72
207.393	26.3721	138.851	0.245927	2.2357	0.0158232	0	0.78
207.217	23.529	139.884	0.244616	2.22378	0.0141174	0	0.84
207.408	21.0074	140.24	0.243313	2.21193	0.0126045	0	0.9
207.902	18.7739	140.015	0.242016	2.20015	0.0112643	0	0.96
208.646	16.7969	139.295	0.240727	2.18843	0.0100781	0	1.02
209.591	15.0476	138.155	0.239444	2.17677	0.00902856	0	1.08
210.699	13.4998	136.662	0.238168	2.16517	0.00809991	0	1.14
211.935	12.13	134.873	0.236899	2.15363	0.00727799	0	1.2
213.269	10.917	132.84	0.235637	2.14215	0.00655017	0	1.26
214.677	9.84201	130.604	0.234381	2.13074	0.00590521	0	1.32
216.136	8.88858	128.206	0.233132	2.11938	0.00533315	0	1.38
217.628	8.04204	125.678	0.23189	2.10809	0.00482522	0	1.44
219.138	7.28954	123.049	0.230654	2.09686	0.00437372	0	1.5
220.651	6.61977	120.343	0.229425	2.08568	0.00397186	0	1.56
222.157	6.02285	117.582	0.228202	2.07457	0.00361371	0	1.62
223.645	5.4901	114.783	0.226986	2.06351	0.00329406	0	1.68
225.108	5.01391	111.964	0.225776	2.05251	0.00300835	0	1.74
226.538	4.58765	109.137	0.224573	2.04157	0.00275259	0	1.8
227.93	4.20549	106.313	0.223376	2.03069	0.00252329	0	1.86
229.279	3.86233	103.504	0.222186	2.01987	0.0023174	0	1.92
230.582	3.5537	100.716	0.221002	2.00911	0.00213222	0	1.98
231.834	3.27568	97.9568	0.219824	1.9984	0.00196541	0	2.04
233.034	3.02485	95.2326	0.218653	1.98775	0.00181491	0	2.1
234.18	2.79817	92.5481	0.217487	1.97716	0.0016789	0	2.16
235.27	2.593	89.9073	0.216328	1.96662	0.0015558	0	2.22
236.303	2.40699	87.3135	0.215176	1.95614	0.0014442	0	2.28
237.279	2.23811	84.7694	0.214029	1.94572	0.00134286	0	2.34
238.197	2.08452	82.2771	0.212888	1.93535	0.00125071	0	2.4
239.057	1.94462	79.8382	0.211754	1.92504	0.00116677	0	2.46
239.859	1.81701	77.4539	0.210626	1.91478	0.0010902	0	2.52
240.604	1.70042	75.1251	0.209503	1.90458	0.00102025	0	2.58
241.292	1.59375	72.8523	0.208387	1.89443	0.000956248	0	2.64
241.924	1.496	70.6358	0.207277	1.88433	0.0008976	0	2.7
242.5	1.4063	68.4755	0.206172	1.87429	0.000843782	0	2.76
243.022	1.32388	66.3714	0.205074	1.86431	0.000794327	0	2.82
243.491	1.24803	64.3231	0.203981	1.85437	0.000748816	0	2.88
243.907	1.17813	62.33	0.202894	1.84449	0.000706877	0	2.94
244.272	1.11363	60.3916	0.201813	1.83466	0.000668177	0	3
244.587	1.05403	58.5072	0.200738	1.82489	0.000632418	0	3.06
244.853	0.99889	56.676	0.199668	1.81516	0.000599334	0	3.12
245.071	0.947809	54.8971	0.198604	1.80549	0.000568685	0	3.18
245.242	0.900427	53.1696	0.197546	1.79587	0.000540256	0	3.24
245.369	0.856424	51.4924	0.196494	1.78631	0.000513854	0	3.3
245.451	0.815507	49.8647	0.195447	1.77679	0.000489304	0	3.36
245.491	0.777416	48.2853	0.194405	1.76732	0.00046645	0	3.42
245.489	0.741914	46.7531	0.19337	1.75791	0.000445148	0	3.48
245.447	0.708786	45.2671	0.192339	1.74854	0.000425272	0	3.54
245.367	0.67784	43.8262	0.191315	1.73922	0.000406704	0	3.6
245.248	0.648899	42.4293	0.190295	1.72996	0.00038934	0	3.66
245.093	0.621806	41.0753	0.189281	1.72074	0.000373083	0	3.72
244.903	0.596414	39.763	0.188273	1.71157	0.000357848	0	3.78
244.678	0.572592	38.4915	0.18727	1.70245	0.000343555	0	3.84
244.421	0.550221	37.2595	0.186272	1.69338	0.000330133	0	3.9
244.132	0.529191	36.0661	0.18528	1.68436	0.000317515	0	3.96
243.812	0.509403	34.9102	0.184293	1.67539	0.000305642	0	4.02
243.462	0.490765	33.7906	0.183311	1.66646	0.000294459	0	4.08
243.084	0.473194	32.7065	0.182334	1.65758	0.000283916	0	4.14
242.679	0.456613	31.6568	0.181363	1.64875	0.000273968	0	4.2
242.247	0.440954	30.6405	0.180397	1.63997	0.000264572	0	4.26
241.789	0.42615	29.6566	0.179436	1.63123	0.00025569	0	4.32
241.308	0.412144	28.7042	0.17848	1.62254	0.000247287	0	4.38
240.802	0.398882	27.7823	0.177529	1.6139	0.000239329	0	4.44
240.274	0.386312	26.8901	0.176583	1.6053	0.000231787	0	4.5
239.724	0.37439	26.0265	0.175642	1.59675	0.000224634	0	4.56
239.153	0.363072	25.1909	0.174707	1.58824	0.000217843	0	4.62
238.562	0.352321	24.3823	0.173776	1.57978	0.000211392	0	4.68
237.952	0.342098	23.5998	0.17285	1.57137	0.000205259	0	4.74
237.324	0.332372	22.8427	0.171929	1.56299	0.000199423	0	4.8
236.678	0.323111	22.1103	0.171013	1.55467	0.000193866	0	4.86
236.015	0.314285	21.4016	0.170102	1.54638	0.000188571	0	4.92
235.336	0.30587	20.7161	0.169196	1.53815	0.000183522	0	4.98
234.641	0.29784	20.0529	0.168295	1.52995	0.000178704	0	5.04
233.932	0.290171	19.4114	0.167398	1.5218	0.000174103	0	5.1
233.209	0.282843	18.7908	0.166506	1.5137	0.000169706	0	5.16
232.472	0.275837	18.1906	0.165619	1.50563	0.000165502	0	5.22
231.723	0.269132	17.61	0.164737	1.49761	0.000161479	0	5.28
230.961	0.262713	17.0484	0.16386	1.48963	0.000157628	0	5.34
230.188	0.256563	16.5053	0.162987	1.4817	0.000153938	0	5.4
229.403	0.250667	15.98	0.162118	1.4738	0.0001504	0	5.46
228.608	0.245011	15.472	0.161255	1.46595	0.000147007	0	5.52
