S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
298	99	2	1	2	0	1	0.00125
297	99	3	0	0	0	1	0.0025
297	99	4	1	0	0	1	0.00375
297	99	4	0	0	0	0	0.005
297	100	5	2	0	0	1	0.00625
294	102	5	0	1	0	0	0.0075
294	102	5	0	0	0	0	0.00875
291	102	7	1	2	0	1	0.01
292	102	7	1	0	0	0	0.01125
292	102	7	0	0	0	0	0.0125
293	103	7	2	0	0	0	0.01375
295	103	7	2	0	0	0	0.015
295	102	8	0	0	0	0	0.01625
295	102	8	0	0	0	0	0.0175
293	103	9	0	0	0	1	0.01875
292	102	11	0	0	0	1	0.02
291	102	10	0	2	0	0	0.02125
291	104	10	2	0	0	0	0.0225
289	103	12	0	1	0	1	0.02375
289	102	14	1	0	0	1	0.025
285	105	14	0	1	0	0	0.02625
285	104	14	1	2	0	0	0.0275
285	104	15	1	0	0	1	0.02875
288	102	16	3	1	0	0	0.03
288	102	16	0	0	0	0	0.03125
285	102	17	0	2	0	1	0.0325
283	100	18	0	3	0	0	0.03375
285	100	18	2	0	0	0	0.035
284	100	18	0	1	0	1	0.03625
283	100	19	0	0	0	1	0.0375
284	98	21	1	0	0	0	0.03875
284	98	21	0	0	0	0	0.04
283	97	22	0	1	0	1	0.04125
283	97	23	1	0	0	1	0.0425
284	96	25	2	0	0	1	0.04375
284	96	25	0	0	0	0	0.045
285	95	26	1	0	0	0	0.04625
285	94	27	0	0	0	0	0.0475
285	94	27	0	0	0	0	0.04875
284	93	27	0	2	0	0	0.05
284	93	27	0	0	0	0	0.05125
284	92	29	1	0	0	1	0.0525
283	91	30	1	2	0	1	0.05375
282	90	30	0	1	1	0	0.055
282	89	31	0	0	0	0	0.05625
282	88	32	0	0	0	0	0.0575
282	87	33	0	0	0	0	0.05875
282	87	33	0	0	0	0	0.06
284	87	33	2	0	0	0	0.06125
284	87	33	0	0	0	0	0.0625
283	87	33	0	1	0	0	0.06375
284	87	33	1	0	0	0	0.065
285	87	33	2	1	0	0	0.06625
286	87	32	1	1	0	0	0.0675
287	87	32	1	0	0	0	0.06875
287	87	32	0	0	0	0	0.07
286	86	33	0	0	1	1	0.07125
286	86	33	0	0	0	0	0.0725
286	86	33	0	0	0	0	0.07375
286	84	34	0	1	0	0	0.075
285	84	34	0	1	0	0	0.07625
284	84	34	0	1	0	0	0.0775
282	86	34	0	0	0	0	0.07875
282	86	34	0	0	0	0	0.08
282	85	34	0	1	0	0	0.08125
282	86	34	1	0	0	0	0.0825
282	85	35	0	0	0	0	0.08375
284	85	35	2	0	0	0	0.085
284	85	35	0	0	0	0	0.08625
285	85	35	1	0	0	0	0.0875
283	83	38	0	1	0	2	0.08875
283	83	38	0	0	0	0	0.09
281	85	38	0	0	0	0	0.09125
281	85	39	1	0	0	0	0.0925
282	85	39	1	0	0	0	0.09375
281	85	39	0	1	0	0	0.095
279	87	39	0	0	0	0	0.09625
280	86	40	1	0	0	0	0.0975
280	87	40	1	0	0	0	0.09875
281	85	42	1	0	0	0	0.1
281	85	42	0	0	0	0	0.10125
281	85	43	1	0	0	1	0.1025
281	85	44	1	0	0	1	0.10375
279	85	44	0	2	0	0	0.105
278	85	44	0	1	0	0	0.10625
276	85	45	0	1	0	1	0.1075
275	84	46	1	2	0	1	0.10875
275	82	48	0	0	0	0	0.11
274	82	49	0	0	0	1	0.11125
273	82	49	0	1	0	0	0.1125
272	82	49	1	2	0	0	0.11375
273	82	49	1	0	0	0	0.115
272	80	50	1	2	1	1	0.11625
271	80	51	0	0	0	1	0.1175
273	79	51	2	1	0	0	0.11875
273	79	51	0	0	0	0	0.12
273	79	51	0	0	0	0	0.12125
270	80	52	0	1	0	1	0.1225
272	79	52	2	1	0	0	0.12375
272	78	53	0	0	0	0	0.125
272	78	53	1	1	0	0	0.12625
273	78	53	1	0	0	0	0.1275
273	78	54	1	0	0	1	0.12875
272	79	54	0	0	0	0	0.13
273	78	55	1	0	0	0	0.13125
274	78	55	1	0	0	0	0.1325
274	78	55	0	0	0	0	0.13375
273	77	56	0	1	0	1	0.135
271	75	59	0	1	0	1	0.13625
271	76	59	1	0	0	0	0.1375
