S	I	R	e	d	dI	f	t
380	20	0	0.176	0.16	0.8	60.8	0
320.862	21.2488	57.101	0.175653	0.159685	0.849951	51.338	0.04
271.857	22.1108	104.392	0.175278	0.159344	0.88443	43.497	0.08
231.326	22.5993	143.554	0.174891	0.158992	0.903973	37.0122	0.12
197.844	22.7577	175.983	0.174497	0.158634	0.91031	31.655	0.16
170.211	22.6367	202.841	0.174103	0.158276	0.905466	27.2337	0.2
147.423	22.2878	225.092	0.173713	0.157921	0.891512	23.5877	0.24
128.642	21.7601	243.532	0.173331	0.157574	0.870405	20.5828	0.28
113.172	21.0975	258.819	0.172959	0.157236	0.843901	18.1075	0.32
100.434	20.3379	271.501	0.1726	0.156909	0.813515	16.0694	0.36
89.949	19.5128	282.026	0.172255	0.156595	0.780513	14.3918	0.4
81.3217	18.6482	290.767	0.171924	0.156295	0.745928	13.0115	0.44
74.2249	17.7646	298.032	0.171609	0.156009	0.710584	11.876	0.48
68.3892	16.8781	304.074	0.17131	0.155737	0.675123	10.9423	0.52
63.5924	16.0008	309.103	0.171027	0.155479	0.640033	10.1748	0.56
59.6513	15.142	313.293	0.170758	0.155235	0.60568	9.54421	0.6
56.4152	14.3082	316.788	0.170505	0.155004	0.572327	9.02643	0.64
53.7597	13.504	319.704	0.170266	0.154787	0.540159	8.60154	0.68
51.5825	12.7323	322.142	0.170041	0.154583	0.509294	8.25319	0.72
49.7993	11.9951	324.181	0.169829	0.15439	0.479804	7.96788	0.76
48.3406	11.2931	325.89	0.16963	0.154209	0.451722	7.73449	0.8
47.1492	10.6264	327.323	0.169443	0.154039	0.425056	7.54387	0.84
46.1778	9.9947	328.528	0.169268	0.15388	0.399788	7.38845	0.88
45.3876	9.39722	329.541	0.169103	0.15373	0.375889	7.26202	0.92
44.7464	8.83294	330.396	0.168949	0.15359	0.353317	7.15943	0.96
44.2279	8.30062	331.118	0.168805	0.153459	0.332025	7.07646	1
43.8101	7.79895	331.73	0.168669	0.153336	0.311958	7.00962	1.04
43.4751	7.32653	332.249	0.168542	0.15322	0.293061	6.95601	1.08
43.208	6.88194	332.691	0.168423	0.153112	0.275278	6.91328	1.12
42.9965	6.46374	333.068	0.168312	0.153011	0.25855	6.87944	1.16
42.8306	6.07054	333.39	0.168208	0.152917	0.242822	6.8529	1.2
42.7019	5.70096	333.668	0.168111	0.152828	0.228038	6.83231	1.24
42.6036	5.35367	333.907	0.16802	0.152746	0.214147	6.81657	1.28
42.5299	5.02741	334.113	0.167935	0.152668	0.201096	6.80479	1.32
42.4763	4.72094	334.293	0.167856	0.152596	0.188837	6.79621	1.36
42.4389	4.4331	334.45	0.167782	0.152529	0.177324	6.79022	1.4
42.4144	4.16279	334.587	0.167712	0.152466	0.166511	6.78631	1.44
42.4005	3.90895	334.708	0.167648	0.152407	0.156358	6.78407	1.48
42.3948	3.67061	334.815	0.167587	0.152352	0.146824	6.78317	1.52
42.3957	3.44681	334.91	0.167531	0.152301	0.137873	6.78331	1.56
42.4017	3.23669	334.996	0.167479	0.152254	0.129467	6.78427	1.6
42.4116	3.0394	335.072	0.16743	0.152209	0.121576	6.78586	1.64
42.4246	2.85416	335.141	0.167385	0.152168	0.114166	6.78794	1.68
42.4398	2.68025	335.204	0.167343	0.15213	0.10721	6.79037	1.72
42.4566	2.51695	335.261	0.167303	0.152094	0.100678	6.79306	1.76
42.4746	2.36364	335.314	0.167267	0.152061	0.0945455	6.79593	1.8
42.4932	2.21969	335.363	0.167233	0.15203	0.0887875	6.79891	1.84
42.5122	2.08453	335.407	0.167202	0.152002	0.0833812	6.80195	1.88
42.5313	1.95762	335.449	0.167173	0.151975	0.0783049	6.80501	1.92
42.5503	1.83846	335.488	0.167146	0.151951	0.0735385	6.80805	1.96
42.5691	1.72657	335.525	0.167121	0.151928	0.069063	6.81106	2
42.5876	1.62151	335.56	0.167098	0.151908	0.0648605	6.81401	2.04
42.6055	1.52286	335.592	0.167077	0.151888	0.0609144	6.81688	2.08
42.623	1.43022	335.624	0.167058	0.151871	0.0572089	6.81968	2.12
42.6399	1.34323	335.653	0.16704	0.151855	0.0537294	6.82238	2.16
42.6562	1.26155	335.681	0.167024	0.15184	0.0504619	6.82499	2.2
42.6718	1.18484	335.709	0.167009	0.151826	0.0473936	6.82749	2.24
42.6869	1.1128	335.735	0.166995	0.151814	0.0445122	6.8299	2.28
42.7013	1.04516	335.76	0.166983	0.151802	0.0418062	6.83221	2.32
42.7152	0.981628	335.784	0.166971	0.151792	0.0392651	6.83443	2.36
42.7284	0.921968	335.807	0.166961	0.151783	0.0368787	6.83654	2.4
42.741	0.865939	335.83	0.166952	0.151775	0.0346376	6.83856	2.44
42.7531	0.813321	335.852	0.166944	0.151767	0.0325328	6.84049	2.48
42.7646	0.763904	335.873	0.166937	0.151761	0.0305562	6.84233	2.52
42.7756	0.717494	335.894	0.16693	0.151755	0.0286998	6.84409	2.56
42.786	0.673907	335.915	0.166925	0.15175	0.0269563	6.84576	2.6
42.796	0.632971	335.934	0.16692	0.151745	0.0253188	6.84736	2.64
42.8055	0.594525	335.954	0.166916	0.151742	0.023781	6.84889	2.68
42.8146	0.558416	335.973	0.166912	0.151738	0.0223366	6.85034	2.72
42.8233	0.524502	335.992	0.166909	0.151736	0.0209801	6.85172	2.76
42.8315	0.49265	336.01	0.166907	0.151734	0.019706	6.85304	2.8
42.8394	0.462734	336.028	0.166905	0.151732	0.0185094	6.8543	2.84
42.8469	0.434637	336.046	0.166904	0.151731	0.0173855	6.85551	2.88
42.8541	0.408246	336.063	0.166903	0.15173	0.0163298	6.85666	2.92
42.861	0.383459	336.08	0.166903	0.15173	0.0153384	6.85776	2.96
42.8675	0.360179	336.097	0.166903	0.15173	0.0144071	6.8588	3
42.8738	0.338312	336.114	0.166904	0.15173	0.0135325	6.85981	3.04
42.8798	0.317774	336.131	0.166904	0.151731	0.012711	6.86077	3.08
42.8855	0.298483	336.147	0.166906	0.151732	0.0119393	6.86169	3.12
42.8911	0.280365	336.163	0.166907	0.151734	0.0112146	6.86257	3.16
42.8963	0.263346	336.179	0.166909	0.151736	0.0105338	6.86341	3.2
42.9014	0.247361	336.195	0.166911	0.151737	0.00989445	6.86423	3.24
42.9063	0.232347	336.211	0.166914	0.15174	0.00929388	6.865	3.28
42.911	0.218244	336.226	0.166916	0.151742	0.00872978	6.86575	3.32
42.9155	0.204998	336.242	0.166919	0.151745	0.00819993	6.86647	3.36
42.9198	0.192556	336.257	0.166922	0.151748	0.00770225	6.86717	3.4
42.924	0.18087	336.272	0.166926	0.151751	0.00723479	6.86783	3.44
42.928	0.169893	336.287	0.166929	0.151754	0.00679571	6.86848	3.48
42.9319	0.159582	336.302	0.166933	0.151757	0.00638329	6.8691	3.52
42.9356	0.149897	336.317	0.166937	0.151761	0.0059959	6.8697	3.56
42.9393	0.140801	336.332	0.166941	0.151765	0.00563203	6.87028	3.6
42.9428	0.132256	336.347	0.166946	0.151769	0.00529024	6.87085	3.64
42.9462	0.12423	336.361	0.16695	0.151773	0.00496921	6.87139	3.68
42.9495	0.116691	336.376	0.166954	0.151777	0.00466766	6.87192	3.72
42.9527	0.10961	336.39	0.166959	0.151781	0.00438441	6.87244	3.76
42.9559	0.102959	336.405	0.166964	0.151785	0.00411835	6.87294	3.8
42.9589	0.0967111	336.419	0.166969	0.15179	0.00386845	6.87342	3.84
42.9619	0.0908426	336.433	0.166974	0.151794	0.00363371	6.8739	3.88
42.9647	0.0853303	336.448	0.166979	0.151799	0.00341321	6.87436	3.92
42.9675	0.0801525	336.462	0.166984	0.151804	0.0032061	6.87481	3.96
42.9703	0.0752889	336.476	0.16699	0.151809	0.00301156	6.87525	4
42.973	0.0707205	336.49	0.166995	0.151814	0.00282882	6.87568	4.04
42.9756	0.0664293	336.504	0.167	0.151819	0.00265717	6.8761	4.08
42.9782	0.0623986	336.518	0.167006	0.151824	0.00249594	6.87651	4.12
42.9807	0.0586124	336.532	0.167012	0.151829	0.0023445	6.87691	4.16
42.9832	0.055056	336.546	0.167017	0.151834	0.00220224	6.87731	4.2
42.9856	0.0517154	336.56	0.167023	0.151839	0.00206862	6.87769	4.24
