S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
299	101	0	0	0	0	0	0.00125
299	100	1	0	0	0	0	0.0025
297	102	1	0	0	0	0	0.00375
296	102	2	0	0	0	0	0.005
295	102	3	0	0	0	0	0.00625
294	103	3	0	0	0	0	0.0075
293	103	4	0	0	0	0	0.00875
292	104	4	0	0	0	0	0.01
292	104	4	0	0	0	0	0.01125
292	104	4	0	0	0	0	0.0125
291	105	4	0	0	0	0	0.01375
290	106	4	0	0	0	0	0.015
289	107	4	0	0	0	0	0.01625
286	110	4	0	0	0	0	0.0175
286	110	4	0	0	0	0	0.01875
286	110	4	0	0	0	0	0.02
285	111	4	0	0	0	0	0.02125
285	111	4	0	0	0	0	0.0225
284	112	4	0	0	0	0	0.02375
283	113	4	0	0	0	0	0.025
283	113	4	0	0	0	0	0.02625
280	116	4	0	0	0	0	0.0275
279	117	4	0	0	0	0	0.02875
279	117	4	0	0	0	0	0.03
278	118	4	0	0	0	0	0.03125
277	119	4	0	0	0	0	0.0325
277	119	4	0	0	0	0	0.03375
276	120	4	0	0	0	0	0.035
275	121	4	0	0	0	0	0.03625
275	121	4	0	0	0	0	0.0375
275	121	4	0	0	0	0	0.03875
274	122	4	0	0	0	0	0.04
273	123	4	0	0	0	0	0.04125
273	122	5	0	0	0	0	0.0425
273	122	5	0	0	0	0	0.04375
273	122	5	0	0	0	0	0.045
272	123	5	0	0	0	0	0.04625
269	126	5	0	0	0	0	0.0475
268	127	5	0	0	0	0	0.04875
266	127	7	0	0	0	0	0.05
266	127	7	0	0	0	0	0.05125
265	127	8	0	0	0	0	0.0525
263	129	8	0	0	0	0	0.05375
261	131	8	0	0	0	0	0.055
260	132	8	0	0	0	0	0.05625
259	132	9	0	0	0	0	0.0575
258	133	9	0	0	0	0	0.05875
257	134	9	0	0	0	0	0.06
257	134	9	0	0	0	0	0.06125
255	135	10	0	0	0	0	0.0625
254	135	11	0	0	0	0	0.06375
252	137	11	0	0	0	0	0.065
252	136	12	0	0	0	0	0.06625
252	136	12	0	0	0	0	0.0675
250	136	14	0	0	0	0	0.06875
248	138	14	0	0	0	0	0.07
247	139	14	0	0	0	0	0.07125
244	141	15	0	0	0	0	0.0725
243	142	15	0	0	0	0	0.07375
243	142	15	0	0	0	0	0.075
240	145	15	0	0	0	0	0.07625
238	147	15	0	0	0	0	0.0775
238	147	15	0	0	0	0	0.07875
237	146	17	0	0	0	0	0.08
236	147	17	0	0	0	0	0.08125
233	150	17	0	0	0	0	0.0825
231	152	17	0	0	0	0	0.08375
230	153	17	0	0	0	0	0.085
228	155	17	0	0	0	0	0.08625
226	157	17	0	0	0	0	0.0875
225	158	17	0	0	0	0	0.08875
224	158	18	0	0	0	0	0.09
224	158	18	0	0	0	0	0.09125
222	160	18	0	0	0	0	0.0925
221	161	18	0	0	0	0	0.09375
219	162	19	0	0	0	0	0.095
219	162	19	0	0	0	0	0.09625
218	162	20	0	0	0	0	0.0975
218	162	20	0	0	0	0	0.09875
217	163	20	0	0	0	0	0.1
217	162	21	0	0	0	0	0.10125
216	162	22	0	0	0	0	0.1025
216	161	23	0	0	0	0	0.10375
216	161	23	0	0	0	0	0.105
215	162	23	0	0	0	0	0.10625
215	162	23	0	0	0	0	0.1075
215	161	24	0	0	0	0	0.10875
214	162	24	0	0	0	0	0.11
212	164	24	0	0	0	0	0.11125
211	164	25	0	0	0	0	0.1125
210	164	26	0	0	0	0	0.11375
210	162	28	0	0	0	0	0.115
210	162	28	0	0	0	0	0.11625
208	164	28	0	0	0	0	0.1175
207	164	29	0	0	0	0	0.11875
207	164	29	0	0	0	0	0.12
207	162	31	0	0	0	0	0.12125
207	161	32	0	0	0	0	0.1225
206	161	33	0	0	0	0	0.12375
205	161	34	0	0	0	0	0.125
204	162	34	0	0	0	0	0.12625
204	162	34	0	0	0	0	0.1275
204	162	34	0	0	0	0	0.12875
203	163	34	0	0	0	0	0.13
203	163	34	0	0	0	0	0.13125
203	162	35	0	0	0	0	0.1325
201	164	35	0	0	0	0	0.13375
201	164	35	0	0	0	0	0.135
201	163	36	0	0	0	0	0.13625
198	166	36	0	0	0	0	0.1375
198	166	36	0	0	0	0	0.13875
197	167	36	0	0	0	0	0.14
196	168	36	0	0	0	0	0.14125
196	166	38	0	0	0	0	0.1425
196	165	39	0	0	0	0	0.14375
195	166	39	0	0	0	0	0.145
195	166	39	0	0	0	0	0.14625
195	166	39	0	0	0	0	0.1475
194	166	40	0	0	0	0	0.14875
195	166	39	0	0	0	0	0.15
194	167	39	0	0	0	0	0.15125
192	168	40	0	0	0	0	0.1525
192	167	41	0	0	0	0	0.15375
189	168	43	0	0	0	0	0.155
187	168	45	0	0	0	0	0.15625
185	169	46	0	0	0	0	0.1575
185	169	46	0	0	0	0	0.15875
185	169	46	0	0	0	0	0.16
185	167	48	0	0	0	0	0.16125
183	169	48	0	0	0	0	0.1625
183	169	48	0	0	0	0	0.16375
182	169	49	0	0	0	0	0.165
181	170	49	0	0	0	0	0.16625
180	171	49	0	0	0	0	0.1675
180	171	49	0	0	0	0	0.16875
179	171	50	0	0	0	0	0.17
179	169	52	0	0	0	0	0.17125
179	169	52	0	0	0	0	0.1725
179	169	52	0	0	0	0	0.17375
179	168	53	0	0	0	0	0.175
178	170	52	0	0	0	0	0.17625
175	172	53	0	0	0	0	0.1775
175	171	54	0	0	0	0	0.17875
175	169	56	0	0	0	0	0.18
175	169	56	0	0	0	0	0.18125
175	169	56	0	0	0	0	0.1825
175	169	56	0	0	0	0	0.18375
175	168	57	0	0	0	0	0.185
175	168	57	0	0	0	0	0.18625
174	169	57	0	0	0	0	0.1875
174	168	58	0	0	0	0	0.18875
174	168	58	0	0	0	0	0.19
174	168	58	0	0	0	0	0.19125
174	168	58	0	0	0	0	0.1925
174	168	58	0	0	0	0	0.19375
