S	I	R	e	d	dI	f	t
300	100	0	0.176	0.16	4	48	0
245.216	99.0278	51.7681	0.174245	0.158405	3.96111	39.2346	0.04
201.476	96.1973	94.4085	0.172516	0.156833	3.84789	32.2361	0.08
166.696	92.013	129.587	0.17085	0.155318	3.68052	26.6714	0.12
139.112	86.924	158.665	0.169268	0.15388	3.47696	22.258	0.16
117.273	81.3037	182.748	0.167783	0.15253	3.25215	18.7637	0.2
100.001	75.4448	202.737	0.1664	0.151273	3.01779	16.0001	0.24
86.3501	69.5658	219.363	0.165123	0.150112	2.78263	13.816	0.28
75.5678	63.8221	233.22	0.163949	0.149044	2.55288	12.0909	0.32
67.057	58.3181	244.794	0.162874	0.148068	2.33273	10.7291	0.36
60.3451	53.1196	254.479	0.161895	0.147178	2.12478	9.65521	0.4
55.0589	48.2629	262.6	0.161006	0.146369	1.93051	8.80942	0.44
50.9035	43.7632	269.421	0.160199	0.145635	1.75053	8.14456	0.48
47.6456	39.6212	275.161	0.159468	0.144971	1.58485	7.6233	0.52
45.1007	35.8275	279.999	0.158808	0.144371	1.4331	7.21611	0.56
43.122	32.3663	284.084	0.158212	0.143829	1.29465	6.89953	0.6
41.5934	29.2182	287.539	0.157674	0.14334	1.16873	6.65494	0.64
40.4221	26.3616	290.466	0.15719	0.1429	1.05446	6.46754	0.68
39.5343	23.7743	292.949	0.156753	0.142503	0.950973	6.32549	0.72
38.871	21.4343	295.059	0.15636	0.142146	0.857373	6.21936	0.76
38.3852	19.3203	296.855	0.156007	0.141824	0.772814	6.14163	0.8
38.0391	17.4122	298.386	0.155689	0.141535	0.696487	6.08626	0.84
37.8026	15.6909	299.694	0.155403	0.141275	0.627634	6.04842	0.88
37.6517	14.1389	300.813	0.155145	0.141041	0.565555	6.02427	0.92
37.5669	12.7401	301.771	0.154914	0.140831	0.509602	6.0107	0.96
37.5329	11.4796	302.593	0.154707	0.140642	0.459183	6.00526	1
37.5374	10.344	303.301	0.15452	0.140473	0.413759	6.00598	1.04
37.5706	9.32098	303.91	0.154353	0.140321	0.372839	6.0113	1.08
37.6248	8.39948	304.436	0.154202	0.140184	0.335979	6.01996	1.12
37.6937	7.56943	304.89	0.154068	0.140061	0.302777	6.031	1.16
37.7727	6.82174	305.284	0.153947	0.139951	0.272869	6.04363	1.2
37.8579	6.14822	305.626	0.153838	0.139853	0.245929	6.05726	1.24
37.9464	5.54149	305.924	0.153741	0.139765	0.22166	6.07142	1.28
38.0359	4.9949	306.184	0.153654	0.139686	0.199796	6.08575	1.32
38.1248	4.50245	306.411	0.153577	0.139615	0.180098	6.09997	1.36
38.2118	4.05876	306.609	0.153507	0.139552	0.16235	6.11389	1.4
38.296	3.65896	306.784	0.153445	0.139496	0.146359	6.12736	1.44
38.3767	3.2987	306.938	0.15339	0.139445	0.131948	6.14027	1.48
38.4535	2.97404	307.074	0.153341	0.139401	0.118962	6.15256	1.52
38.5262	2.68144	307.194	0.153297	0.139361	0.107258	6.16419	1.56
38.5946	2.41772	307.301	0.153258	0.139325	0.0967088	6.17514	1.6
