S	I	R	e	d	dI	f	t
300	100	0	0.0044	0.004	0.001	0.6	0
299.103	100.197	0.999368	0.00440329	0.00400299	0.00100197	0.598205	0.001
298.208	100.393	1.99722	0.00440658	0.00400598	0.00100393	0.596416	0.002
297.316	100.587	2.99356	0.00440986	0.00400896	0.00100587	0.594632	0.003
296.427	100.778	3.98838	0.00441313	0.00401194	0.00100778	0.592854	0.004
295.541	100.968	4.98168	0.0044164	0.00401491	0.00100968	0.591082	0.005
294.658	101.156	5.97345	0.00441966	0.00401787	0.00101156	0.589315	0.006
293.777	101.342	6.96371	0.00442291	0.00402083	0.00101342	0.587554	0.007
292.899	101.526	7.95245	0.00442616	0.00402378	0.00101526	0.585799	0.008
292.025	101.708	8.93966	0.0044294	0.00402672	0.00101708	0.584049	0.009
291.152	101.888	9.92535	0.00443263	0.00402966	0.00101888	0.582305	0.01
290.283	102.066	10.9095	0.00443585	0.00403259	0.00102066	0.580567	0.011
289.417	102.243	11.8921	0.00443907	0.00403552	0.00102243	0.578834	0.012
288.553	102.417	12.8732	0.00444228	0.00403843	0.00102417	0.577107	0.013
287.693	102.589	13.8528	0.00444548	0.00404134	0.00102589	0.575385	0.014
286.835	102.759	14.8308	0.00444867	0.00404424	0.00102759	0.573669	0.015
285.98	102.927	15.8073	0.00445185	0.00404714	0.00102927	0.571959	0.016
285.127	103.093	16.7823	0.00445502	0.00405002	0.00103093	0.570255	0.017
284.278	103.256	17.7557	0.00445819	0.0040529	0.00103256	0.568556	0.018
283.431	103.418	18.7276	0.00446135	0.00405577	0.00103418	0.566862	0.019
282.587	103.578	19.698	0.00446449	0.00405863	0.00103578	0.565174	0.02
281.746	103.735	20.6667	0.00446763	0.00406148	0.00103735	0.563492	0.021
280.908	103.891	21.634	0.00447076	0.00406433	0.00103891	0.561816	0.022
280.072	104.044	22.5997	0.00447388	0.00406716	0.00104044	0.560145	0.023
279.24	104.195	23.5638	0.00447699	0.00406999	0.00104195	0.558479	0.024
278.41	104.345	24.5264	0.00448009	0.00407281	0.00104345	0.55682	0.025
277.583	104.491	25.4875	0.00448318	0.00407562	0.00104491	0.555165	0.026
276.758	104.636	26.447	0.00448626	0.00407842	0.00104636	0.553517	0.027
275.937	104.779	27.4049	0.00448933	0.00408121	0.00104779	0.551874	0.028
275.118	104.919	28.3612	0.00449238	0.00408399	0.00104919	0.550236	0.029
274.302	105.057	29.316	0.00449543	0.00408676	0.00105057	0.548604	0.03
