S	I	R	e	d	dI	f	t
300	100	0	0.176	0.16	4	24	0
265.922	103.411	26.6731	0.174243	0.158402	4.13645	21.2737	0.04
235.786	105.698	50.3519	0.172408	0.156734	4.22791	18.8629	0.08
209.334	106.9	71.3574	0.17054	0.155036	4.27598	16.7467	0.12
186.222	107.111	89.9831	0.168659	0.153327	4.28444	14.8978	0.16
166.11	106.446	106.493	0.166782	0.15162	4.25782	13.2888	0.2
148.671	105.026	121.126	0.164922	0.149929	4.20104	11.8937	0.24
133.596	102.976	134.091	0.163092	0.148266	4.11906	10.6877	0.28
120.602	100.416	145.579	0.161303	0.146639	4.01666	9.64812	0.32
109.427	97.4567	155.757	0.159562	0.145056	3.89827	8.75414	0.36
99.8374	94.1969	164.774	0.157876	0.143523	3.76787	7.98699	0.4
91.6249	90.7244	172.762	0.156249	0.142045	3.62898	7.32999	0.44
84.6045	87.1145	179.837	0.154685	0.140622	3.48458	6.76836	0.48
78.6142	83.4302	186.102	0.153185	0.139259	3.33721	6.28914	0.52
73.5125	79.7238	191.649	0.15175	0.137954	3.18895	5.881	0.56
69.1765	76.0378	196.558	0.15038	0.136709	3.04151	5.53412	0.6
65.4996	72.4056	200.901	0.149075	0.135523	2.89623	5.23997	0.64
62.3897	68.8536	204.741	0.147833	0.134394	2.75414	4.99118	0.68
59.7676	65.4015	208.134	0.146653	0.133321	2.61606	4.78141	0.72
57.5648	62.0637	211.129	0.145533	0.132303	2.48255	4.60519	0.76
55.7225	58.8504	213.771	0.144471	0.131338	2.35401	4.4578	0.8
54.19	55.7679	216.099	0.143465	0.130423	2.23072	4.3352	0.84
52.9238	52.8198	218.146	0.142512	0.129556	2.11279	4.23391	0.88
51.8864	50.0073	219.945	0.141609	0.128736	2.00029	4.15091	0.92
51.0454	47.3299	221.523	0.140755	0.127959	1.89319	4.08364	0.96
50.3732	44.7854	222.903	0.139947	0.127225	1.79142	4.02985	1
49.8456	42.3709	224.109	0.139183	0.12653	1.69484	3.98765	1.04
49.442	40.0824	225.159	0.138461	0.125873	1.6033	3.95536	1.08
49.1446	37.9156	226.07	0.137777	0.125252	1.51663	3.93157	1.12
48.9379	35.8657	226.858	0.137131	0.124665	1.43463	3.91503	1.16
48.8086	33.9276	227.537	0.13652	0.124109	1.3571	3.90469	1.2
48.7451	32.0961	228.12	0.135943	0.123584	1.28385	3.8996	1.24
48.7374	30.3662	228.616	0.135397	0.123088	1.21465	3.89899	1.28
48.7769	28.7327	229.036	0.13488	0.122618	1.14931	3.90215	1.32
48.856	27.1905	229.389	0.134392	0.122174	1.08762	3.90848	1.36
48.9683	25.7347	229.683	0.13393	0.121754	1.02939	3.91746	1.4
49.1082	24.3607	229.924	0.133493	0.121357	0.974427	3.92865	1.44
49.2707	23.0638	230.119	0.133079	0.120981	0.922552	3.94165	1.48
49.4516	21.8397	230.273	0.132688	0.120626	0.873588	3.95613	1.52
49.6473	20.6843	230.391	0.132318	0.120289	0.827371	3.97178	1.56
49.8546	19.5935	230.478	0.131968	0.119971	0.783742	3.98836	1.6
50.0707	18.5637	230.538	0.131636	0.119669	0.74255	4.00566	1.64
50.2934	17.5913	230.574	0.131322	0.119384	0.703653	4.02347	1.68
50.5205	16.673	230.59	0.131025	0.119113	0.666919	4.04164	1.72
50.7503	15.8055	230.588	0.130743	0.118857	0.632219	4.06003	1.76
50.9814	14.9859	230.57	0.130477	0.118615	0.599435	4.07851	1.8
51.2125	14.2114	230.54	0.130224	0.118385	0.568455	4.097	1.84
51.4424	13.4793	230.498	0.129985	0.118168	0.539172	4.11539	1.88
51.6703	12.7872	230.447	0.129758	0.117962	0.511489	4.13362	1.92
51.8953	12.1328	230.388	0.129543	0.117767	0.485311	4.15162	1.96
52.1169	11.5138	230.323	0.12934	0.117581	0.46055	4.16935	2
52.3345	10.9281	230.252	0.129147	0.117406	0.437126	4.18676	2.04
52.5476	10.374	230.178	0.128964	0.11724	0.414959	4.20381	2.08
52.756	9.84947	230.1	0.12879	0.117082	0.393979	4.22048	2.12
52.9593	9.35291	230.019	0.128626	0.116933	0.374116	4.23674	2.16
53.1573	8.8827	229.937	0.12847	0.116791	0.355308	4.25258	2.2
53.3499	8.43733	229.854	0.128322	0.116657	0.337493	4.26799	2.24
53.5369	8.01542	229.771	0.128182	0.116529	0.320617	4.28295	2.28
53.7183	7.61562	229.687	0.128049	0.116408	0.304625	4.29746	2.32
53.8941	7.23671	229.604	0.127923	0.116294	0.289468	4.31153	2.36
54.0642	6.87752	229.521	0.127804	0.116185	0.275101	4.32513	2.4
54.2287	6.53694	229.44	0.12769	0.116082	0.261478	4.33829	2.44
54.3876	6.21395	229.36	0.127583	0.115985	0.248558	4.35101	2.48
54.541	5.90759	229.281	0.127481	0.115892	0.236304	4.36328	2.52
54.6889	5.61694	229.204	0.127384	0.115804	0.224678	4.37511	2.56
54.8316	5.34115	229.129	0.127293	0.115721	0.213646	4.38653	2.6
54.969	5.07941	229.056	0.127206	0.115642	0.203176	4.39752	2.64
55.1013	4.83096	228.985	0.127123	0.115567	0.193238	4.4081	2.68
55.2286	4.59509	228.916	0.127045	0.115496	0.183803	4.41829	2.72
55.351	4.37112	228.849	0.126971	0.115428	0.174845	4.42808	2.76
55.4688	4.15842	228.784	0.126901	0.115365	0.166337	4.4375	2.8
55.5819	3.9564	228.722	0.126834	0.115304	0.158256	4.44655	2.84
55.6906	3.76449	228.662	0.126771	0.115247	0.15058	4.45525	2.88
55.7949	3.58216	228.604	0.126712	0.115192	0.143286	4.46359	2.92
55.8951	3.4089	228.548	0.126655	0.115141	0.136356	4.47161	2.96
55.9913	3.24425	228.495	0.126601	0.115092	0.12977	4.4793	3
56.0835	3.08775	228.443	0.12655	0.115046	0.12351	4.48668	3.04
56.172	2.93899	228.394	0.126502	0.115002	0.11756	4.49376	3.08
56.2568	2.79757	228.347	0.126457	0.114961	0.111903	4.50055	3.12
56.3382	2.66311	228.302	0.126414	0.114921	0.106524	4.50706	3.16
56.4162	2.53525	228.259	0.126373	0.114884	0.10141	4.51329	3.2
56.4909	2.41366	228.218	0.126334	0.114849	0.0965463	4.51927	3.24
56.5625	2.29801	228.179	0.126298	0.114816	0.0919205	4.525	3.28
56.6311	2.18802	228.142	0.126263	0.114785	0.0875207	4.53049	3.32
56.6969	2.08338	228.107	0.12623	0.114755	0.0833354	4.53575	3.36
56.7598	1.98384	228.073	0.126199	0.114727	0.0793537	4.54079	3.4
56.8201	1.88914	228.042	0.12617	0.1147	0.0755655	4.54561	3.44
56.8779	1.79903	228.011	0.126143	0.114675	0.071961	4.55023	3.48
56.9332	1.71328	227.983	0.126117	0.114652	0.0685312	4.55466	3.52
56.9862	1.63168	227.956	0.126092	0.114629	0.0652672	4.55889	3.56
57.0369	1.55402	227.93	0.126069	0.114608	0.0621609	4.56295	3.6
57.0854	1.48011	227.906	0.126048	0.114589	0.0592045	4.56683	3.64
57.1319	1.40976	227.884	0.126027	0.11457	0.0563905	4.57055	3.68
57.1764	1.3428	227.862	0.126008	0.114553	0.0537119	4.57411	3.72
57.2191	1.27905	227.842	0.12599	0.114536	0.051162	4.57752	3.76
57.2599	1.21837	227.823	0.125973	0.114521	0.0487346	4.58079	3.8
57.2989	1.16059	227.806	0.125957	0.114506	0.0464236	4.58391	3.84
57.3363	1.10558	227.789	0.125942	0.114493	0.0442233	4.58691	3.88
57.3722	1.05321	227.774	0.125928	0.11448	0.0421283	4.58977	3.92
57.4065	1.00334	227.76	0.125915	0.114468	0.0401336	4.59252	3.96
57.4393	0.955852	227.747	0.125902	0.114457	0.0382341	4.59514	4
57.4708	0.910632	227.734	0.125891	0.114446	0.0364253	4.59766	4.04
57.5009	0.867569	227.723	0.12588	0.114437	0.0347028	4.60007	4.08
57.5298	0.826559	227.713	0.12587	0.114428	0.0330624	4.60238	4.12
57.5574	0.787501	227.703	0.125861	0.114419	0.0315001	4.60459	4.16
57.5839	0.750303	227.694	0.125853	0.114411	0.0300121	4.60671	4.2
57.6093	0.714874	227.687	0.125845	0.114404	0.0285949	4.60874	4.24
57.6336	0.681128	227.679	0.125837	0.114398	0.0272451	4.61069	4.28
57.6569	0.648986	227.673	0.125831	0.114392	0.0259594	4.61255	4.32
57.6793	0.618369	227.667	0.125825	0.114386	0.0247348	4.61434	4.36
57.7007	0.589205	227.662	0.125819	0.114381	0.0235682	4.61606	4.4
57.7213	0.561424	227.658	0.125814	0.114376	0.022457	4.6177	4.44
57.741	0.53496	227.654	0.125809	0.114372	0.0213984	4.61928	4.48
57.7599	0.509749	227.651	0.125805	0.114368	0.02039	4.62079	4.52
57.778	0.485732	227.648	0.125801	0.114365	0.0194293	4.62224	4.56
57.7954	0.462851	227.646	0.125798	0.114362	0.0185141	4.62363	4.6
57.8122	0.441053	227.644	0.125795	0.114359	0.0176421	4.62497	4.64
57.8282	0.420286	227.643	0.125792	0.114357	0.0168115	4.62626	4.68
57.8436	0.400501	227.643	0.12579	0.114355	0.01602	4.62749	4.72
57.8584	0.38165	227.642	0.125788	0.114353	0.015266	4.62867	4.76
57.8726	0.36369	227.643	0.125787	0.114352	0.0145476	4.62981	4.8
57.8863	0.346578	227.643	0.125785	0.11435	0.0138631	4.63091	4.84
57.8995	0.330274	227.644	0.125785	0.11435	0.0132109	4.63196	4.88
57.9121	0.314739	227.646	0.125784	0.114349	0.0125895	4.63297	4.92
57.9243	0.299937	227.647	0.125783	0.114349	0.0119975	4.63394	4.96
57.936	0.285833	227.649	0.125783	0.114348	0.0114333	4.63488	5
57.9473	0.272394	227.652	0.125783	0.114349	0.0108957	4.63578	5.04
57.9581	0.259588	227.654	0.125784	0.114349	0.0103835	4.63665	5.08
57.9686	0.247386	227.657	0.125784	0.114349	0.00989544	4.63749	5.12
57.9787	0.235759	227.661	0.125785	0.11435	0.00943036	4.63829	5.16
57.9884	0.224679	227.664	0.125786	0.114351	0.00898718	4.63907	5.2
57.9978	0.214122	227.668	0.125787	0.114352	0.00856487	4.63982	5.24
58.0068	0.204061	227.672	0.125789	0.114353	0.00816245	4.64054	5.28
58.0155	0.194474	227.676	0.12579	0.114355	0.00777897	4.64124	5.32
58.024	0.185339	227.681	0.125792	0.114356	0.00741354	4.64192	5.36
58.0321	0.176633	227.686	0.125794	0.114358	0.00706531	4.64257	5.4
58.04	0.168336	227.691	0.125796	0.11436	0.00673346	4.6432	5.44
58.0476	0.160431	227.696	0.125798	0.114362	0.00641722	4.64381	5.48
