S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	100	0	0	0	0	0	0.00125
300	100	0	0	0	0	0	0.0025
299	101	0	0	0	0	0	0.00375
297	103	0	0	0	0	0	0.005
297	102	1	0	0	0	0	0.00625
297	102	1	0	0	0	0	0.0075
297	101	2	0	0	0	0	0.00875
297	101	2	0	0	0	0	0.01
296	102	2	0	0	0	0	0.01125
296	102	2	0	0	0	0	0.0125
296	102	2	0	0	0	0	0.01375
295	103	2	0	0	0	0	0.015
294	103	3	0	0	0	0	0.01625
293	104	3	0	0	0	0	0.0175
291	106	3	0	0	0	0	0.01875
290	106	4	0	0	0	0	0.02
289	106	5	0	0	0	0	0.02125
289	105	6	0	0	0	0	0.0225
289	105	6	0	0	0	0	0.02375
289	105	6	0	0	0	0	0.025
289	103	8	0	0	0	0	0.02625
289	102	9	0	0	0	0	0.0275
288	103	9	0	0	0	0	0.02875
288	103	9	0	0	0	0	0.03
287	104	9	0	0	0	0	0.03125
287	104	9	0	0	0	0	0.0325
287	103	10	0	0	0	0	0.03375
287	103	10	0	0	0	0	0.035
286	104	10	0	0	0	0	0.03625
286	100	14	0	0	0	0	0.0375
286	99	15	0	0	0	0	0.03875
286	99	15	0	0	0	0	0.04
285	99	16	0	0	0	0	0.04125
284	99	17	0	0	0	0	0.0425
283	99	18	0	0	0	0	0.04375
283	98	19	0	0	0	0	0.045
283	97	20	0	0	0	0	0.04625
283	97	20	0	0	0	0	0.0475
283	97	20	0	0	0	0	0.04875
283	97	20	0	0	0	0	0.05
282	98	20	0	0	0	0	0.05125
282	98	20	0	0	0	0	0.0525
281	98	21	0	0	0	0	0.05375
281	97	22	0	0	0	0	0.055
280	98	22	0	0	0	0	0.05625
280	97	23	0	0	0	0	0.0575
280	97	23	0	0	0	0	0.05875
280	97	23	0	0	0	0	0.06
280	97	23	0	0	0	0	0.06125
280	97	23	0	0	0	0	0.0625
280	97	23	0	0	0	0	0.06375
280	97	23	0	0	0	0	0.065
280	97	23	0	0	0	0	0.06625
279	97	24	0	0	0	0	0.0675
278	98	24	0	0	0	0	0.06875
277	99	24	0	0	0	0	0.07
276	100	24	0	0	0	0	0.07125
275	101	24	0	0	0	0	0.0725
275	101	24	0	0	0	0	0.07375
275	101	24	0	0	0	0	0.075
275	101	24	0	0	0	0	0.07625
275	101	24	0	0	0	0	0.0775
275	101	24	0	0	0	0	0.07875
275	100	25	0	0	0	0	0.08
275	99	26	0	0	0	0	0.08125
275	97	28	0	0	0	0	0.0825
274	98	28	0	0	0	0	0.08375
274	98	28	0	0	0	0	0.085
272	100	28	0	0	0	0	0.08625
272	100	28	0	0	0	0	0.0875
272	100	28	0	0	0	0	0.08875
272	100	28	0	0	0	0	0.09
272	99	29	0	0	0	0	0.09125
272	99	29	0	0	0	0	0.0925
272	99	29	0	0	0	0	0.09375
271	99	30	0	0	0	0	0.095
269	101	30	0	0	0	0	0.09625
269	101	30	0	0	0	0	0.0975
269	101	30	0	0	0	0	0.09875
269	100	31	0	0	0	0	0.1
268	101	31	0	0	0	0	0.10125
268	101	31	0	0	0	0	0.1025
268	101	31	0	0	0	0	0.10375
265	104	31	0	0	0	0	0.105
265	104	31	0	0	0	0	0.10625
