Peak[t]	I_over[t]	single_runtime	toal_runtime
0.005	1.945	2.76697
0.01	1.84062	2.79499
0.00125	2.00438	2.79631
0	4.18125	2.81697
0	3.97688	2.8198
0	1.73	2.9481
0	4.38438	2.96873
0.059375	3.8325	2.96659
0.003125	1.57875	2.77974
0.025	3.02625	2.75626
0.034375	2.7675	2.78442
0	3.42188	2.78477
0.006875	1.83688	2.84131
0.028125	2.6025	2.76546
0	4.02125	2.79995
0.0125	2.41625	2.80052
0.029375	2.18875	3.30245
0	2.67687	3.29486
0	4.255	3.38274
0.00125	3.55875	3.37763
0.003125	2.48	3.4489
0.006875	2.70812	3.44899
0.023125	2.39062	3.4915
0.003125	3.23813	3.47534
0.00875	2.7825	5.23227
0	2.0875	5.15732
0	2.12375	5.25525
0	2.37125	5.20944
0.028125	2.54	5.2036
0	2.635	5.33623
0.004375	4.13375	5.1834
0.158125	2.70938	5.2349
0.061875	1.98438	6.26005
0.07125	2.06062	6.27511
0	3.56062	6.37687
0.015	1.35813	6.33048
0.064375	3.17063	6.68841
0.04	1.90125	6.50418
0.020625	3.05	6.51082
0	2.52875	6.50347
0.0025	2.38	5.47568
0.00125	7.11	5.46721
0.059375	4.16063	5.43617
0	3.98	5.64341
0	2.38437	5.63669
0	2.00625	5.80728
0	2.58813	6.03302
0.051875	1.81875	5.95555
0.085	2.71563	5.80034
0	2.59	5.99326
0.020625	2.3825	5.90744
0.029375	2.43875	6.07425
0.0425	2.42125	6.21946
0	2.22313	6.11363
0.001875	3.6725	6.15869
0	3.15313	6.79669
0.00125	2.4975	5.58805
0	2.295	5.81421
0.0075	4.08125	5.8953
0.005	1.51063	6.5695
0	2.24125	5.57482
0	1.95875	5.75606
0.004375	2.18562	6.07112
0.001875	3.37188	5.59639
0.045625	2.9025	5.44209
0.075625	1.58438	5.21157
0.004375	4.09563	5.48382
0	3.17375	5.55064
0.021875	2.03688	5.93099
0.0025	2.19563	6.1064
0.06875	2.755	5.69247
0.080625	4.74937	5.92081
0	5.04625	5.91394
0.120625	2.3275	6.23794
0.015625	2.60375	6.15553
0.006875	2.68	6.73506
0	2.63063	6.35784
0.016875	5.05563	6.76273
0	2.2275	6.35917
0	2.0475	6.97355
0.03875	1.6425	6.0424
0.028125	3.83563	7.09967
0	2.36375	6.2078
0.09625	1.60313	6.46168
0.138125	1.92688	6.40754
0.036875	3.73937	5.90458
0.083125	3.93812	5.97659
0	2.76812	7.08674
0	2.55688	5.48871
0.001875	5.31625	5.15573
0	3.115	5.31663
0	2.25062	5.26293
0	3.42625	5.25416
0.005625	3.20063	5.60462
0	2.60813	5.20045
0.001875	2.30375	5.33338
0	1.77438	5.39773
0.003125	3.78125	6.1944
0.02375	3.22375	5.70449
0.004375	1.93312	6.28153
0.003125	2.2375	5.9566
0	2.03375	6.06275
0.015	2.9725	6.10297
0.0025	1.65	6.75055
0.001875	1.99438	7.93617
0.083125	3.17437	7.22845
0.0025	2.06688	7.386
0	3.08625	8.12074
0.015	4.46625	8.16544
0	1.58313	7.93209
0	2.79625	7.93929
0.00375	1.7925	7.33101
0	2.30875	7.17943
0.0375	2.4625	6.82752
0	1.89062	6.81796
0.033125	8.16188	7.21754
0.073125	3.6575	6.38048
0.019375	2.27875	7.05556
0.003125	2.46813	6.78472
0.026875	4.035	7.13446
0.0175	3.44687	7.48246
0.071875	4.79688	7.20401
0.003125	2.4325	6.78085
0.0775	3.05125	6.92205
0	3.3925	7.28685
0	2.11437	6.86448
0	2.82	7.03567
0.049375	3.00438	6.8533
0.0075	1.63	6.34673
0.00125	2.52563	6.86091
0	1.565	6.26711
0	4.14438	6.70917
0.005625	4.12688	6.1791
0.010625	3.30875	6.32461
0.050625	2.29813	6.64964
0	2.28938	6.45373
0.040625	4.19688	5.76707
0.00125	2.39125	5.92669
0.005	3.12875	5.33984
0	2.03437	5.36443
0.01125	2.06813	5.54139
0.003125	4.4075	5.38925
0.018125	1.94375	5.67793
0.0075	2.27813	5.64989
0.05625	2.51688	5.63103
0	2.65563	5.36661
0.045625	2.78187	5.78726
0.000625	1.95125	5.66013
0.011875	2.36313	5.87796
0.000625	3.19875	5.99642
0.015625	3.27375	6.18261
0.001875	3.51313	6.11396
0.11	3.27563	6.46951
0.091875	3.42125	6.42826
0.016875	2.52125	7.14738
0.024375	1.66125	6.30551
0.039375	2.12375	6.54199
0.000625	2.19313	6.91041
0.1	1.74063	6.55352
0	2.74438	7.19859
0.013125	2.4775	6.54732
0.01	3.5325	6.32905
0.00875	1.63438	6.30755
0.08125	2.92437	6.30077
0	3.19813	5.96943
0.0075	2.18812	6.24996
0.005	2.43	6.68755
0.01375	1.9875	6.39809
0.025	3.00937	6.06778
0.050625	5.25438	5.64956
0.033125	3.49938	6.76398
0.005	3.43688	5.66136
0.079375	3.03	5.6669
0.015	1.86313	6.0862
0	2.02125	6.11082
0	4.40875	5.83033
0	2.93625	6.17664
0.005625	1.8825	6.37086
0	2.985	5.78372
0.02	2.66312	5.80211
0	3.71625	6.39294
0.01375	4.415	5.88094
0.05	3.13938	5.71618
0.00375	4.09187	6.35833
0.08	1.7675	5.69196
0.00625	1.4825	5.83478
0	4.18687	5.6604
0.061875	1.34563	6.25997
0	2.13	5.87474
0.00125	5.14813	6.56903
0.000625	2.06813	5.65223
0.0175	1.705	5.76595
0	2.18125	5.9944
0.0025	1.72938	6.10648
0.003125	1.42813	5.81369
0	3.48813	6.43886
0.045625	3.51313	5.74796
0.044375	2.12938	6.2987
0	2.21062	5.93687
0.06625	4.47187	6.54415
0.001875	2.83375	6.55232
0.006875	2.32313	6.07531
0.029375	5.50625	6.72474
0.008125	3.33312	6.49114
0.06875	2.21	6.78379
0.04625	3.4025	6.49205
0.04375	4.75812	6.30826
0	2.29188	6.06638
0.004375	3.38938	6.23418
0.110625	2.70625	6.25399
0	3.32063	6.27589
0.01125	7.52937	6.49371
0.01	1.99687	6.14443
0.054375	2.34187	5.98853
0.008125	2.18625	6.39758
0.06125	2.27687	6.48524
0.000625	4.59375	6.44523
0.030625	3.50937	5.86578
0.01875	1.57	5.70232
0.015625	1.49938	6.02196
0.02125	2.89875	6.21178
0.048125	2.26313	6.1501
0	3.07625	6.03719
0	1.79438	6.31252
0.0025	3.5625	6.11296
0.00125	2.68812	6.0581
0.00375	2.68812	6.05567
0.01875	2.91875	5.78434
0.006875	2.6225	6.28823
0.00125	2.23875	5.66423
0.004375	2.85125	6.21907
0	3.11063	5.92776
0.029375	3.48438	5.60238
0.019375	2.57187	5.70438
0.015625	4.64062	5.91699
0.030625	2.48625	6.10352
0.009375	3.04937	6.16926
0.00125	2.72063	6.86516
0.04875	4.07937	5.81392
0.2075	2.56937	5.59326
0	1.95625	5.77071
0.028125	1.98875	6.04907
0.00375	2.475	6.13373
0.001875	1.68437	6.30169
0.02	1.58813	6.44325
0	8.89625	5.77976
0.01625	3.92188	7.01259
0	3.61125	6.11619
0	2.25375	5.43242
0.0975	1.78313	5.65765
0.0375	1.73125	5.94801
0.045625	2.48625	5.79128
0.073125	2.15313	6.07429
0.0175	2.03812	6.22803
0.003125	2.25188	5.93623
0.165	2.27687	6.60352
0.004375	3.29438	6.38739
0.005	2.94313	5.81035
0	2.40125	5.87492
0.0675	3.88063	6.44742
0.0025	2.29875	6.51701
0.031875	2.92313	5.75191
0.07625	2.91625	5.40787
0.0225	8.0575	5.92762
0.008125	2.16938	5.88478
0.008125	2.51875	6.88518
0.02375	3.01562	6.24281
0.009375	3.29	5.94566
0	2.07	5.39864
0.003125	3.07875	6.04295
0	2.74	5.89089
0	2.36125	5.64939
0	1.29625	5.90301
0.001875	5.21687	6.20626
0.013125	2.51	5.86976
0.0075	2.9125	6.33717
0.003125	2.85938	6.10497
0	4.43438	6.20312
0.01625	3.445	6.2003
0.036875	4.82625	6.11025
0	1.89438	6.35652
0	2.03	7.59659
0.00125	2.62062	6.34563
0.00125	2.85312	6.68303
0.110625	3.11	6.77821
0	1.43312	6.75115
0	2.35125	7.29255
0	2.56625	6.89903
0.015625	2.3025	5.8718
0	2.77937	5.84804
0	1.75313	6.10418
0.00375	2.68312	5.80661
0.026875	1.98313	6.01297
0.00125	1.8175	6.0223
0	4.975	6.13937
0.020625	2.12125	6.31826
0.000625	1.73875	5.70446
0.00375	2.605	6.30323
0.001875	3.36	5.82535
0.0025	2.23062	6.22958
0	3.265	6.53418
0	3.305	5.90611
0.01	7.16688	5.66247
0.008125	2.13875	5.92105
0	2.545	5.58351
0	1.82313	5.33355
0.004375	2.7375	5.97318
0	2.28875	5.86099
0	2.54875	5.85162
0.025	2.06438	5.69231
0	2.93312	5.9373
0.07875	2.33562	6.81852
0.094375	2.2675	5.67832
0	2.60938	6.10478
0.03625	3.64688	5.69555
0	2.37813	6.00348
0	5.10875	5.8838
0.00125	2.055	6.17727
0.006875	2.08375	5.74291
0	3.42437	6.12702
0.00125	3.10938	5.81061
0.00125	2.85188	6.53189
0.029375	2.63063	6.18775
0	2.14812	5.71317
0.00375	6.87625	5.88297
0.103125	2.24562	6.06486
0	3.16812	5.90283
0.068125	2.14375	6.07348
0.038125	4.89375	5.86998
0	4.7775	5.74392
0	1.66938	6.05351
0	2.34	6.03177
0.001875	2.62312	6.26389
0	2.92937	6.13739
0	1.82937	5.98195
0.020625	5.90625	5.63398
0.001875	2.28875	5.58688
0	2.9875	6.42661
0.0025	3.23937	5.90595
0.015625	2.91625	5.85696
0.0225	2.7775	5.9997
0.018125	3.71813	5.56697
0	3.48813	6.3942
0	6.80187	6.98445
0.008125	2.20188	5.705
0.013125	3.12625	5.87088
0.00375	3.72375	6.01554
0.01125	2.365	5.93665
0.02375	2.2325	6.28874
0.00375	4.52813	6.38572
0	2.99125	6.02859
0	1.99875	6.96966
0.118125	2.64	5.96596
0	2.93188	5.72367
0.003125	7.55125	5.54507
0	2.18188	5.67993
0.01625	1.9675	5.76706
0	4.33438	5.54451
0.013125	3.47938	6.15932
0.0025	2.90563	6.89006
0.009375	1.79812	5.94119
0	8.6175	5.91816
0.05375	2.63687	5.80546
0.09625	2.0325	6.23912
0.00125	3.16125	5.72852
0	4.46063	5.84055
0.0025	2.63	5.80326
0.035	1.79812	6.49473
0	2.05125	5.80442
0	3.22688	5.61764
0	2.0275	6.4146
0.031875	2.85375	5.71695
0.003125	3.95	5.54739
0.00875	3.625	6.26166
0.0925	2.62062	5.86326
0.004375	2.25563	6.01924
0.05375	2.32938	6.09058
0.0025	2.00438	6.45405
0.005625	2.24562	5.77882
0.00125	1.565	5.8904
0.091875	4.04563	5.89593
0.0125	2.56312	6.8994
0.0025	2.45938	6.27739
0.100625	2.34313	5.592
0	3.20875	5.7159
0.005	3.7275	5.63539
0.00375	2.01875	6.10733
0.119375	2.045	5.57703
0.008125	1.73562	5.88806
0	2.39688	6.77939
0.061875	3.43625	6.62464
0.056875	2.81688	5.79704
0.001875	4.49688	5.68381
0	1.37125	6.67816
0.0475	2.6475	5.91824
0.015625	1.88375	6.11431
0.079375	2.73125	6.14726
0.016875	4.60938	5.80604
0.03	1.8975	6.06314
0.03	2.48937	5.82525
0.006875	1.91688	5.88978
0	2.4725	5.98255
0.036875	5.205	6.04191
0	2.52062	5.90902
0.005	4.22875	5.68212
0.020625	2.62188	6.47138
0.000625	2.33188	6.32807
0	2.33062	5.85456
0	2.05938	6.79086
0	7.70125	5.99362
0	2.25687	5.8862
0.0275	2.14312	6.13673
0.004375	3.15063	6.03792
0	2.7425	5.90373
0	4.12563	5.79809
0.021875	2.11437	6.07758
0.00875	1.31563	7.08779
0.0025	2.96062	5.65326
