S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	100	0	0	0	0	0	0.00125
298	102	0	0	0	0	0	0.0025
297	103	0	0	0	0	0	0.00375
297	103	0	0	0	0	0	0.005
296	104	0	0	0	0	0	0.00625
296	103	1	0	0	0	0	0.0075
295	104	1	0	0	0	0	0.00875
295	104	1	0	0	0	0	0.01
295	104	1	0	0	0	0	0.01125
294	105	1	0	0	0	0	0.0125
294	105	1	0	0	0	0	0.01375
294	105	1	0	0	0	0	0.015
294	105	1	0	0	0	0	0.01625
294	105	1	0	0	0	0	0.0175
293	106	1	0	0	0	0	0.01875
292	106	2	0	0	0	0	0.02
291	106	3	0	0	0	0	0.02125
290	107	3	0	0	0	0	0.0225
290	107	3	0	0	0	0	0.02375
290	107	3	0	0	0	0	0.025
290	107	3	0	0	0	0	0.02625
289	108	3	0	0	0	0	0.0275
289	108	3	0	0	0	0	0.02875
288	109	3	0	0	0	0	0.03
288	109	3	0	0	0	0	0.03125
288	108	4	0	0	0	0	0.0325
286	110	4	0	0	0	0	0.03375
286	110	4	0	0	0	0	0.035
286	110	4	0	0	0	0	0.03625
286	110	4	0	0	0	0	0.0375
286	109	5	0	0	0	0	0.03875
286	109	5	0	0	0	0	0.04
286	109	5	0	0	0	0	0.04125
286	109	5	0	0	0	0	0.0425
285	109	6	0	0	0	0	0.04375
284	110	6	0	0	0	0	0.045
284	110	6	0	0	0	0	0.04625
283	108	9	0	0	0	0	0.0475
282	108	10	0	0	0	0	0.04875
282	108	10	0	0	0	0	0.05
282	107	11	0	0	0	0	0.05125
282	107	11	0	0	0	0	0.0525
280	109	11	0	0	0	0	0.05375
279	110	11	0	0	0	0	0.055
279	109	12	0	0	0	0	0.05625
279	109	12	0	0	0	0	0.0575
278	110	12	0	0	0	0	0.05875
278	109	13	0	0	0	0	0.06
277	110	13	0	0	0	0	0.06125
277	110	13	0	0	0	0	0.0625
276	111	13	0	0	0	0	0.06375
275	112	13	0	0	0	0	0.065
274	112	14	0	0	0	0	0.06625
274	112	14	0	0	0	0	0.0675
273	113	14	0	0	0	0	0.06875
273	113	14	0	0	0	0	0.07
273	112	15	0	0	0	0	0.07125
272	113	15	0	0	0	0	0.0725
272	113	15	0	0	0	0	0.07375
273	113	14	0	0	0	0	0.075
273	112	15	0	0	0	0	0.07625
272	113	15	0	0	0	0	0.0775
272	113	15	0	0	0	0	0.07875
272	113	15	0	0	0	0	0.08
272	113	15	0	0	0	0	0.08125
272	113	15	0	0	0	0	0.0825
271	114	15	0	0	0	0	0.08375
270	115	15	0	0	0	0	0.085
270	114	16	0	0	0	0	0.08625
270	113	17	0	0	0	0	0.0875
269	114	17	0	0	0	0	0.08875
269	113	18	0	0	0	0	0.09
267	114	19	0	0	0	0	0.09125
267	114	19	0	0	0	0	0.0925
267	113	20	0	0	0	0	0.09375
267	113	20	0	0	0	0	0.095
267	112	21	0	0	0	0	0.09625
266	113	21	0	0	0	0	0.0975
266	113	21	0	0	0	0	0.09875
265	114	21	0	0	0	0	0.1
264	115	21	0	0	0	0	0.10125
263	116	21	0	0	0	0	0.1025
263	116	21	0	0	0	0	0.10375
263	115	22	0	0	0	0	0.105
263	115	22	0	0	0	0	0.10625
