S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
300	100	0	0	0	0	0	0.00125
298	101	1	0	0	0	0	0.0025
298	101	1	0	0	0	0	0.00375
298	101	1	0	0	0	0	0.005
297	102	1	0	0	0	0	0.00625
297	102	1	0	0	0	0	0.0075
297	102	1	0	0	0	0	0.00875
297	102	1	0	0	0	0	0.01
296	102	2	0	0	0	0	0.01125
296	102	2	0	0	0	0	0.0125
295	103	2	0	0	0	0	0.01375
294	103	3	0	0	0	0	0.015
294	103	3	0	0	0	0	0.01625
294	102	4	0	0	0	0	0.0175
293	103	4	0	0	0	0	0.01875
291	104	5	0	0	0	0	0.02
291	104	5	0	0	0	0	0.02125
290	105	5	0	0	0	0	0.0225
289	106	5	0	0	0	0	0.02375
289	106	5	0	0	0	0	0.025
289	106	5	0	0	0	0	0.02625
287	108	5	0	0	0	0	0.0275
287	106	7	0	0	0	0	0.02875
287	103	10	0	0	0	0	0.03
286	104	10	0	0	0	0	0.03125
286	104	10	0	0	0	0	0.0325
284	105	11	0	0	0	0	0.03375
284	104	12	0	0	0	0	0.035
284	104	12	0	0	0	0	0.03625
284	104	12	0	0	0	0	0.0375
282	107	11	0	0	0	0	0.03875
282	107	11	0	0	0	0	0.04
281	108	11	0	0	0	0	0.04125
280	109	11	0	0	0	0	0.0425
279	110	11	0	0	0	0	0.04375
279	110	11	0	0	0	0	0.045
279	110	11	0	0	0	0	0.04625
279	110	11	0	0	0	0	0.0475
279	110	11	0	0	0	0	0.04875
279	109	12	0	0	0	0	0.05
277	110	13	0	0	0	0	0.05125
277	110	13	0	0	0	0	0.0525
275	112	13	0	0	0	0	0.05375
274	113	13	0	0	0	0	0.055
273	113	14	0	0	0	0	0.05625
273	113	14	0	0	0	0	0.0575
273	113	14	0	0	0	0	0.05875
273	113	14	0	0	0	0	0.06
271	115	14	0	0	0	0	0.06125
270	113	17	0	0	0	0	0.0625
269	113	18	0	0	0	0	0.06375
268	114	18	0	0	0	0	0.065
267	115	18	0	0	0	0	0.06625
267	115	18	0	0	0	0	0.0675
267	115	18	0	0	0	0	0.06875
265	117	18	0	0	0	0	0.07
265	117	18	0	0	0	0	0.07125
262	120	18	0	0	0	0	0.0725
261	121	18	0	0	0	0	0.07375
261	121	18	0	0	0	0	0.075
260	122	18	0	0	0	0	0.07625
259	123	18	0	0	0	0	0.0775
259	123	18	0	0	0	0	0.07875
258	124	18	0	0	0	0	0.08
258	124	18	0	0	0	0	0.08125
258	123	19	0	0	0	0	0.0825
257	124	19	0	0	0	0	0.08375
257	124	19	0	0	0	0	0.085
256	125	19	0	0	0	0	0.08625
255	126	19	0	0	0	0	0.0875
254	126	20	0	0	0	0	0.08875
253	127	20	0	0	0	0	0.09
251	129	20	0	0	0	0	0.09125
250	130	20	0	0	0	0	0.0925
249	130	21	0	0	0	0	0.09375
249	130	21	0	0	0	0	0.095
249	130	21	0	0	0	0	0.09625
249	130	21	0	0	0	0	0.0975
248	131	21	0	0	0	0	0.09875
247	132	21	0	0	0	0	0.1
247	132	21	0	0	0	0	0.10125
247	132	21	0	0	0	0	0.1025
247	131	22	0	0	0	0	0.10375
246	131	23	0	0	0	0	0.105
245	131	24	0	0	0	0	0.10625
