S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
295.482	104.131	0.387013	0	0	0	0	0.015
290.824	108.359	0.817327	0	0	0	0	0.03
286.058	112.641	1.30132	0	0	0	0	0.045
281.192	116.956	1.85207	0	0	0	0	0.06
276.234	121.283	2.48284	0	0	0	0	0.075
271.192	125.602	3.20672	0	0	0	0	0.09
266.074	129.889	4.03638	0	0	0	0	0.105
260.892	134.124	4.98378	0	0	0	0	0.12
255.657	138.283	6.05988	0	0	0	0	0.135
250.381	142.345	7.27438	0	0	0	0	0.15
245.075	146.29	8.63549	0	0	0	0	0.165
239.752	150.098	10.1497	0	0	0	0	0.18
234.425	153.753	11.8216	0	0	0	0	0.195
229.107	157.239	13.6539	0	0	0	0	0.21
223.81	160.543	15.647	0	0	0	0	0.225
218.547	163.654	17.7995	0	0	0	0	0.24
213.329	166.563	20.1079	0	0	0	0	0.255
208.167	169.266	22.5666	0	0	0	0	0.27
203.072	171.76	25.1683	0	0	0	0	0.285
198.053	174.042	27.9042	0	0	0	0	0.3
193.12	176.116	30.7638	0	0	0	0	0.315
188.279	177.985	33.7356	0	0	0	0	0.33
183.538	179.655	36.807	0	0	0	0	0.345
178.903	181.132	39.9647	0	0	0	0	0.36
174.378	182.427	43.1949	0	0	0	0	0.375
169.968	183.548	46.4836	0	0	0	0	0.39
165.676	184.507	49.8166	0	0	0	0	0.405
161.504	185.316	53.18	0	0	0	0	0.42
157.453	185.986	56.5603	0	0	0	0	0.435
153.525	186.531	59.9441	0	0	0	0	0.45
149.719	186.962	63.3192	0	0	0	0	0.465
146.035	187.291	66.6736	0	0	0	0	0.48
142.472	187.532	69.9965	0	0	0	0	0.495
139.028	187.694	73.2777	0	0	0	0	0.51
135.702	187.79	76.5081	0	0	0	0	0.525
132.49	187.83	79.6795	0	0	0	0	0.54
129.391	187.824	82.7846	0	0	0	0	0.555
126.402	187.78	85.8173	0	0	0	0	0.57
123.52	187.708	88.7721	0	0	0	0	0.585
120.741	187.614	91.6447	0	0	0	0	0.6
118.063	187.505	94.4316	0	0	0	0	0.615
115.482	187.388	97.1303	0	0	0	0	0.63
112.994	187.267	99.7387	0	0	0	0	0.645
110.597	187.147	102.256	0	0	0	0	0.66
108.288	187.031	104.682	0	0	0	0	0.675
106.062	186.922	107.017	0	0	0	0	0.69
103.916	186.822	109.261	0	0	0	0	0.705
101.848	186.734	111.418	0	0	0	0	0.72
99.8551	186.657	113.488	0	0	0	0	0.735
97.9334	186.592	115.474	0	0	0	0	0.75
96.0804	186.539	117.38	0	0	0	0	0.765
94.2935	186.498	119.209	0	0	0	0	0.78
92.5701	186.466	120.964	0	0	0	0	0.795
90.9078	186.442	122.651	0	0	0	0	0.81
89.3042	186.424	124.272	0	0	0	0	0.825
87.7571	186.409	125.834	0	0	0	0	0.84
86.2646	186.396	127.34	0	0	0	0	0.855
84.8246	186.38	128.795	0	0	0	0	0.87
83.4355	186.359	130.206	0	0	0	0	0.885
82.0955	186.329	131.575	0	0	0	0	0.9
80.8031	186.288	132.909	0	0	0	0	0.915
79.5568	186.23	134.213	0	0	0	0	0.93
78.3554	186.153	135.491	0	0	0	0	0.945
77.1977	186.054	136.749	0	0	0	0	0.96
76.0824	185.928	137.99	0	0	0	0	0.975
75.0087	185.772	139.22	0	0	0	0	0.99
73.9755	185.583	140.442	0	0	0	0	1.005
72.9821	185.357	141.661	0	0	0	0	1.02
72.0276	185.093	142.88	0	0	0	0	1.035
71.1114	184.786	144.102	0	0	0	0	1.05
70.2328	184.435	145.332	0	0	0	0	1.065
69.3912	184.038	146.571	0	0	0	0	1.08
68.586	183.593	147.821	0	0	0	0	1.095
67.8168	183.097	149.086	0	0	0	0	1.11
67.0831	182.551	150.366	0	0	0	0	1.125
66.3843	181.952	151.663	0	0	0	0	1.14
65.7202	181.302	152.978	0	0	0	0	1.155
65.0902	180.599	154.311	0	0	0	0	1.17
64.494	179.844	155.662	0	0	0	0	1.185
63.9312	179.038	157.031	0	0	0	0	1.2
63.4013	178.181	158.418	0	0	0	0	1.215
62.904	177.275	159.821	0	0	0	0	1.23
62.4388	176.322	161.24	0	0	0	0	1.245
62.0053	175.322	162.672	0	0	0	0	1.26
61.6031	174.28	164.117	0	0	0	0	1.275
61.2318	173.197	165.572	0	0	0	0	1.29
60.8907	172.075	167.034	0	0	0	0	1.305
60.5795	170.918	168.502	0	0	0	0	1.32
60.2977	169.729	169.973	0	0	0	0	1.335
60.0446	168.512	171.444	0	0	0	0	1.35
59.8197	167.269	172.912	0	0	0	0	1.365
59.6224	166.004	174.374	0	0	0	0	1.38
59.4521	164.721	175.827	0	0	0	0	1.395
59.3082	163.423	177.268	0	0	0	0	1.41
59.1899	162.115	178.695	0	0	0	0	1.425
59.0966	160.8	180.104	0	0	0	0	1.44
59.0275	159.481	181.492	0	0	0	0	1.455
58.982	158.162	182.856	0	0	0	0	1.47
58.9592	156.848	184.193	0	0	0	0	1.485
58.9583	155.541	185.501	0	0	0	0	1.5
58.9786	154.244	186.777	0	0	0	0	1.515
59.0193	152.962	188.019	0	0	0	0	1.53
59.0794	151.696	189.224	0	0	0	0	1.545
59.1581	150.451	190.39	0	0	0	0	1.56
59.2546	149.229	191.516	0	0	0	0	1.575
59.368	148.033	192.599	0	0	0	0	1.59
59.4975	146.864	193.638	0	0	0	0	1.605
59.642	145.726	194.632	0	0	0	0	1.62
59.8007	144.62	195.579	0	0	0	0	1.635
59.9728	143.548	196.479	0	0	0	0	1.65
60.1574	142.511	197.331	0	0	0	0	1.665
60.3534	141.512	198.135	0	0	0	0	1.68
60.5602	140.549	198.89	0	0	0	0	1.695
60.7768	139.626	199.597	0	0	0	0	1.71
61.0023	138.742	200.256	0	0	0	0	1.725
61.2359	137.897	200.867	0	0	0	0	1.74
61.4769	137.092	201.431	0	0	0	0	1.755
61.7243	136.326	201.95	0	0	0	0	1.77
61.9774	135.599	202.424	0	0	0	0	1.785
62.2355	134.91	202.854	0	0	0	0	1.8
62.4979	134.259	203.243	0	0	0	0	1.815
62.7638	133.643	203.593	0	0	0	0	1.83
63.0326	133.063	203.905	0	0	0	0	1.845
63.3037	132.515	204.181	0	0	0	0	1.86
63.5766	131.999	204.424	0	0	0	0	1.875
63.8507	131.512	204.637	0	0	0	0	1.89
64.1255	131.053	204.821	0	0	0	0	1.905
64.4006	130.618	204.981	0	0	0	0	1.92
64.6756	130.206	205.118	0	0	0	0	1.935
64.9502	129.814	205.236	0	0	0	0	1.95
65.2241	129.439	205.337	0	0	0	0	1.965
65.497	129.079	205.424	0	0	0	0	1.98
65.7688	128.729	205.502	0	0	0	0	1.995
66.0394	128.389	205.572	0	0	0	0	2.01
66.3086	128.054	205.637	0	0	0	0	2.025
66.5764	127.722	205.701	0	0	0	0	2.04
