S	I	R	e	d	dI	f	t
300	100	0	0.176	0.16	4	12	0
277.013	99.5731	19.4289	0.174247	0.158406	3.98292	11.0805	0.04
256.145	98.3799	37.5293	0.172504	0.156822	3.93519	10.2458	0.08
237.288	96.5134	54.3529	0.170788	0.155262	3.86054	9.49153	0.12
220.315	94.0731	69.9529	0.16911	0.153736	3.76292	8.81258	0.16
205.089	91.1599	84.3846	0.167479	0.152254	3.6464	8.20357	0.2
191.475	87.872	97.7042	0.165903	0.150821	3.51488	7.65901	0.24
179.336	84.3016	109.969	0.164387	0.149443	3.37206	7.17344	0.28
168.539	80.5327	121.238	0.162936	0.148124	3.22131	6.74157	0.32
158.959	76.6401	131.568	0.161553	0.146867	3.0656	6.35835	0.36
150.476	72.6887	141.017	0.16024	0.145672	2.90755	6.01903	0.4
142.98	68.7336	149.641	0.158996	0.144542	2.74934	5.7192	0.44
136.369	64.8204	157.497	0.157822	0.143475	2.59281	5.45478	0.48
130.551	60.9859	164.637	0.156717	0.14247	2.43944	5.22206	0.52
125.441	57.2592	171.113	0.155678	0.141525	2.29037	5.01765	0.56
120.963	53.6624	176.975	0.154704	0.14064	2.1465	4.83851	0.6
117.047	50.2114	182.27	0.153792	0.139811	2.00846	4.68189	0.64
113.633	46.9173	187.042	0.15294	0.139037	1.87669	4.54531	0.68
110.664	43.7866	191.334	0.152145	0.138314	1.75146	4.42657	0.72
108.092	40.8225	195.185	0.151404	0.13764	1.6329	4.32369	0.76
105.873	38.0252	198.633	0.150713	0.137012	1.52101	4.23491	0.8
103.966	35.393	201.711	0.150071	0.136428	1.41572	4.15865	0.84
102.337	32.922	204.453	0.149474	0.135885	1.31688	4.0935	0.88
100.955	30.6073	206.889	0.148919	0.13538	1.22429	4.03821	0.92
99.7916	28.443	209.045	0.148403	0.134912	1.13772	3.99167	0.96
98.8217	26.4224	210.948	0.147924	0.134477	1.0569	3.95287	1
98.0233	24.5386	212.621	0.14748	0.134073	0.981543	3.92093	1.04
97.3765	22.7842	214.085	0.147068	0.133698	0.911369	3.89506	1.08
96.8636	21.1521	215.362	0.146686	0.133351	0.846083	3.87455	1.12
96.4689	19.6348	216.469	0.146332	0.133029	0.785393	3.85876	1.16
96.1782	18.2254	217.422	0.146003	0.13273	0.729015	3.84713	1.2
95.9789	16.9168	218.238	0.145699	0.132454	0.676673	3.83916	1.24
95.8597	15.7025	218.93	0.145417	0.132197	0.628099	3.83439	1.28
95.8107	14.576	219.512	0.145155	0.131959	0.58304	3.83243	1.32
95.8227	13.5313	219.993	0.144913	0.131739	0.541253	3.83291	1.36
95.8878	12.5627	220.386	0.144688	0.131535	0.502509	3.83551	1.4
95.9987	11.6648	220.7	0.14448	0.131346	0.466592	3.83995	1.44
96.1491	10.8325	220.944	0.144287	0.13117	0.433299	3.84596	1.48
96.3332	10.061	221.125	0.144109	0.131008	0.40244	3.85333	1.52
96.546	9.34592	221.251	0.143943	0.130857	0.373837	3.86184	1.56
96.7829	8.68309	221.328	0.14379	0.130718	0.347324	3.87132	1.6
97.0398	8.06867	221.363	0.143647	0.130589	0.322747	3.88159	1.64
97.3131	7.49907	221.36	0.143516	0.130469	0.299963	3.89252	1.68
97.5997	6.97094	221.324	0.143394	0.130358	0.278838	3.90399	1.72
97.8966	6.48122	221.26	0.143281	0.130255	0.259249	3.91586	1.76
98.2014	6.02702	221.171	0.143176	0.13016	0.241081	3.92806	1.8
98.5118	5.60572	221.062	0.143079	0.130072	0.224229	3.94047	1.84
98.826	5.21484	220.935	0.142989	0.12999	0.208594	3.95304	1.88
99.142	4.85213	220.792	0.142906	0.129915	0.194085	3.96568	1.92
99.4586	4.51549	220.637	0.142829	0.129845	0.18062	3.97834	1.96
99.7742	4.20298	220.472	0.142758	0.12978	0.168119	3.99097	2
100.088	3.91281	220.299	0.142692	0.12972	0.156513	4.00351	2.04
100.398	3.64333	220.119	0.142631	0.129664	0.145733	4.01594	2.08
100.705	3.393	219.934	0.142574	0.129613	0.13572	4.02821	2.12
101.007	3.16041	219.746	0.142522	0.129566	0.126416	4.04029	2.16
101.304	2.94426	219.556	0.142474	0.129522	0.117771	4.05217	2.2
101.595	2.74335	219.365	0.142429	0.129481	0.109734	4.06381	2.24
101.88	2.55655	219.173	0.142388	0.129444	0.102262	4.07521	2.28
102.159	2.38285	218.982	0.14235	0.12941	0.095314	4.08635	2.32
102.43	2.22128	218.793	0.142316	0.129378	0.0888513	4.09721	2.36
102.695	2.07098	218.605	0.142283	0.129348	0.082839	4.10779	2.4
102.952	1.93111	218.421	0.142254	0.129322	0.0772445	4.11808	2.44
103.202	1.80095	218.239	0.142226	0.129297	0.0720378	4.12808	2.48
103.445	1.67978	218.06	0.142201	0.129274	0.067191	4.13779	2.52
103.68	1.56696	217.886	0.142178	0.129253	0.0626784	4.1472	2.56
103.908	1.4619	217.715	0.142157	0.129234	0.0584762	4.1563	2.6
104.128	1.36405	217.549	0.142138	0.129216	0.0545622	4.16512	2.64
104.341	1.2729	217.387	0.14212	0.1292	0.0509161	4.17364	2.68
104.547	1.18797	217.23	0.142104	0.129186	0.0475189	4.18187	2.72
104.745	1.10883	217.077	0.14209	0.129173	0.0443532	4.18981	2.76
104.937	1.03507	216.93	0.142077	0.129161	0.0414027	4.19747	2.8
105.121	0.966306	216.787	0.142065	0.12915	0.0386522	4.20485	2.84
105.299	0.902199	216.648	0.142054	0.12914	0.036088	4.21196	2.88
105.47	0.842423	216.515	0.142044	0.129131	0.0336969	4.21881	2.92
105.635	0.786676	216.386	0.142035	0.129123	0.031467	4.2254	2.96
105.793	0.73468	216.262	0.142028	0.129116	0.0293872	4.23173	3
105.945	0.686177	216.143	0.142021	0.12911	0.0274471	4.23782	3.04
106.092	0.640925	216.028	0.142015	0.129104	0.025637	4.24366	3.08
106.232	0.598702	215.918	0.142009	0.1291	0.0239481	4.24928	3.12
106.367	0.5593	215.812	0.142005	0.129095	0.022372	4.25467	3.16
106.496	0.522527	215.711	0.142001	0.129092	0.0209011	4.25984	3.2
106.62	0.488204	215.614	0.141998	0.129089	0.0195282	4.26481	3.24
