S	I	R	e	d	dI	f	t
300	100	0	0	0	0	0	0
297.02	98.9901	3.98987	0	0	0	0	0.01
294.124	97.9632	7.91247	0	0	0	0	0.02
291.307	96.9191	11.7741	0	0	0	0	0.03
288.566	95.8594	15.5744	0	0	0	0	0.04
285.901	94.7856	19.3131	0	0	0	0	0.05
283.311	93.699	22.9899	0	0	0	0	0.06
280.794	92.6012	26.6047	0	0	0	0	0.07
278.349	91.4934	30.1573	0	0	0	0	0.08
275.975	90.377	33.6477	0	0	0	0	0.09
273.671	89.2533	37.0759	0	0	0	0	0.1
271.435	88.1234	40.4418	0	0	0	0	0.11
269.266	86.9886	43.7456	0	0	0	0	0.12
267.163	85.8499	46.9875	0	0	0	0	0.13
265.124	84.7086	50.1676	0	0	0	0	0.14
263.148	83.5655	53.286	0	0	0	0	0.15
261.235	82.4218	56.3432	0	0	0	0	0.16
259.382	81.2784	59.3392	0	0	0	0	0.17
257.589	80.1361	62.2746	0	0	0	0	0.18
255.854	78.9959	65.1497	0	0	0	0	0.19
254.177	77.8585	67.9648	0	0	0	0	0.2
252.555	76.7248	70.7204	0	0	0	0	0.21
250.988	75.5955	73.417	0	0	0	0	0.22
249.474	74.4713	76.0549	0	0	0	0	0.23
248.012	73.3528	78.6348	0	0	0	0	0.24
246.602	72.2407	81.1572	0	0	0	0	0.25
245.242	71.1355	83.6226	0	0	0	0	0.26
243.931	70.0379	86.0316	0	0	0	0	0.27
242.667	68.9482	88.3847	0	0	0	0	0.28
241.45	67.8671	90.6827	0	0	0	0	0.29
240.279	66.7949	92.926	0	0	0	0	0.3
239.153	65.732	95.1154	0	0	0	0	0.31
238.07	64.6788	97.2515	0	0	0	0	0.32
237.029	63.6357	99.335	0	0	0	0	0.33
236.03	62.6031	101.366	0	0	0	0	0.34
235.072	61.5811	103.347	0	0	0	0	0.35
234.154	60.5701	105.276	0	0	0	0	0.36
233.274	59.5703	107.156	0	0	0	0	0.37
232.432	58.5819	108.986	0	0	0	0	0.38
231.626	57.6051	110.768	0	0	0	0	0.39
230.857	56.6402	112.503	0	0	0	0	0.4
230.123	55.6871	114.19	0	0	0	0	0.41
229.423	54.7462	115.831	0	0	0	0	0.42
228.757	53.8175	117.426	0	0	0	0	0.43
228.123	52.9011	118.976	0	0	0	0	0.44
227.521	51.997	120.482	0	0	0	0	0.45
226.95	51.1054	121.945	0	0	0	0	0.46
226.409	50.2262	123.364	0	0	0	0	0.47
225.898	49.3595	124.742	0	0	0	0	0.48
225.416	48.5054	126.078	0	0	0	0	0.49
224.962	47.6638	127.374	0	0	0	0	0.5
224.535	46.8348	128.63	0	0	0	0	0.51
224.135	46.0182	129.847	0	0	0	0	0.52
223.761	45.2141	131.025	0	0	0	0	0.53
223.413	44.4225	132.165	0	0	0	0	0.54
223.089	43.6432	133.268	0	0	0	0	0.55
222.789	42.8762	134.334	0	0	0	0	0.56
222.513	42.1215	135.365	0	0	0	0	0.57
222.26	41.379	136.361	0	0	0	0	0.58
222.03	40.6486	137.322	0	0	0	0	0.59
221.821	39.9301	138.249	0	0	0	0	0.6
221.633	39.2236	139.143	0	0	0	0	0.61
221.466	38.5289	140.005	0	0	0	0	0.62
221.32	37.8459	140.834	0	0	0	0	0.63
221.193	37.1745	141.633	0	0	0	0	0.64
221.085	36.5146	142.401	0	0	0	0	0.65
220.996	35.866	143.138	0	0	0	0	0.66
220.925	35.2287	143.847	0	0	0	0	0.67
220.872	34.6024	144.526	0	0	0	0	0.68
220.836	33.9872	145.177	0	0	0	0	0.69
220.817	33.3827	145.801	0	0	0	0	0.7
220.814	32.789	146.397	0	0	0	0	0.71
220.827	32.2059	146.967	0	0	0	0	0.72
220.856	31.6332	147.511	0	0	0	0	0.73
220.9	31.0708	148.029	0	0	0	0	0.74
220.959	30.5185	148.522	0	0	0	0	0.75
221.032	29.9763	148.991	0	0	0	0	0.76
221.12	29.4439	149.437	0	0	0	0	0.77
221.22	28.9212	149.858	0	0	0	0	0.78
221.334	28.4082	150.257	0	0	0	0	0.79
221.462	27.9045	150.634	0	0	0	0	0.8
221.601	27.4102	150.989	0	0	0	0	0.81
221.753	26.925	151.322	0	0	0	0	0.82
221.917	26.4488	151.634	0	0	0	0	0.83
222.092	25.9815	151.926	0	0	0	0	0.84
222.279	25.5228	152.198	0	0	0	0	0.85
