Peak[t]	I_over[t]	single_runtime	toal_runtime
0.22	13.4238	0.664773
0.2125	9.67875	0.733453
0.16375	3.77625	1.05858
0.28625	2.73375	1.07029
0.16375	2.9775	1.07725
0.14	3.68125	1.08901
0.14125	3.56125	1.15384
0.17	4.345	1.22061
0.22375	7.9175	0.994478
0.23	17.9913	0.616606
0.21	3.19625	1.13118
0.1725	10.6875	0.83843
0.18	5.0725	0.946824
0.15875	4.8175	0.993021
0.24	6.6525	0.973271
0.2	21.4988	0.627603
0.195	4.0725	1.15328
0.13875	9.325	0.797459
0.19375	3.1325	1.22304
0.24125	6.76625	1.05539
0.19875	8.57875	0.860117
0.16	2.83625	1.188
0.21	8.575	0.851774
0.1775	3.39875	1.24705
0.15375	4.08375	1.1247
0.24875	11.6925	0.853596
0.12	3.59125	1.04504
0.17375	3.80375	1.08988
0.155	2.73125	1.14252
0.18875	6.00875	1.09998
0.145	4.67	1.0185
0.15	5.8425	0.930321
0.0575	3.93	1.18462
0.14375	8.86	0.808538
0.12625	14.6463	0.658229
0.1175	6.1725	0.924321
0.2275	9.19375	0.830252
0.15125	10.9	0.804225
0.135	5.5075	1.00901
0.26125	3.8025	1.10161
0.125	5.39875	0.906185
0.165	5.72375	0.983343
0.1975	5.7725	1.08652
0.175	2.84625	1.17015
0.13625	4.22625	1.15313
0.17875	4.6	1.25173
0.21375	3.11	1.09319
0.14875	8.785	0.838845
0.21	5.45	1.08099
0.13625	15.3938	0.765014
0.215	12.3637	0.792723
0.0725	16.3637	0.670571
0.23	15.7475	0.802463
0.2075	14.6338	0.721554
0.1525	13.5325	0.731779
0.19875	12.5062	0.725264
0.1975	6.6075	1.06851
0.19125	6.74	1.50193
0.26625	3.82125	1.48959
0.17375	6.5625	1.30556
0.19375	6.6775	1.58194
0.20125	5.59125	1.70456
0.1425	3.93375	1.8213
0.17375	2.615	2.0384
0.16	5.86875	1.95156
0.13875	6.725	1.76072
0.185	3.425	2.09065
0.1275	6.82625	2.02705
0.08125	14.64	1.42977
0.185	6.30875	1.86285
0.1025	11.3413	1.48295
0.21625	4.63875	1.98175
0.24875	3.84375	2.38011
0.15	4.78125	2.09752
0.12875	4.57375	2.37246
0.05	16.9588	1.32469
0.065	3.03625	2.21088
0.2075	3.79875	2.17875
0.17	17.655	1.08021
0.17625	5.4575	1.84051
0.12125	4.495	1.8346
0.1775	12.86	1.25658
0.21875	3.60375	2.16972
0.135	3.4075	1.95053
0.16	4.285	2.02018
0.1875	6.76125	2.26831
0.16375	8.26375	1.86305
0.1625	3.00125	2.00052
0.13625	3.92625	1.94856
0.1775	6.75875	1.73211
0.22	11.3362	1.37971
0.17625	2.71375	2.07732
0.15125	3.41125	2.10071
0.20125	9.345	1.94589
0.1125	3.45125	1.92535
0.18625	4.30625	2.03581
0.16375	6.995	1.76755
0.13375	4.9425	1.945
0.16125	3.70375	2.04804
0.16375	8.80625	1.51562
0.16625	11.1988	1.6056
0.235	6.25625	1.91944
0.19625	7.79375	1.93886
0.13	4.775	2.06056
0.2075	4.30375	2.19197
0.06	3.8275	2.18698
0.2275	8.7475	1.45243
0.0975	2.2625	2.24872
0.19875	5.66	2.07165
0.1875	6.53625	1.91254
0.15	4.455	2.00144
0.205	12.5325	1.2883
0.1175	2.85125	2.26084
0.1225	12.09	1.53726
0.1725	4.715	2.13431
0.19125	14.1587	1.48579
0.16	7.70875	2.0019
0.1825	4.795	2.07608
0.15625	3.5075	1.75315
0.2125	2.855	2.06908
0.17	3.6325	2.02938
0.2075	19.9763	1.22175
0.185	4.77875	2.15956
0.20125	5.5275	2.00705
0.1525	7.58	1.74238
0.1475	6.83	1.86249
0.25125	4.45875	1.81641
0.135	3.9525	2.00769
0.1525	7.9125	1.8792
0.22375	10.9238	1.77439
0.18625	4.5875	1.78498
0.1	4.195	1.93564
0.1175	11.8213	1.25156
0.1375	2.9525	1.96365
0.19	11.9938	1.44386
0.08625	12.5925	1.68093
0.21	3.80875	2.03708
0.15875	2.13875	2.27222
0.15125	5.48125	1.89862
0.13875	4.02625	1.96737
0.245	5.67625	1.92581
0.1425	4.34875	2.00547
0.2225	3.54125	2.00524
0.20875	18.1262	0.959502
0.18875	3.725	1.9514
0.2575	4.95375	2.0231
0.19625	6.5475	2.03066
0.1725	3.9025	2.07982
0.13	2.77375	2.18604
0.1825	3.215	1.98619
0.17625	5.73125	1.85559
0.2175	7.9225	1.84672
0.09875	3.8225	2.1348
0.17125	4.76375	1.99029
0.1025	5.59875	1.80636
0.23875	2.5425	2.15893
0.235	2.54125	2.1286
0.21125	14.8975	1.32613
0.21875	3.7525	1.8449
0.24125	4.03	1.9788
0.20625	6.8075	1.89455
0.23375	15.7963	1.32405
0.1225	3.49125	2.03385
0.0975	4.54	2.0693
0.1525	7.8275	1.92362
0.175	5.885	2.17557
0.2025	3.60625	1.96195
0.17625	13.415	1.35552
0.09875	5.23	2.20465
0.15625	2.17875	2.12856
0.175	2.975	1.77322
0.1775	12.3287	1.65751
0.16375	3.735	2.0728
0.17125	12.25	1.31183
0.175	4.595	1.83469
0.16375	8.78	1.59836
0.11	3.475	2.25652
0.17625	4.79125	1.79488
0.17875	3.715	2.0784
0.2525	6.97625	1.65438
0.1775	11.585	1.20717
0.2325	2.85875	1.9889
0.1575	11.6175	1.68552
0.18875	3.65625	1.88707
0.17	3.025	2.02461
0.24	2.80875	2.00191
0.15375	2.98875	2.23213
0.2	11.14	1.48303
0.11125	20.8588	1.08269
0.1625	9.54625	1.53785
0.16375	5.99375	1.95199
0.1625	9.97875	1.27719
0.13625	10.7212	1.17463
0.175	10.7163	0.779292
0.1875	4.23	1.67153
0.23875	5.92	1.79036
0.2175	8.95875	1.37942
0.2275	7.285	1.06065
0.135	11.9213	0.864803
0.23375	4.01375	1.18085
			40.5652
