S	I	R	e	d	dI	f	t
300	100	0	0.264	0.24	6	0	0
281.945	117.499	12.6828	0.272004	0.247276	7.04993	0	0.06
262.865	131.835	26.9183	0.278269	0.252971	7.91012	0	0.12
244.266	139.076	42.0572	0.280764	0.25524	8.34459	0	0.18
227.178	137.739	57.1614	0.278572	0.253247	8.26436	0	0.24
212.269	128.746	71.2726	0.27211	0.247373	7.72477	0	0.3
199.837	114.615	83.6489	0.262747	0.238861	6.87692	0	0.36
189.881	98.3306	93.8862	0.252185	0.229259	5.89984	0	0.42
182.2	82.4526	101.919	0.241937	0.219943	4.94716	0	0.48
176.473	68.6738	107.94	0.233038	0.211852	4.12043	0	0.54
172.321	57.7869	112.294	0.225985	0.205441	3.46722	0	0.6
169.361	49.9116	115.374	0.220867	0.200788	2.99469	0	0.66
167.239	44.7955	117.562	0.217533	0.197757	2.68773	0	0.72
165.646	42.0535	119.192	0.215748	0.196134	2.52321	0	0.78
164.327	41.2868	120.543	0.215263	0.195694	2.47721	0	0.84
163.084	42.0931	121.838	0.21583	0.196209	2.52559	0	0.9
161.776	44.006	123.243	0.217156	0.197415	2.64036	0	0.96
160.329	46.4214	124.854	0.218859	0.198963	2.78528	0	1.02
158.748	48.5834	126.687	0.220452	0.200411	2.91501	0	1.08
157.112	49.6885	128.666	0.221408	0.20128	2.98131	0	1.14
155.564	49.101	130.629	0.221294	0.201177	2.94606	0	1.2
154.275	46.576	132.365	0.219923	0.19993	2.79456	0	1.26
153.4	42.3538	133.667	0.217418	0.197653	2.54123	0	1.32
153.049	37.0614	134.38	0.214164	0.194694	2.22368	0	1.38
153.268	31.4768	134.434	0.210658	0.191507	1.88861	0	1.44
154.035	26.2841	133.848	0.20735	0.1885	1.57705	0	1.5
155.275	21.9255	132.707	0.204539	0.185945	1.31553	0	1.56
156.883	18.5853	131.136	0.202359	0.183963	1.11512	0	1.62
158.743	16.2619	129.266	0.200819	0.182563	0.975714	0	1.68
160.742	14.8625	127.222	0.199866	0.181696	0.891752	0	1.74
162.776	14.2736	125.114	0.199428	0.181298	0.856415	0	1.8
164.755	14.3905	123.033	0.199438	0.181308	0.863431	0	1.86
166.601	15.111	121.059	0.199829	0.181662	0.906663	0	1.92
168.248	16.3007	119.252	0.200508	0.18228	0.978045	0	1.98
169.654	17.7479	117.653	0.201336	0.183033	1.06487	0	2.04
170.811	19.137	116.269	0.202103	0.18373	1.14822	0	2.1
171.754	20.0806	115.068	0.202556	0.184142	1.20483	0	2.16
172.567	20.2272	113.975	0.202467	0.184061	1.21363	0	2.22
173.364	19.4052	112.882	0.20173	0.183391	1.16431	0	2.28
174.268	17.7092	111.683	0.200415	0.182196	1.06255	0	2.34
175.372	15.4621	110.293	0.198744	0.180676	0.927728	0	2.4
176.724	13.0747	108.674	0.196992	0.179083	0.784482	0	2.46
178.321	10.895	106.833	0.195392	0.177629	0.653702	0	2.52
180.121	9.13042	104.812	0.194082	0.176438	0.547825	0	2.58
182.063	7.85383	102.666	0.193105	0.17555	0.47123	0	2.64
184.079	7.0558	100.458	0.192451	0.174956	0.423348	0	2.7
186.104	6.6978	98.2429	0.19209	0.174627	0.401868	0	2.76
188.077	6.74513	96.0721	0.19199	0.174536	0.404708	0	2.82
189.94	7.17605	93.9913	0.192131	0.174665	0.430563	0	2.88
191.641	7.9695	92.0421	0.192491	0.174992	0.47817	0	2.94
193.13	9.07419	90.261	0.193027	0.175479	0.544451	0	3
194.371	10.367	88.6734	0.193652	0.176047	0.622022	0	3.06
195.355	11.6246	87.2845	0.194214	0.176558	0.697477	0	3.12
196.111	12.5459	86.0688	0.194519	0.176835	0.752752	0	3.18
196.716	12.8483	84.9671	0.194391	0.176719	0.770896	0	3.24
197.28	12.3995	83.8966	0.19376	0.176146	0.743968	0	3.3
197.917	11.2921	82.773	0.192708	0.175189	0.677524	0	3.36
198.713	9.79836	81.5344	0.19143	0.174027	0.587901	0	3.42
199.706	8.23912	80.1547	0.190146	0.17286	0.494347	0	3.48
