S	I	R	e	d	dI	f	t
300	100	0	0.176	0.16	4	0	0
288.328	99.7644	7.92322	0.174247	0.158406	3.99057	0	0.04
277.201	99.1875	15.6562	0.1725	0.156818	3.9675	0	0.08
266.637	98.2901	23.1765	0.170765	0.155241	3.9316	0	0.12
256.643	97.0961	30.4637	0.169049	0.153681	3.88384	0	0.16
247.222	95.6321	37.4999	0.167356	0.152142	3.82528	0	0.2
238.373	93.9263	44.2698	0.16569	0.150628	3.75705	0	0.24
230.088	92.0077	50.7604	0.164057	0.149142	3.68031	0	0.28
222.355	89.906	56.9617	0.162458	0.147689	3.59624	0	0.32
215.161	87.65	62.8657	0.160898	0.146271	3.506	0	0.36
208.488	85.268	68.4673	0.159378	0.144889	3.41072	0	0.4
202.317	82.7868	73.7634	0.157902	0.143547	3.31147	0	0.44
196.627	80.2317	78.7533	0.156469	0.142245	3.20927	0	0.48
191.397	77.626	83.4379	0.155083	0.140984	3.10504	0	0.52
186.602	74.9911	87.8202	0.153742	0.139765	2.99965	0	0.56
182.222	72.3462	91.9046	0.152448	0.138589	2.89385	0	0.6
178.232	69.7084	95.6968	0.1512	0.137455	2.78834	0	0.64
174.611	67.0926	99.2039	0.149999	0.136363	2.68371	0	0.68
171.336	64.5119	102.434	0.148844	0.135313	2.58048	0	0.72
168.386	61.9772	105.395	0.147734	0.134303	2.47909	0	0.76
165.74	59.4978	108.097	0.146667	0.133334	2.37991	0	0.8
163.379	57.0812	110.551	0.145645	0.132404	2.28325	0	0.84
161.283	54.7334	112.765	0.144664	0.131513	2.18934	0	0.88
159.436	52.4592	114.75	0.143724	0.130658	2.09837	0	0.92
157.819	50.2619	116.518	0.142823	0.129839	2.01048	0	0.96
156.416	48.144	118.078	0.141961	0.129055	1.92576	0	1
155.213	46.1068	119.441	0.141135	0.128304	1.84427	0	1.04
154.195	44.151	120.618	0.140344	0.127585	1.76604	0	1.08
153.349	42.2765	121.618	0.139587	0.126897	1.69106	0	1.12
152.662	40.4826	122.452	0.138863	0.126239	1.6193	0	1.16
152.122	38.7682	123.13	0.138169	0.125608	1.55073	0	1.2
151.719	37.1317	123.661	0.137505	0.125005	1.48527	0	1.24
151.442	35.5713	124.053	0.136869	0.124426	1.42285	0	1.28
151.281	34.0848	124.317	0.13626	0.123873	1.36339	0	1.32
151.227	32.6699	124.459	0.135677	0.123343	1.3068	0	1.36
151.273	31.3242	124.489	0.135118	0.122834	1.25297	0	1.4
151.41	30.045	124.413	0.134582	0.122347	1.2018	0	1.44
151.63	28.8298	124.24	0.134068	0.12188	1.15319	0	1.48
151.928	27.6759	123.975	0.133575	0.121432	1.10704	0	1.52
152.297	26.5807	123.627	0.133102	0.121002	1.06323	0	1.56
152.73	25.5415	123.2	0.132647	0.120589	1.02166	0	1.6
153.222	24.5558	122.702	0.132211	0.120192	0.982231	0	1.64
153.768	23.621	122.137	0.131791	0.11981	0.944839	0	1.68
154.363	22.7346	121.511	0.131388	0.119444	0.909386	0	1.72
155.003	21.8944	120.829	0.131	0.119091	0.875775	0	1.76
155.684	21.0979	120.095	0.130626	0.118751	0.843915	0	1.8
156.401	20.3429	119.315	0.130266	0.118423	0.813716	0	1.84
157.151	19.6273	118.491	0.129918	0.118108	0.785093	0	1.88
157.93	18.9491	117.629	0.129584	0.117803	0.757964	0	1.92
158.736	18.3063	116.731	0.12926	0.117509	0.732251	0	1.96
159.565	17.697	115.802	0.128948	0.117226	0.70788	0	2
160.414	17.1195	114.845	0.128646	0.116951	0.684778	0	2.04
161.281	16.572	113.862	0.128354	0.116686	0.662879	0	2.08
162.164	16.053	112.856	0.128072	0.116429	0.642119	0	2.12
163.06	15.5609	111.83	0.127799	0.11618	0.622437	0	2.16
163.967	15.0944	110.787	0.127533	0.115939	0.603775	0	2.2
164.884	14.652	109.729	0.127276	0.115706	0.586079	0	2.24
165.807	14.2324	108.658	0.127027	0.115479	0.569297	0	2.28
166.737	13.8345	107.576	0.126785	0.115259	0.55338	0	2.32
167.67	13.4571	106.485	0.126549	0.115045	0.538283	0	2.36
168.606	13.0991	105.386	0.12632	0.114837	0.523963	0	2.4
169.543	12.7594	104.282	0.126097	0.114634	0.510377	0	2.44
170.48	12.4372	103.175	0.12588	0.114437	0.497488	0	2.48
171.416	12.1315	102.064	0.125669	0.114245	0.48526	0	2.52
172.349	11.8414	100.952	0.125463	0.114057	0.473657	0	2.56
173.279	11.5662	99.8405	0.125262	0.113874	0.462648	0	2.6
174.204	11.305	98.7298	0.125065	0.113696	0.452202	0	2.64
175.124	11.0573	97.6214	0.124873	0.113521	0.44229	0	2.68
176.037	10.8222	96.5161	0.124685	0.11335	0.432886	0	2.72
176.944	10.5991	95.4149	0.124502	0.113183	0.423964	0	2.76
177.843	10.3875	94.3186	0.124322	0.11302	0.4155	0	2.8
178.734	10.1868	93.2281	0.124145	0.112859	0.407472	0	2.84
179.615	9.99643	92.1441	0.123973	0.112702	0.399857	0	2.88
180.487	9.81593	91.0673	0.123803	0.112548	0.392637	0	2.92
181.349	9.64481	89.9982	0.123637	0.112397	0.385792	0	2.96
182.201	9.48263	88.9375	0.123473	0.112248	0.379305	0	3
183.041	9.32898	87.8856	0.123312	0.112102	0.373159	0	3.04
183.87	9.18345	86.8431	0.123154	0.111958	0.367338	0	3.08
184.686	9.04568	85.8104	0.122999	0.111817	0.361827	0	3.12
185.491	8.91532	84.7879	0.122845	0.111678	0.356613	0	3.16
186.283	8.79203	83.7759	0.122694	0.11154	0.351681	0	3.2
187.062	8.67552	82.7749	0.122546	0.111405	0.347021	0	3.24
187.828	8.56547	81.7851	0.122399	0.111271	0.342619	0	3.28
188.581	8.46163	80.8068	0.122254	0.11114	0.338465	0	3.32
189.32	8.36372	79.8403	0.12211	0.111009	0.334549	0	3.36
190.045	8.2715	78.8857	0.121969	0.110881	0.33086	0	3.4
190.756	8.18475	77.9433	0.121829	0.110753	0.32739	0	3.44
191.452	8.10323	77.0132	0.12169	0.110628	0.324129	0	3.48
192.135	8.02675	76.0957	0.121553	0.110503	0.32107	0	3.52
192.803	7.9551	75.1908	0.121417	0.110379	0.318204	0	3.56
193.456	7.88811	74.2987	0.121283	0.110257	0.315524	0	3.6
194.094	7.8256	73.4195	0.121149	0.110136	0.313024	0	3.64
194.718	7.7674	72.5532	0.121017	0.110015	0.310696	0	3.68
195.326	7.71337	71.7	0.120885	0.109896	0.308535	0	3.72
195.92	7.66334	70.8599	0.120755	0.109777	0.306534	0	3.76
196.498	7.61719	70.0329	0.120625	0.109659	0.304688	0	3.8
197.062	7.57478	69.2191	0.120496	0.109542	0.302991	0	3.84
