S	I	R	e	d	dI	f	t
300	100	0	0.264	2.4	0.06	0	0
280.931	104.919	12.0585	0.26262	2.38745	0.0629514	0	0.06
262.487	108.991	24.2315	0.261169	2.37426	0.0653949	0	0.12
245.012	112.098	36.4061	0.259721	2.3611	0.0672588	0	0.18
228.66	114.205	48.4666	0.258279	2.34799	0.068523	0	0.24
213.538	115.321	60.2994	0.256845	2.33495	0.0691928	0	0.3
199.705	115.494	71.798	0.255418	2.32198	0.0692964	0	0.36
187.184	114.799	82.8666	0.254	2.3091	0.0688793	0	0.42
175.959	113.333	93.4228	0.252592	2.29629	0.068	0	0.48
165.99	111.207	103.399	0.251193	2.28358	0.0667242	0	0.54
157.214	108.534	112.744	0.249805	2.27095	0.0651202	0	0.6
149.557	105.426	121.42	0.248426	2.25842	0.0632557	0	0.66
142.934	101.99	129.405	0.247057	2.24598	0.0611942	0	0.72
137.258	98.3225	136.69	0.245699	2.23362	0.0589935	0	0.78
132.443	94.5081	143.276	0.24435	2.22136	0.0567048	0	0.84
128.403	90.62	149.175	0.243011	2.20919	0.054372	0	0.9
125.06	86.7194	154.404	0.241681	2.1971	0.0520317	0	0.96
122.338	82.8563	158.989	0.240361	2.1851	0.0497138	0	1.02
120.168	79.0702	162.958	0.239049	2.17318	0.0474421	0	1.08
118.486	75.3917	166.344	0.237747	2.16134	0.045235	0	1.14
117.236	71.8435	169.183	0.236453	2.14957	0.0431061	0	1.2
116.365	68.4417	171.508	0.235168	2.13789	0.041065	0	1.26
115.827	65.1968	173.356	0.233891	2.12628	0.0391181	0	1.32
115.579	62.1149	174.764	0.232622	2.11474	0.037269	0	1.38
115.583	59.1986	175.765	0.231361	2.10328	0.0355192	0	1.44
115.806	56.4474	176.395	0.230108	2.09189	0.0338684	0	1.5
116.218	53.8588	176.684	0.228863	2.08057	0.0323153	0	1.56
116.792	51.4286	176.666	0.227625	2.06932	0.0308572	0	1.62
117.502	49.1516	176.368	0.226394	2.05813	0.029491	0	1.68
118.329	47.0215	175.819	0.225171	2.04701	0.0282129	0	1.74
119.251	45.0317	175.044	0.223956	2.03596	0.027019	0	1.8
120.252	43.1752	174.068	0.222747	2.02497	0.0259051	0	1.86
121.316	41.4448	172.914	0.221545	2.01405	0.0248669	0	1.92
122.43	39.8336	171.602	0.220351	2.00319	0.0239001	0	1.98
123.58	38.3344	170.151	0.219163	1.99239	0.0230007	0	2.04
124.756	36.9407	168.58	0.217982	1.98166	0.0221644	0	2.1
125.947	35.6458	166.904	0.216808	1.97098	0.0213875	0	2.16
127.145	34.4436	165.14	0.215641	1.96037	0.0206661	0	2.22
128.341	33.3281	163.3	0.21448	1.94982	0.0199968	0	2.28
129.529	32.2938	161.398	0.213325	1.93932	0.0193763	0	2.34
130.702	31.3354	159.444	0.212177	1.92889	0.0188012	0	2.4
131.853	30.4479	157.45	0.211036	1.91851	0.0182688	0	2.46
132.98	29.6268	155.425	0.209901	1.90819	0.0177761	0	2.52
134.075	28.8678	153.378	0.208772	1.89793	0.0173207	0	2.58
135.137	28.1668	151.317	0.207649	1.88772	0.0169001	0	2.64
136.161	27.5201	149.248	0.206533	1.87757	0.0165121	0	2.7
137.144	26.9242	147.179	0.205423	1.86748	0.0161545	0	2.76
138.083	26.3758	145.115	0.204319	1.85744	0.0158255	0	2.82
138.976	25.8719	143.062	0.203221	1.84746	0.0155232	0	2.88
139.822	25.4098	141.024	0.202129	1.83753	0.0152459	0	2.94
140.618	24.9868	139.005	0.201043	1.82766	0.0149921	0	3
141.362	24.6006	137.01	0.199962	1.81784	0.0147603	0	3.06
142.055	24.2487	135.042	0.198888	1.80807	0.0145492	0	3.12
142.694	23.9293	133.104	0.19782	1.79836	0.0143576	0	3.18
143.278	23.6402	131.198	0.196757	1.7887	0.0141841	0	3.24
143.809	23.3796	129.327	0.1957	1.77909	0.0140278	0	3.3
144.284	23.1459	127.492	0.194649	1.76953	0.0138876	0	3.36
144.704	22.9375	125.697	0.193603	1.76003	0.0137625	0	3.42
145.068	22.7527	123.941	0.192563	1.75057	0.0136516	0	3.48
145.377	22.5903	122.228	0.191529	1.74117	0.0135542	0	3.54
145.631	22.4488	120.556	0.1905	1.73182	0.0134693	0	3.6
145.83	22.3271	118.929	0.189477	1.72251	0.0133962	0	3.66
145.975	22.2238	117.345	0.188459	1.71326	0.0133343	0	3.72
146.065	22.1378	115.806	0.187446	1.70406	0.0132827	0	3.78
146.103	22.0681	114.313	0.186439	1.6949	0.0132409	0	3.84
146.088	22.0136	112.865	0.185438	1.6858	0.0132081	0	3.9
146.021	21.9732	111.462	0.184441	1.67674	0.0131839	0	3.96
145.904	21.946	110.106	0.183451	1.66773	0.0131676	0	4.02
145.736	21.9312	108.794	0.182465	1.65877	0.0131587	0	4.08
145.52	21.9276	107.528	0.181484	1.64986	0.0131566	0	4.14
145.257	21.9346	106.307	0.180509	1.64099	0.0131607	0	4.2
144.947	21.9511	105.131	0.179539	1.63217	0.0131707	0	4.26
144.592	21.9764	103.999	0.178574	1.6234	0.0131858	0	4.32
144.193	22.0096	102.91	0.177614	1.61468	0.0132058	0	4.38
143.752	22.0499	101.864	0.17666	1.606	0.01323	0	4.44
143.27	22.0966	100.86	0.17571	1.59736	0.013258	0	4.5
142.749	22.1488	99.8981	0.174766	1.58878	0.0132893	0	4.56
142.19	22.2058	98.9763	0.173826	1.58024	0.0133235	0	4.62
141.595	22.2669	98.0942	0.172891	1.57174	0.0133601	0	4.68
140.966	22.3313	97.2507	0.171962	1.56329	0.0133988	0	4.74
140.304	22.3982	96.4449	0.171037	1.55488	0.0134389	0	4.8
139.61	22.4671	95.6756	0.170117	1.54652	0.0134803	0	4.86
138.887	22.5372	94.9419	0.169202	1.5382	0.0135223	0	4.92
138.137	22.6078	94.2424	0.168292	1.52992	0.0135647	0	4.98
137.361	22.6782	93.5762	0.167386	1.52169	0.0136069	0	5.04
136.561	22.748	92.9418	0.166486	1.51351	0.0136488	0	5.1
135.739	22.8164	92.3381	0.16559	1.50536	0.0136898	0	5.16
134.897	22.8829	91.7638	0.164699	1.49726	0.0137297	0	5.22
134.036	22.9468	91.2176	0.163812	1.4892	0.0137681	0	5.28
133.159	23.0078	90.6982	0.162931	1.48119	0.0138047	0	5.34
132.266	23.0653	90.2042	0.162054	1.47322	0.0138392	0	5.4
131.361	23.1187	89.7344	0.161181	1.46529	0.0138712	0	5.46
130.444	23.1677	89.2873	0.160314	1.4574	0.0139006	0	5.52
129.518	23.2119	88.8616	0.15945	1.44955	0.0139271	0	5.58
128.584	23.2509	88.456	0.158592	1.44174	0.0139505	0	5.64
127.643	23.2843	88.0691	0.157738	1.43398	0.0139706	0	5.7
126.698	23.3119	87.6996	0.156888	1.42626	0.0139871	0	5.76
125.75	23.3333	87.3462	0.156043	1.41858	0.014	0	5.82
124.8	23.3484	87.0074	0.155203	1.41094	0.014009	0	5.88
123.85	23.3569	86.6822	0.154367	1.40334	0.0140142	0	5.94
122.901	23.3588	86.3692	0.153535	1.39578	0.0140153	0	6
121.955	23.3538	86.0672	0.152708	1.38826	0.0140123	0	6.06
121.013	23.342	85.7749	0.151885	1.38078	0.0140052	0	6.12
120.075	23.3232	85.4913	0.151067	1.37334	0.0139939	0	6.18
119.144	23.2974	85.2151	0.150253	1.36594	0.0139784	0	6.24
118.219	23.2647	84.9454	0.149443	1.35858	0.0139588	0	6.3
117.303	23.2252	84.681	0.148638	1.35126	0.0139351	0	6.36
116.396	23.1788	84.421	0.147837	1.34397	0.0139073	0	6.42
115.498	23.1258	84.1644	0.14704	1.33673	0.0138755	0	6.48
114.611	23.0662	83.9104	0.146248	1.32953	0.0138397	0	6.54
113.735	23.0003	83.6579	0.14546	1.32236	0.0138002	0	6.6
112.871	22.9282	83.4064	0.144676	1.31523	0.0137569	0	6.66
112.019	22.8501	83.1549	0.143896	1.30815	0.01371	0	6.72
111.18	22.7662	82.9028	0.14312	1.3011	0.0136597	0	6.78
110.354	22.6768	82.6495	0.142349	1.29408	0.0136061	0	6.84
109.541	22.5822	82.3943	0.141582	1.28711	0.0135493	0	6.9
108.742	22.4825	82.1368	0.140819	1.28017	0.0134895	0	6.96
107.957	22.3782	81.8764	0.14006	1.27327	0.0134269	0	7.02
107.186	22.2694	81.6126	0.139305	1.26641	0.0133616	0	7.08
