x	v	u	e
0.108108108108	0.560845311654	0.552668206268	4.21341960966
0.109109109109	0.563215028324	0.555045993494	4.21870021543
0.11011011011	0.565551092739	0.557390128184	4.22390303706
0.111111111111	0.567853840077	0.559700945518	4.22902959033
0.112112112112	0.570123602179	0.56197877734	4.23408134996
0.113113113113	0.57236070758	0.564223952189	4.23905975109
0.114114114114	0.574565481543	0.56643679533	4.24396619069
0.115115115115	0.576738246093	0.568617628791	4.24880202886
0.116116116116	0.578879320044	0.570766771388	4.25356859012
0.117117117117	0.580989019039	0.572884538767	4.25826716463
0.118118118118	0.583067655574	0.574971243427	4.26289900936
0.119119119119	0.585115539033	0.577027194754	4.26746534921
0.12012012012	0.58713297572	0.579052699055	4.27196737808
0.121121121121	0.589120268886	0.581048059583	4.27640625989
0.122122122122	0.591077718764	0.583013576574	4.28078312959
0.123123123123	0.593005622595	0.584949547271	4.28509909407
0.124124124124	0.59490427466	0.586856265957	4.28935523309
0.125125125125	0.596773966308	0.588734023985	4.29355260015
0.126126126126	0.598614985988	0.590583109806	4.29769222333
0.127127127127	0.600427619274	0.592403808996	4.30177510607
0.128128128128	0.602212148897	0.594196404288	4.30580222797
0.129129129129	0.603968854773	0.5959611756	4.3097745455
0.13013013013	0.605698014027	0.597698400061	4.31369299276
0.131131131131	0.607399901026	0.599408352039	4.3175584821
0.132132132132	0.609074787403	0.60109130317	4.32137190484
0.133133133133	0.610722942088	0.602747522385	4.32513413188
0.134134134134	0.612344631329	0.604377275935	4.32884601431
0.135135135135	0.613940118725	0.605980827422	4.33250838398
0.136136136136	0.615509665248	0.607558437819	4.33612205411
0.137137137137	0.617053529271	0.609110365501	4.3396878198
0.138138138138	0.618571966594	0.610636866271	4.34320645858
0.139139139139	0.620065230468	0.612138193382	4.34667873088
0.14014014014	0.621533571623	0.613614597566	4.35010538056
0.141141141141	0.622977238292	0.615066327057	4.35348713537
0.142142142142	0.624396476233	0.616493627617	4.35682470738
0.143143143143	0.625791528759	0.61789674256	4.36011879345
0.144144144144	0.62716263676	0.619275912777	4.36337007565
0.145145145145	0.628510038723	0.620631376759	4.36657922163
0.146146146146	0.629833970762	0.621963370622	4.36974688508
0.147147147147	0.631134666641	0.62327212813	4.37287370606
0.148148148148	0.632412357793	0.624557880719	4.37596031137
0.149149149149	0.633667273347	0.625820857519	4.37900731494
0.15015015015	0.634899640149	0.62706128538	4.38201531816
0.151151151151	0.636109682788	0.62827938889	4.38498491019
0.152152152152	0.637297623612	0.629475390402	4.3879166683
0.153153153153	0.638463682759	0.630649510053	4.39081115819
0.154154154154	0.63960807817	0.631801965789	4.39366893429
0.155155155155	0.64073102562	0.632932973383	4.39649054001
0.156156156156	0.64183273873	0.634042746461	4.39927650808
0.157157157157	0.642913428997	0.63513149652	4.4020273608
0.158158158158	0.64397330581	0.63619943295	4.40474361028
0.159159159159	0.645012576472	0.637246763059	4.40742575874
0.16016016016	0.646031446223	0.638273692085	4.41007429873
0.161161161161	0.647030118256	0.639280423225	4.41268971337
0.162162162162	0.648008793743	0.640267157652	4.41527247658
0.163163163163	0.648967671851	0.641234094535	4.41782305333
0.164164164164	0.649906949763	0.642181431058	4.42034189985
0.165165165165	0.650826822698	0.643109362442	4.42282946381
0.166166166166	0.651727483933	0.644018081965	4.42528618457
0.167167167167	0.652609124816	0.644907780978	4.42771249336
0.168168168168	0.653471934792	0.645778648927	4.43010881346
0.169169169169	0.654316101418	0.64663087337	4.43247556041
0.17017017017	0.655141810383	0.647464639998	4.43481314218
0.171171171171	0.655949245528	0.648280132653	4.43712195937
0.172172172172	0.65673858886	0.649077533344	4.43940240535
0.173173173173	0.657510020576	0.64985702227	4.44165486642
0.174174174174	0.658263719077	0.650618777832	4.44387972202
0.175175175175	0.658999860986	0.651362976656	4.44607734485
0.176176176176	0.659718621169	0.652089793609	4.44824810103
0.177177177177	0.66042017275	0.652799401815	4.45039235025
0.178178178178	0.661104687126	0.653491972676	4.45251044592
0.179179179179	0.661772333991	0.654167675883	4.4546027353
0.18018018018	0.662423281345	0.654826679441	4.45666955966
0.181181181181	0.663057695517	0.655469149679	4.45871125435
0.182182182182	0.66367574118	0.65609525127	4.46072814903
0.183183183183	0.664277581363	0.656705147247	4.46272056771
0.184184184184	0.664863377476	0.657298999019	4.46468882889
0.185185185185	0.665433289319	0.657876966389	4.46663324571
0.186186186186	0.665987475099	0.658439207564	4.46855412605
0.187187187187	0.66652609145	0.658985879181	4.47045177261
0.188188188188	0.667049293445	0.659517136313	4.47232648309
0.189189189189	0.667557234612	0.660033132489	4.47417855021
0.19019019019	0.668050066949	0.660534019709	4.47600826189
0.191191191191	0.668527940942	0.66101994846	4.47781590132
0.192192192192	0.668991005577	0.66149106773	4.47960174702
0.193193193193	0.669439408356	0.661947525022	4.48136607303
0.194194194194	0.669873295313	0.66238946637	4.48310914889
0.195195195195	0.670292811026	0.662817036354	4.48483123984
0.196196196196	0.670698098635	0.663230378115	4.48653260682
0.197197197197	0.671089299851	0.663629633365	4.48821350661
0.198198198198	0.671466554977	0.664014942409	4.4898741919
0.199199199199	0.671830002916	0.664386444152	4.49151491135
0.2002002002	0.67217978119	0.664744276114	4.49313590972
0.201201201201	0.672516025949	0.665088574449	4.4947374279
0.202202202202	0.672838871988	0.665419473952	4.49631970301
0.203203203203	0.67314845276	0.665737108077	4.49788296845
0.204204204204	0.673444900387	0.666041608947	4.49942745402
0.205205205205	0.673728345676	0.666333107371	4.50095338595
0.206206206206	0.673998918132	0.666611732855	4.50246098697
0.207207207207	0.67425674597	0.666877613613	4.5039504764
0.208208208208	0.674501956126	0.667130876585	4.50542207022
0.209209209209	0.674734674274	0.667371647444	4.50687598107
0.21021021021	0.674955024835	0.667600050613	4.50831241842
0.211211211211	0.675163130991	0.667816209275	4.50973158852
0.212212212212	0.675359114697	0.668020245386	4.51113369454
0.213213213213	0.675543096695	0.668212279687	4.5125189366
0.214214214214	0.675715196521	0.668392431719	4.51388751182
0.215215215215	0.675875532523	0.668560819828	4.51523961437
0.216216216216	0.67602422187	0.668717561185	4.51657543557
0.217217217217	0.676161380564	0.668862771791	4.51789516387
0.218218218218	0.67628712345	0.668996566495	4.51919898497
0.219219219219	0.676401564231	0.669119059	4.52048708183
0.22022022022	0.676504815476	0.669230361876	4.52175963473
0.221221221221	0.676596988635	0.669330586572	4.52301682134
0.222222222222	0.676678194046	0.669419843429	4.52425881673
0.223223223223	0.676748540948	0.669498241687	4.52548579342
0.224224224224	0.676808137493	0.669565889498	4.52669792147
0.225225225225	0.676857090756	0.669622893938	4.52789536847
0.226226226226	0.676895506744	0.669669361015	4.52907829962
0.227227227227	0.67692349041	0.669705395682	4.53024687776
0.228228228228	0.67694114566	0.669731101847	4.53140126339
0.229229229229	0.676948575366	0.669746582383	4.53254161475
0.23023023023	0.676945881375	0.669751939138	4.53366808784
0.231231231231	0.67693316452	0.669747272945	4.53478083645
0.232232232232	0.676910524629	0.669732683633	4.53588001222
0.233233233233	0.676878060538	0.669708270039	4.53696576463
0.234234234234	0.676835870094	0.669674130011	4.53803824112
0.235235235235	0.676784050175	0.669630360427	4.53909758703
0.236236236236	0.676722696689	0.669577057197	4.54014394572
0.237237237237	0.676651904592	0.669514315277	4.54117745853
0.238238238238	0.676571767894	0.669442228678	4.54219826487
0.239239239239	0.676482379667	0.669360890472	4.54320650222
0.24024024024	0.676383832057	0.669270392808	4.54420230618
0.241241241241	0.676276216293	0.669170826913	4.54518581048
0.242242242242	0.676159622693	0.669062283108	4.54615714705
0.243243243243	0.676034140679	0.668944850813	4.547116446
0.244244244244	0.675899858778	0.66881861856	4.54806383568
0.245245245245	0.675756864639	0.668683673995	4.5489994427
0.246246246246	0.675605245036	0.668540103894	4.54992339198
0.247247247247	0.67544508588	0.668387994169	4.55083580674
0.248248248248	0.675276472225	0.668227429874	4.55173680854
0.249249249249	0.675099488279	0.668058495217	4.55262651733
0.25025025025	0.674914217409	0.667881273569	4.55350505144
0.251251251251	0.674720742156	0.667695847468	4.55437252765
0.252252252252	0.674519144234	0.667502298631	4.55522906115
0.253253253253	0.674309504547	0.667300707961	4.55607476565
0.254254254254	0.674091903191	0.667091155556	4.55690975331
0.255255255255	0.673866419464	0.666873720715	4.55773413485
0.256256256256	0.673633131876	0.666648481947	4.5585480195
0.257257257257	0.673392118155	0.666415516981	4.55935151508
0.258258258258	0.673143455252	0.66617490277	4.560144728
0.259259259259	0.672887219354	0.665926715501	4.56092776326
0.26026026026	0.672623485889	0.665671030601	4.5617007245
0.261261261261	0.672352329533	0.665407922749	4.56246371404
0.262262262262	0.672073824219	0.665137465878	4.56321683282
0.263263263263	0.671788043143	0.664859733183	4.56396018052
0.264264264264	0.671495058771	0.664574797134	4.56469385552
0.265265265265	0.671194942851	0.664282729475	4.56541795492
0.266266266266	0.670887766411	0.663983601239	4.56613257458
0.267267267267	0.670573599776	0.663677482748	4.56683780913
0.268268268268	0.670252512568	0.663364443628	4.567533752
0.269269269269	0.669924573717	0.663044552806	4.5682204954
0.27027027027	0.669589851466	0.662717878528	4.56889813039
0.271271271271	0.669248413378	0.662384488357	4.56956674687
0.272272272272	0.668900326343	0.662044449184	4.57022643358
0.273273273273	0.668545656585	0.661697827232	4.57087727814
0.274274274274	0.668184469669	0.661344688068	4.57151936708
0.275275275275	0.667816830505	0.660985096603	4.57215278583
0.276276276276	0.66744280336	0.660619117102	4.57277761873
0.277277277277	0.667062451857	0.660246813191	4.57339394907
0.278278278278	0.666675838988	0.659868247862	4.5740018591
0.279279279279	0.666283027116	0.659483483479	4.57460143003
0.28028028028	0.665884077984	0.659092581784	4.57519274206
0.281281281281	0.66547905272	0.658695603905	4.57577587438
0.282282282282	0.665068011842	0.658292610363	4.5763509052
0.283283283283	0.664651015267	0.657883661074	4.57691791176
0.284284284284	0.664228122313	0.657468815357	4.57747697034
0.285285285285	0.663799391708	0.657048131941	4.57802815626
0.286286286286	0.663364881597	0.656621668969	4.57857154392
0.287287287287	0.662924649544	0.656189484008	4.57910720681
0.288288288288	0.662478752539	0.655751634048	4.5796352175
0.289289289289	0.662027247006	0.655308175513	4.58015564765
0.29029029029	0.661570188807	0.654859164265	4.58066856806
0.291291291291	0.661107633246	0.65440465561	4.58117404867
0.292292292292	0.660639635077	0.653944704301	4.58167215853
0.293293293293	0.660166248509	0.653479364549	4.58216296587
0.294294294294	0.659687527212	0.653008690023	4.58264653806
0.295295295295	0.659203524319	0.652532733856	4.58312294168
0.296296296296	0.658714292436	0.652051548656	4.58359224247
0.297297297297	0.658219883643	0.651565186503	4.58405450538
0.298298298298	0.657720349503	0.65107369896	4.58450979456
0.299299299299	0.657215741066	0.650577137077	4.5849581734
0.3003003003	0.65670610887	0.650075551394	4.5853997045
0.301301301301	0.656191502954	0.649568991949	4.5858344497
0.302302302302	0.655671972856	0.649057508281	4.58626247011
0.303303303303	0.655147567621	0.648541149435	4.58668382608
0.304304304304	0.654618335807	0.64801996397	4.58709857724
0.305305305305	0.654084325485	0.647493999957	4.5875067825
0.306306306306	0.65354558425	0.646963304992	4.58790850006
0.307307307307	0.653002159223	0.646427926195	4.5883037874
0.308308308308	0.652454097055	0.645887910219	4.58869270135
0.309309309309	0.651901443931	0.645343303248	4.589075298
0.31031031031	0.651344245579	0.644794151011	4.58945163281
0.311311311311	0.650782547268	0.644240498779	4.58982176056
0.312312312312	0.65021639382	0.643682391371	4.59018573536
0.313313313313	0.649645829606	0.643119873161	4.59054361069
0.314314314314	0.64907089856	0.642552988082	4.59089543938
0.315315315315	0.648491644174	0.641981779628	4.59124127362
0.316316316316	0.64790810951	0.641406290859	4.59158116498
0.317317317317	0.6473203372	0.640826564409	4.59191516443
0.318318318318	0.646728369451	0.640242642485	4.59224332231
0.319319319319	0.646132248049	0.639654566873	4.59256568835
0.32032032032	0.645532014366	0.639062378946	4.59288231172
0.321321321321	0.64492770936	0.638466119662	4.59319324098
0.322322322322	0.644319373581	0.637865829572	4.5934985241
0.323323323323	0.643707047178	0.637261548824	4.59379820851
0.324324324324	0.643090769895	0.636653317164	4.59409234104
0.325325325325	0.642470581086	0.636041173944	4.59438096798
0.326326326326	0.641846519708	0.635425158123	4.59466413508
0.327327327327	0.641218624333	0.634805308273	4.59494188751
0.328328328328	0.640586933147	0.634181662581	4.59521426994
0.329329329329	0.639951483958	0.633554258853	4.59548132649
0.33033033033	0.639312314195	0.632923134521	4.59574310075
0.331331331331	0.638669460915	0.632288326642	4.59599963579
0.332332332332	0.638022960807	0.631649871904	4.59625097419
0.333333333333	0.637372850193	0.631007806629	4.59649715799
0.334334334334	0.636719165035	0.63036216678	4.59673822876
0.335335335335	0.636061940934	0.62971298796	4.59697422756
0.336336336336	0.635401213139	0.629060305416	4.59720519496
0.337337337337	0.634737016548	0.628404154046	4.59743117105
0.338338338338	0.634069385709	0.627744568401	4.59765219544
0.339339339339	0.633398354827	0.627081582684	4.59786830727
0.34034034034	0.632723957769	0.626415230763	4.59807954521
0.341341341341	0.63204622806	0.625745546163	4.59828594749
0.342342342342	0.631365198895	0.625072562079	4.59848755185
0.343343343343	0.630680903136	0.624396311375	4.59868439561
0.344344344344	0.629993373319	0.623716826585	4.59887651562
0.345345345345	0.629302641656	0.623034139922	4.5990639483
0.346346346346	0.628608740036	0.622348283276	4.59924672965
0.347347347347	0.627911700033	0.621659288221	4.59942489522
0.348348348348	0.627211552906	0.620967186015	4.59959848014
0.349349349349	0.626508329601	0.620272007606	4.59976751912
0.35035035035	0.625802060758	0.619573783634	4.59993204646
0.351351351351	0.62509277671	0.618872544432	4.60009209604
0.352352352352	0.62438050749	0.618168320032	4.60024770133
0.353353353353	0.623665282829	0.617461140167	4.60039889542
0.354354354354	0.622947132164	0.616751034273	4.60054571097
0.355355355355	0.622226084638	0.616038031495	4.60068818029
0.356356356356	0.621502169105	0.615322160685	4.60082633526
0.357357357357	0.620775414129	0.614603450409	4.60096020739
0.358358358358	0.620045847992	0.613881928948	4.60108982781
0.359359359359	0.619313498694	0.613157624302	4.60121522729
0.36036036036	0.618578393954	0.612430564193	4.60133643621
0.361361361361	0.617840561217	0.611700776063	4.60145348457
0.362362362362	0.617100027655	0.610968287085	4.60156640204
0.363363363363	0.616356820167	0.61023312416	4.6016752179
0.364364364364	0.615610965387	0.609495313919	4.60177996108
0.365365365365	0.61486248968	0.608754882731	4.60188066018
0.366366366366	0.614111419153	0.608011856701	4.60197734342
0.367367367367	0.61335777965	0.607266261672	4.6020700387
0.368368368368	0.612601596757	0.606518123233	4.60215877356
0.369369369369	0.611842895807	0.605767466717	4.60224357521
0.37037037037	0.611081701881	0.605014317202	4.60232447053
0.371371371371	0.610318039808	0.604258699521	4.60240148606
0.372372372372	0.609551934171	0.603500638255	4.60247464802
0.373373373373	0.608783409309	0.602740157744	4.6025439823
0.374374374374	0.608012489317	0.601977282083	4.60260951447
0.375375375375	0.607239198051	0.601212035128	4.6026712698
0.376376376376	0.606463559129	0.600444440497	4.60272927322
0.377377377377	0.605685595933	0.599674521574	4.60278354936
0.378378378378	0.604905331615	0.598902301507	4.60283412255
0.379379379379	0.604122789092	0.598127803218	4.6028810168
0.38038038038	0.603337991056	0.597351049398	4.60292425584
0.381381381381	0.602550959972	0.59657206251	4.60296386307
0.382382382382	0.601761718082	0.595790864798	4.60299986162
0.383383383383	0.600970287406	0.595007478281	4.60303227433
0.384384384384	0.600176689743	0.59422192476	4.60306112372
0.385385385385	0.599380946677	0.593434225817	4.60308643206
0.386386386386	0.598583079577	0.592644402823	4.60310822132
0.387387387387	0.597783109598	0.591852476932	4.60312651317
0.388388388388	0.596981057684	0.59105846909	4.60314132904
0.389389389389	0.596176944573	0.590262400032	4.60315269006
0.39039039039	0.595370790794	0.58946429029	4.60316061707
0.391391391391	0.594562616672	0.588664160187	4.60316513068
0.392392392392	0.593752442329	0.587862029848	4.60316625121
0.393393393393	0.592940287689	0.587057919194	4.60316399871
0.394394394394	0.592126172475	0.58625184795	4.60315839297
0.395395395395	0.591310116214	0.585443835643	4.60314945353
0.396396396396	0.59049213824	0.584633901607	4.60313719967
0.397397397397	0.589672257693	0.583822064982	4.60312165039
0.398398398398	0.588850493522	0.583008344717	4.60310282447
0.399399399399	0.588026864489	0.582192759575	4.60308074042
0.4004004004	0.587201389168	0.58137532813	4.6030554165
0.401401401401	0.586374085948	0.58055606877	4.60302687074
0.402402402402	0.585544973036	0.579734999702	4.60299512092
0.403403403403	0.584714068455	0.578912138951	4.60296018455
0.404404404404	0.58388139005	0.578087504362	4.60292207894
0.405405405405	0.583046955491	0.577261113602	4.60288082115
0.406406406406	0.582210782267	0.576432984164	4.60283642798
0.407407407407	0.581372887696	0.575603133365	4.60278891604
0.408408408408	0.580533288922	0.574771578349	4.60273830167
0.409409409409	0.579692002921	0.573938336091	4.602684601
0.41041041041	0.578849046496	0.573103423395	4.60262782993
0.411411411411	0.578004436285	0.5722668569	4.60256800414
0.412412412412	0.577158188761	0.571428653077	4.60250513906
0.413413413413	0.57631032023	0.570588828235	4.60243924993
0.414414414414	0.575460846838	0.569747398518	4.60237035176
0.415415415415	0.57460978457	0.568904379912	4.60229845934
0.416416416416	0.573757149251	0.568059788241	4.60222358724
0.417417417417	0.572902956549	0.567213639174	4.60214574982
0.418418418418	0.572047221975	0.566365948223	4.60206496123
0.419419419419	0.571189960887	0.565516730745	4.6019812354
0.42042042042	0.570331188488	0.564666001943	4.60189458607
0.421421421421	0.569470919832	0.563813776872	4.60180502674
0.422422422422	0.568609169821	0.562960070434	4.60171257075
0.423423423423	0.56774595321	0.562104897383	4.60161723119
0.424424424424	0.566881284607	0.561248272327	4.60151902098
0.425425425425	0.566015178472	0.560390209729	4.60141795282
0.426426426426	0.565147649125	0.559530723905	4.60131403922
0.427427427427	0.56427871074	0.558669829033	4.60120729249
0.428428428428	0.563408377351	0.557807539145	4.60109772475
0.429429429429	0.562536662853	0.556943868136	4.60098534791
0.43043043043	0.561663581002	0.556078829763	4.6008701737
0.431431431431	0.560789145417	0.555212437645	4.60075221366
0.432432432432	0.559913369581	0.554344705264	4.60063147913
0.433433433433	0.559036266843	0.55347564597	4.60050798125
0.434434434434	0.558157850419	0.552605272979	4.60038173101
0.435435435435	0.557278133394	0.551733599376	4.60025273919
0.436436436436	0.556397128721	0.550860638115	4.60012101637
0.437437437437	0.555514849226	0.549986402021	4.59998657297
0.438438438438	0.554631307605	0.549110903791	4.59984941923
0.439439439439	0.553746516431	0.548234155997	4.59970956519
0.44044044044	0.552860488148	0.547356171083	4.59956702072
0.441441441441	0.551973235079	0.546476961373	4.59942179552
0.442442442442	0.551084769421	0.545596539065	4.5992738991
0.443443443443	0.550195103254	0.544714916237	4.59912334079
0.444444444444	0.549304248533	0.543832104845	4.59897012977
0.445445445445	0.548412217097	0.542948116729	4.59881427502
0.446446446446	0.547519020666	0.542062963607	4.59865578536
0.447447447447	0.546624670843	0.541176657085	4.59849466943
0.448448448448	0.545729179117	0.54028920865	4.59833093572
0.449449449449	0.544832556861	0.539400629675	4.59816459253
0.45045045045	0.543934815334	0.53851093142	4.59799564799
0.451451451451	0.543035965686	0.537620125035	4.59782411008
0.452452452452	0.542136018953	0.536728221555	4.59764998661
0.453453453453	0.541234986062	0.535835231908	4.59747328521
0.454454454454	0.540332877831	0.534941166912	4.59729401335
0.455455455455	0.53942970497	0.534046037279	4.59711217837
0.456456456456	0.538525478085	0.533149853611	4.59692778739
0.457457457457	0.537620207672	0.532252626406	4.59674084742
0.458458458458	0.536713904125	0.53135436606	4.59655136529
0.459459459459	0.535806577734	0.530455082862	4.59635934765
0.46046046046	0.534898238688	0.529554786999	4.59616480103
0.461461461461	0.533988897072	0.528653488557	4.59596773178
0.462462462462	0.533078562871	0.527751197524	4.59576814609
0.463463463463	0.532167245973	0.526847923784	4.59556605002
0.464464464464	0.531254956164	0.525943677125	4.59536144943
0.465465465465	0.530341703136	0.525038467239	4.59515435006
0.466466466466	0.529427496481	0.524132303718	4.5949447575
0.467467467467	0.528512345698	0.523225196062	4.59473267717
0.468468468468	0.52759626019	0.522317153673	4.59451811434
0.469469469469	0.526679249268	0.521408185862	4.59430107413
0.47047047047	0.525761322149	0.520498301846	4.59408156151
0.471471471471	0.524842487958	0.519587510751	4.59385958131
0.472472472472	0.523922755729	0.51867582161	4.59363513819
0.473473473473	0.523002134407	0.51776324337	4.59340823669
0.474474474474	0.522080632848	0.516849784884	4.59317888118
0.475475475475	0.521158259819	0.515935454921	4.59294707588
0.476476476476	0.520235024	0.51502026216	4.59271282488
0.477477477477	0.519310933983	0.514104215196	4.59247613212
0.478478478478	0.518385998277	0.513187322535	4.59223700138
0.479479479479	0.517460225306	0.512269592601	4.59199543632
0.48048048048	0.516533623408	0.511351033734	4.59175144043
0.481481481481	0.51560620084	0.51043165419	4.59150501707
0.482482482482	0.514677965774	0.509511462142	4.59125616946
0.483483483483	0.513748926305	0.508590465683	4.59100490067
0.484484484484	0.512819090444	0.507668672826	4.59075121363
0.485485485485	0.511888466123	0.506746091502	4.59049511113
0.486486486486	0.510957061195	0.505822729565	4.59023659582
0.487487487487	0.510024883435	0.504898594789	4.5899756702
0.488488488488	0.509091940541	0.503973694873	4.58971233664
0.489489489489	0.508158240133	0.503048037437	4.58944659737
0.49049049049	0.507223789756	0.502121630025	4.58917845448
0.491491491491	0.50628859688	0.501194480109	4.58890790991
0.492492492492	0.505352668901	0.500266595082	4.58863496547
0.493493493493	0.504416013139	0.499337982268	4.58835962284
0.494494494494	0.503478636845	0.498408648914	4.58808188355
0.495495495495	0.502540547193	0.497478602197	4.587801749
0.496496496496	0.50160175129	0.496547849223	4.58751922045
